paint name,start,H3pSer10,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,RAD51,SUZ12,H4K16ac,MED1,HDAC1,NANOG,POU5F1,ZSCAN4,MuERVL-Gag,OTX1/OTX2,WHSC2/NELF-A,SOX2,KLF4,BRD4,PCNA,RBAP48,HA-tag,ZMYM2/RAMP,SALL4,CPSF6,CyclinT1,rDNA,LINE1,SINEB1,Telomere,MinSat,E-Cadherin,MajSat,Control,Malat1_RNA,LINE1_RNA,SINEB1_RNA,MERVLP1_RNA,MERVLP2_RNA,TERRA_RNA,18k_intron,ITS1_RNA,Rnu3b_RNA,MajSat_sense_RNA,Rnu2_RNA,MajSat_antisense_RNA,polyA_RNA,n_rad_score,n_per_dist(um),c_rad_score,c_surf_dist(um),c_alpha1_dist(um),trans_score,paint
1,3000000,0.049384,0.19735,0.2650099999999999,0.1661,0.1198,0.40252,0.39396,-0.028342,0.46146,0.090418,-0.10774,-0.00255,-0.071867,0.17306,0.20745,0.43753,0.15023,0.18474,0.59287,0.61246,0.15327,-0.21606,0.06705,0.21594,0.25364,0.13773,0.20264,0.3774,-0.1636099999999999,0.30074,0.0601289999999999,0.014088,0.27821,0.32848,0.28408,0.36309,0.28779,0.28878,0.38197,0.31569,0.001616,0.40158,0.11735,0.28685,0.0699679999999999,0.31461,0.073807,0.23274,0.18904,0.35231,0.19493,0.13662,0.18649,0.25975,0.12334,0.1601,0.053689,0.17169,0.1372,0.0533309999999999,0.1464099999999999,0.19896,-0.012584,0.10509,-0.20399,0.68671,-0.0347209999999999,-0.17807,-0.17013,-0.10467,0.032369,0.25889,-0.17237,-0.011981,-0.039581,0.42305,0.4649899999999999,-0.076316,0.30348,-0.32511,-0.3181199999999999,0.29378,-0.1128599999999999,0.34711,-0.0281899999999999,0.7586469580667778,1.3493454191594323,0.8350298667101809,0.3568618012426148,0.1650194487697361,0.5539568345323741,3.3996
2,4500000,0.0294814999999999,0.16018,0.272845,0.249905,0.22295,0.3077999999999999,0.3922099999999999,0.0782255,0.51058,0.179525,-0.1071549999999999,-0.004301,0.0927714999999999,0.2537899999999999,0.177885,0.44663,0.222505,0.261165,0.564675,0.602455,0.20909,-0.163065,0.1608099999999999,0.2501799999999999,0.3285249999999999,0.19047,0.243195,0.363535,-0.1899799999999999,0.317175,0.1402549999999999,0.1408849999999999,0.278475,0.35775,0.34257,0.2966,0.299905,0.331105,0.335275,0.32983,0.07853,0.4366,0.2233999999999999,0.34126,0.066087,0.3499,0.1500449999999999,0.2867699999999999,0.240925,0.3607599999999999,0.22945,0.1424099999999999,0.24705,0.280035,0.167565,0.17903,0.13322,0.249415,0.1979899999999999,0.0257195,0.190585,0.24919,0.11721,0.182425,-0.20815,0.63977,0.15006,-0.18083,-0.186545,-0.0677915,-0.14534,0.26418,-0.1326399999999999,0.000592,-0.000456,0.384225,0.44105,-0.0715395,0.30112,-0.328495,-0.3164599999999999,0.25847,-0.067485,0.3192,-5.2e-05,0.7597176219896858,1.3224345771144046,0.8260389400116319,0.3727817399384361,0.1820177036155734,0.5706344317831844,3.6684
3,6000000,-0.0609599999999999,0.0556985,0.0321135,0.0255859999999999,0.068072,0.2288599999999999,0.229165,-0.071806,0.38782,0.0098695,-0.1577,0.003025,-0.1269499999999999,0.12197,0.0525085,0.344095,0.062183,0.034355,0.4696049999999999,0.4767599999999999,0.0263829999999999,-0.21833,-0.0115635,0.0882285,0.18276,-0.0083015,0.0585614999999999,0.18735,-0.1995549999999999,0.1338099999999999,-0.0531079999999999,-0.062264,0.0492115,0.164225,0.197895,0.144705,0.1345399999999999,0.23678,0.1391499999999999,0.1237249999999999,-0.113855,0.2693049999999999,0.038815,0.189605,0.013092,0.142905,0.04477,0.082816,0.100255,0.2682799999999999,0.1702749999999999,0.080333,0.1880449999999999,0.2132549999999999,0.0341985,0.0403855,-0.005141,0.080372,-0.0102249999999999,-0.006749,0.0555245,0.0760834999999999,-0.05135,0.020052,-0.20382,0.5549850000000001,-0.000334,-0.18545,-0.18533,-0.033025,-0.165905,0.13927,-0.175825,-0.06113,-0.075806,0.35916,0.382545,-0.07486,0.2367199999999999,-0.32241,-0.30757,0.24649,-0.14889,0.28741,-0.021704,0.7727752812362658,1.2094449177229103,0.8234868661179664,0.379640788218299,0.183626599747396,0.5963937621832358,3.5857
4,7500000,-0.1698,-0.048735,-0.26323,-0.19397,-0.12766,0.19045,0.0517899999999999,-0.25222,0.20642,-0.2055699999999999,-0.20371,-0.040512,-0.31184,-0.070118,-0.059274,0.13047,-0.15908,-0.17209,0.3385599999999999,0.37222,-0.16776,-0.29619,-0.16687,-0.13974,-0.011489,-0.2343599999999999,-0.17967,0.052507,-0.23242,-0.081506,-0.3076,-0.26043,-0.2018299999999999,-0.050334,-0.016093,0.031601,-0.03308,0.023811,-0.063028,-0.10263,-0.28225,0.14482,-0.1639,0.0604309999999999,-0.068763,-0.063448,-0.14935,-0.13706,-0.13552,0.1263,0.081366,0.009999,0.10505,0.084747,-0.13102,-0.11356,-0.20963,-0.10139,-0.2489,-0.11018,-0.15138,-0.098835,-0.25303,-0.14816,-0.19968,0.50388,-0.20558,-0.19345,-0.18545,0.008483,-0.1204799999999999,0.026853,-0.25059,-0.10243,-0.21849,0.26452,0.28407,-0.099689,0.1381,-0.32473,-0.30944,0.1771599999999999,-0.26794,0.19546,-0.12275,0.7939636541585717,1.0565126793249875,0.8381964083845909,0.3392754101861364,0.1633566239569091,0.6344827586206897,3.3134
5,9000000,0.22813,0.21641,0.64151,0.639875,0.5663549999999999,0.26653,0.556465,0.3818999999999999,0.69823,0.4560399999999999,-0.0378835,-0.0040699999999999,0.4607899999999999,0.61614,0.3075299999999999,0.6571549999999999,0.556025,0.580355,0.66872,0.7391399999999999,0.467585,-0.0213674999999999,0.4746699999999999,0.468515,0.62416,0.582735,0.59816,0.49516,-0.1107249999999999,0.57489,0.49413,0.574185,0.56416,0.5935199999999999,0.59445,0.4775849999999999,0.42506,0.4481449999999999,0.578975,0.651555,0.398215,0.69753,0.58821,0.51595,0.252665,0.673575,0.411935,0.632985,0.48312,0.5645100000000001,0.37854,0.21107,0.36034,0.503595,0.4299849999999999,0.425895,0.45607,0.55631,0.524645,0.212855,0.5228,0.5452349999999999,0.494295,0.4144799999999999,-0.2071199999999999,0.72387,0.467545,-0.17923,-0.1908599999999999,-0.12779,-0.2265299999999999,0.36717,0.0283469999999999,0.121365,0.25876,0.531875,0.5554899999999999,-0.0607529999999999,0.466495,-0.3219349999999999,-0.2996,0.35849,0.210365,0.45542,0.15731,0.7572025929189719,1.4650926433632705,0.7965616738962291,0.4326036323841645,0.2053858476736574,0.5560817686724893,3.7498
6,10500000,0.12916,0.15361,0.55114,0.4574,0.33209,0.32459,0.57465,0.21345,0.64284,0.36096,-0.065945,-0.084544,0.17353,0.4195899999999999,0.21481,0.61216,0.4508,0.46321,0.68976,0.78403,0.3704199999999999,-0.10973,0.32918,0.4515,0.53305,0.4542,0.54411,0.46985,-0.1376099999999999,0.43158,0.3274,0.30578,0.50113,0.62487,0.51437,0.40641,0.40201,0.47267,0.5724600000000001,0.53259,0.27532,0.63472,0.36853,0.45745,0.12579,0.53381,0.2474199999999999,0.4859699999999999,0.38831,0.47957,0.3178,0.17235,0.27868,0.409,0.35603,0.31206,0.2841,0.4174,0.35005,0.13153,0.38821,0.43485,0.28765,0.30116,-0.20865,0.68798,0.26947,-0.18411,-0.20698,-0.11922,-0.25986,0.345,-0.065842,0.1456299999999999,0.18077,0.55042,0.57662,-0.0599,0.43771,-0.3275099999999999,-0.3076,0.33964,0.066704,0.4372899999999999,0.071991,0.7506511868948004,1.4656255609119857,0.8088653424636802,0.3934906390032569,0.18585142655587,0.5615384615384615,3.6095
7,12000000,0.093151,0.12294,0.34853,0.2926749999999999,0.2278649999999999,0.310895,0.48406,0.1044549999999999,0.5346550000000001,0.244585,-0.0879755,-0.0230605,0.0708594999999999,0.289115,0.185215,0.505785,0.322245,0.29365,0.63467,0.6934149999999999,0.317515,-0.155215,0.2002499999999999,0.3589799999999999,0.43356,0.29756,0.3667,0.3941849999999999,-0.158395,0.328705,0.1716349999999999,0.15092,0.380455,0.4917749999999999,0.4341949999999999,0.34924,0.34298,0.5042200000000001,0.47592,0.354345,0.0791165,0.48196,0.2699249999999999,0.366635,0.1135399999999999,0.45972,0.1811849999999999,0.32142,0.25521,0.35988,0.2903949999999999,0.1336549999999999,0.244715,0.336655,0.27548,0.219615,0.14335,0.29878,0.22516,0.086877,0.239585,0.310825,0.1081249999999999,0.179815,-0.20646,0.619775,0.2486049999999999,-0.18606,-0.20116,-0.0909975,-0.24772,0.26641,-0.10913,0.048418,0.055603,0.5021450000000001,0.52625,-0.0686919999999999,0.3709699999999999,-0.32142,-0.306905,0.35002,-0.024595,0.4020249999999999,-0.010334,0.7554738116008397,1.3783876537712394,0.8129749751893192,0.3922628988616531,0.1933145993037979,0.5708812260536399,3.79735
8,13500000,0.079459,0.1143599999999999,0.38459,0.2889199999999999,0.26087,0.33605,0.49543,0.0954899999999999,0.53704,0.25061,-0.12593,-0.0014119999999999,0.076818,0.31301,0.15435,0.50947,0.31569,0.3418,0.67292,0.7172,0.31955,-0.14286,0.23112,0.38575,0.37809,0.31479,0.36109,0.37751,-0.19138,0.35168,0.20885,0.16781,0.40875,0.51451,0.40026,0.33452,0.33205,0.53837,0.49091,0.36675,0.14975,0.49732,0.27349,0.34705,0.14068,0.4540899999999999,0.20985,0.32818,0.26888,0.38495,0.30609,0.12473,0.24739,0.32045,0.25945,0.24069,0.116,0.31268,0.23028,0.087765,0.2375,0.28396,0.13973,0.1768799999999999,-0.20867,0.70657,0.1725,-0.18814,-0.19982,-0.070478,-0.24864,0.24402,-0.094802,0.063664,0.079105,0.4446199999999999,0.49183,-0.07189,0.34202,-0.33291,-0.31851,0.2892099999999999,-0.027643,0.34368,0.052117,0.7649264419049125,1.3404342697149012,0.8027848814020472,0.4062725644407776,0.2063192046299482,0.59375,3.8652
9,15000000,0.17625,0.15084,0.5486,0.4984399999999999,0.45475,0.3336199999999999,0.61445,0.32633,0.6574300000000001,0.41178,-0.066541,-0.066773,0.37259,0.50647,0.2641699999999999,0.6029399999999999,0.50367,0.48801,0.71822,0.79484,0.44017,-0.047787,0.39787,0.50921,0.5384399999999999,0.45888,0.5303800000000001,0.4813199999999999,-0.1533,0.47734,0.3891699999999999,0.40648,0.55428,0.62883,0.53659,0.4444899999999999,0.41201,0.57058,0.60433,0.52546,0.35958,0.64518,0.39701,0.4749,0.1425,0.56471,0.31335,0.52153,0.42994,0.4818699999999999,0.34723,0.14767,0.28894,0.39148,0.35904,0.34152,0.33742,0.45616,0.39723,0.1711599999999999,0.41728,0.48033,0.36466,0.33698,-0.20798,0.8423200000000001,0.36586,-0.18483,-0.20274,-0.1426599999999999,-0.28118,0.34768,-0.004782,0.1136099999999999,0.20393,0.51141,0.5363600000000001,-0.057392,0.44938,-0.32746,-0.31245,0.34814,0.10255,0.4231399999999999,0.11305,0.745166529624044,1.5231389385289569,0.7776595757133117,0.4657060110596771,0.225498743811154,0.5889212827988338,3.9426
10,16500000,0.039964,0.079088,0.35805,0.28922,0.33907,0.27915,0.47067,0.1376,0.5204300000000001,0.28679,-0.1209799999999999,0.067009,0.1416099999999999,0.33446,0.14956,0.51161,0.36096,0.33198,0.60932,0.69393,0.32471,-0.1250099999999999,0.21608,0.3156199999999999,0.40408,0.26731,0.33436,0.32904,-0.1757099999999999,0.31193,0.2214,0.2108699999999999,0.36785,0.46141,0.41122,0.31706,0.29858,0.43483,0.39624,0.33384,0.1521,0.46651,0.28624,0.46418,0.16748,0.47168,0.20646,0.3301199999999999,0.29673,0.3891,0.29625,0.12189,0.26569,0.33469,0.27844,0.2697199999999999,0.18235,0.30348,0.20306,0.11345,0.2517,0.30893,0.17658,0.19266,-0.208,0.83973,0.19085,-0.19187,-0.21569,-0.0515049999999999,-0.29186,0.23248,-0.066622,0.10304,0.098661,0.4637699999999999,0.4636399999999999,-0.068216,0.35528,-0.33409,-0.32543,0.2948699999999999,-0.010256,0.35763,0.06962,0.7674336581267192,1.3304879486929382,0.7858667544390926,0.4457003101794001,0.2145278022963512,0.5989717223650386,3.9573
11,18000000,-0.13121,-0.0663779999999999,-0.1353599999999999,-0.12372,-0.066519,0.17507,0.1226,-0.17503,0.23242,-0.062062,-0.22177,0.060493,-0.25304,-0.013777,-0.017537,0.24135,-0.013027,-0.048602,0.38525,0.41123,-0.032602,-0.24798,-0.13165,-0.0265639999999999,0.072285,-0.16626,-0.082324,0.0619669999999999,-0.24871,-0.027155,-0.21489,-0.191,-0.077329,0.0803519999999999,0.090556,0.077052,0.033617,0.14385,0.018972,-0.087912,-0.23834,0.13743,-0.060544,0.12834,-0.029327,0.071774,-0.070975,-0.090223,-0.041276,0.22132,0.1441599999999999,0.0481199999999999,0.14418,0.11358,-0.046589,-0.029432,-0.14737,-0.045597,-0.169,-0.021824,-0.080375,-0.027101,-0.19744,-0.10313,-0.2101,0.80053,-0.16313,-0.19339,-0.2092699999999999,-0.016311,-0.25118,0.079361,-0.2008,0.038741,-0.19097,0.2603,0.3098,-0.0937429999999999,0.1197599999999999,-0.34159,-0.3327699999999999,0.19633,-0.2324099999999999,0.19771,-0.13068,0.8008908472265419,1.0761319576956063,0.7904762813958924,0.4181631207077045,0.2055965477424322,0.6880222841225627,3.8635
12,19500000,0.13198,0.14793,0.50468,0.50737,0.42145,0.28993,0.57247,0.28725,0.68158,0.56738,-0.084437,0.000137,0.29914,0.54579,0.24288,0.60997,0.65141,0.6069,0.7013199999999999,0.74688,0.51327,0.019144,0.45835,0.4703699999999999,0.60711,0.41211,0.48963,0.46788,-0.14013,0.49054,0.33443,0.48776,0.49772,0.63445,0.5785399999999999,0.41625,0.43808,0.50844,0.53037,0.47466,0.31265,0.58006,0.52736,0.5315,0.18913,0.63749,0.35862,0.52925,0.45758,0.53051,0.36029,0.18414,0.40691,0.47878,0.46547,0.3703599999999999,0.4149899999999999,0.5291600000000001,0.37686,0.20909,0.45851,0.51718,0.40236,0.3431,-0.2111199999999999,0.96662,0.2978099999999999,-0.18818,-0.2093699999999999,-0.11423,-0.28405,0.35727,0.0179509999999999,0.3628699999999999,0.20564,0.51771,0.54776,-0.057359,0.4509899999999999,-0.33293,-0.31486,0.33766,0.14823,0.41351,0.10605,0.7616585169004967,1.437316285832232,0.7457931592994433,0.5062171753692344,0.2418930277571464,0.6089385474860335,4.2056
13,21000000,0.0421949999999999,0.068023,0.3207749999999999,0.264145,0.22132,0.2375,0.43049,0.0874135,0.5252600000000001,0.27276,-0.1102099999999999,0.1090599999999999,0.0365734999999999,0.30643,0.14457,0.53852,0.353665,0.34445,0.63141,0.66554,0.352145,-0.1305,0.2054449999999998,0.33424,0.393285,0.26975,0.3256899999999999,0.297405,-0.179165,0.27826,0.14564,0.18599,0.335565,0.4634899999999999,0.38382,0.27356,0.268085,0.500915,0.4147299999999999,0.298105,0.132515,0.48652,0.279155,0.354785,0.1568649999999999,0.4699799999999999,0.18996,0.3054249999999999,0.2803099999999999,0.39841,0.34314,0.15897,0.26114,0.403155,0.3187049999999999,0.2628449999999999,0.138755,0.321075,0.201905,0.14207,0.2569149999999999,0.3104249999999999,0.1391899999999999,0.1510349999999999,-0.206905,0.76013,0.224245,-0.18659,-0.21175,-0.0576229999999999,-0.3102,0.26348,-0.11779,0.17195,0.05446,0.49659,0.504215,-0.0664075,0.3832899999999999,-0.335115,-0.3175199999999999,0.334595,-0.0507694999999999,0.398825,0.0309179999999999,0.7795050800181521,1.3450115697362053,0.7754408811715314,0.4439700302447424,0.2263342008186785,0.6318239361184146,3.87625
14,22500000,0.063046,0.048306,0.25176,0.20859,0.21358,0.22749,0.41007,0.067147,0.45097,0.21715,-0.1365,0.12668,0.027961,0.25952,0.090774,0.49696,0.27833,0.28358,0.56316,0.61173,0.27102,-0.14599,0.12875,0.27034,0.37803,0.22234,0.2496,0.2577,-0.18961,0.22784,0.13007,0.13176,0.28384,0.40034,0.35024,0.22155,0.23925,0.4885199999999999,0.32437,0.2289699999999999,0.074556,0.43638,0.26219,0.35499,0.14557,0.41758,0.19496,0.22271,0.2100199999999999,0.40071,0.2912099999999999,0.18569,0.21478,0.31054,0.22718,0.206,0.097567,0.2313,0.14481,0.15763,0.16751,0.2853699999999999,0.1241599999999999,0.14185,-0.20981,0.70172,0.1030099999999999,-0.18995,-0.2149599999999999,-0.062317,-0.31525,0.22658,-0.11823,0.15839,-0.000964,0.39591,0.42426,-0.079981,0.2963699999999999,-0.33821,-0.3245,0.26511,-0.045466,0.32547,0.02926,0.7880788984422483,1.2442374929931246,0.7666919930784555,0.4643630803382273,0.2266692548656195,0.6426735218508998,3.9951
15,24000000,-0.0841809999999999,-0.005182,0.0082139999999999,0.022268,0.0709289999999999,0.2070699999999999,0.263965,-0.066273,0.3472999999999999,0.0584405,-0.17832,0.0335165,-0.11347,0.116655,0.065311,0.3562999999999999,0.12418,0.0761714999999999,0.5273100000000001,0.50991,0.10224,-0.20986,-0.0125935,0.116945,0.220685,-0.025262,0.0574329999999999,0.170145,-0.22324,0.0942664999999999,-0.0905474999999999,-0.0307044999999999,0.0767564999999999,0.1975299999999999,0.2356749999999999,0.1478749999999999,0.1371649999999999,0.32552,0.17468,0.0574349999999999,-0.1214849999999999,0.2629399999999999,0.0800909999999999,0.2415049999999999,0.0521335,0.2076499999999999,0.04541,0.0628789999999999,0.0799435,0.265385,0.2196,0.11133,0.1876149999999999,0.2400799999999999,0.077554,0.1026299999999999,-0.0454375,0.087749,-0.011997,0.0355329999999999,0.0448465,0.1099399999999999,-0.0501345,-0.016361,-0.2073299999999999,0.69525,-0.024047,-0.19341,-0.2087999999999999,-0.0340764999999999,-0.3028,0.126655,-0.1479099999999999,0.138125,-0.0640595,0.3680849999999999,0.4040499999999999,-0.0764919999999999,0.251495,-0.3378,-0.3235449999999999,0.260515,-0.13144,0.297165,-0.018505,0.7930531684716442,1.1223851873513242,0.7720192267039148,0.4497503805519529,0.2257546175800782,0.6853770291499389,3.9759
16,25500000,-0.1792599999999999,-0.0647369999999999,-0.2204499999999999,-0.172665,-0.1174949999999999,0.18689,0.142465,-0.2335899999999999,0.2079,-0.1206699999999999,-0.230825,0.034515,-0.295995,-0.0373509999999999,-0.031485,0.2060799999999999,-0.0344924999999999,-0.098249,0.435765,0.41814,-0.0603444999999999,-0.27344,-0.16075,-0.0655375,0.0591725,-0.19859,-0.13848,0.0580445,-0.25909,-0.0550049999999999,-0.2578249999999999,-0.2249199999999999,-0.1131149999999999,0.029396,0.043595,0.0227225,0.0058899999999999,0.13637,0.0118735,-0.096807,-0.253905,0.13215,-0.1003649999999999,0.1535949999999999,-0.0219145,0.036577,-0.1065199999999999,-0.13385,-0.0999505,0.1642799999999999,0.15175,0.0607955,0.146945,0.1398949999999999,-0.0331859999999999,-0.027241,-0.16003,-0.0649125,-0.2043399999999999,-0.013058,-0.0972215,-0.0465155,-0.2128349999999999,-0.1238749999999999,-0.2098149999999999,0.836705,-0.1705599999999999,-0.19699,-0.20264,0.0100954999999999,-0.29012,0.0801255,-0.2199499999999999,-0.030709,-0.197815,0.315005,0.315995,-0.094124,0.13661,-0.3455,-0.3307449999999999,0.20514,-0.25437,0.21748,-0.088792,0.8003513393668997,1.0778970345963264,0.7658404866698505,0.4671398533688982,0.2365878747085131,0.7323943661971831,4.1349
17,27000000,-0.1929099999999999,-0.087953,-0.21521,-0.19652,-0.1487549999999999,0.2092749999999999,0.1482,-0.2328,0.18875,-0.166335,-0.21583,0.0277839999999999,-0.3061199999999999,-0.075349,-0.0406045,0.18993,-0.1062649999999999,-0.137305,0.4288349999999999,0.420805,-0.0941899999999999,-0.2919099999999999,-0.1984949999999999,-0.0812519999999999,0.0011999999999999,-0.22849,-0.1670299999999999,0.0527855,-0.25943,-0.0738674999999999,-0.26519,-0.249095,-0.107715,0.0379829999999999,0.0259874999999999,0.02665,0.0381064999999999,0.1264199999999999,0.0195424999999999,-0.12251,-0.3066149999999999,0.11685,-0.12718,0.12014,-0.0494495,0.0467869999999999,-0.1191249999999999,-0.14582,-0.0875045,0.1548849999999999,0.1323099999999999,0.0633315,0.0782524999999999,0.089039,-0.100145,-0.0643725,-0.214435,-0.12214,-0.194075,-0.0690344999999999,-0.12994,-0.07084,-0.239535,-0.143065,-0.210015,0.90359,-0.199985,-0.20181,-0.2120699999999999,-0.0113914999999999,-0.29745,0.0661309999999999,-0.23487,-0.083403,-0.20736,0.315965,0.309455,-0.0943509999999999,0.1454049999999999,-0.34208,-0.33934,0.212285,-0.270605,0.23578,-0.139905,0.8024119286127722,1.051747093751746,0.7675192557618765,0.4504548531345292,0.2209789456655853,0.7265291132478633,4.1821
18,28500000,-0.1782,-0.10349,-0.16691,-0.13174,-0.0561145,0.150325,0.1436899999999999,-0.1874299999999999,0.23423,-0.12954,-0.2193899999999999,0.070542,-0.269065,-0.0236095,-0.029668,0.2999249999999999,-0.0482425,-0.0709275,0.38315,0.390075,-0.0600524999999999,-0.25855,-0.1306999999999999,-0.0625749999999999,0.075555,-0.155695,-0.089324,0.055634,-0.26289,-0.0380554999999999,-0.2096,-0.202035,-0.0875535,0.062484,0.0305055,0.0381345,-0.0219,0.17611,0.0378065,-0.0871204999999999,-0.235305,0.149265,-0.0690985,0.15052,-0.009432,0.0213584999999999,-0.0600524999999999,-0.0924054999999999,-0.01879,0.2478199999999999,0.186995,0.0673734999999999,0.168715,0.1668549999999999,-0.0171449999999999,-0.037977,-0.137725,-0.043205,-0.165565,0.010822,-0.065047,-0.033872,-0.18147,-0.0786975,-0.21026,0.93259,-0.171605,-0.198275,-0.21633,-0.0038815,-0.320225,0.0664855,-0.233335,-0.0546669999999999,-0.176165,0.3235,0.341545,-0.0959575,0.1774699999999999,-0.34559,-0.342215,0.21265,-0.2290799999999999,0.2201699999999999,-0.054742,0.8073556554412438,1.0049046967447852,0.7800863024133212,0.4364822431269545,0.212413369495941,0.7098637928453824,3.96835
19,30000000,0.1293049999999999,0.0862084999999999,0.4706549999999999,0.4404749999999999,0.4146,0.303975,0.51932,0.184425,0.57677,0.2900449999999999,-0.078842,0.1401049999999999,0.3137649999999999,0.4659649999999999,0.2108049999999999,0.612565,0.40722,0.4558,0.6721199999999999,0.7247100000000001,0.37182,-0.081819,0.34608,0.35004,0.49737,0.43152,0.491145,0.382295,-0.1613049999999999,0.39622,0.46562,0.3263549999999999,0.4771999999999999,0.53087,0.4215699999999999,0.3903149999999999,0.33152,0.52723,0.50819,0.450905,0.28712,0.520065,0.39596,0.4420949999999999,0.19688,0.54667,0.3760549999999999,0.45032,0.41951,0.46602,0.34517,0.19096,0.30667,0.437725,0.29293,0.2992749999999999,0.3083899999999999,0.38564,0.3301,0.2058599999999999,0.4000249999999999,0.3805349999999999,0.378465,0.36883,-0.2085,1.1161,0.2212199999999999,-0.19296,-0.2173999999999999,-0.0797724999999999,-0.33997,0.28122,-0.0232455,0.055097,0.1329399999999999,0.4946149999999999,0.509725,-0.0707,0.418105,-0.328665,-0.321005,0.30449,0.0883159999999999,0.37345,0.11109,0.7778107894991849,1.3091418986945769,0.7265827126464384,0.533031371943136,0.2668544317906745,0.6646827502446733,4.56015
20,31500000,-0.047794,-0.03873,0.095621,0.041711,0.086308,0.19858,0.29378,-0.064625,0.32719,0.074043,-0.19022,0.12708,-0.09592,0.1170799999999999,0.042266,0.40234,0.090816,0.11848,0.48877,0.54204,0.15052,-0.21989,0.015714,0.1074,0.2078,0.039323,0.094445,0.1422,-0.23729,0.092165,0.017125,-0.04508,0.12301,0.26179,0.19546,0.11793,0.12683,0.35447,0.17848,0.073728,-0.0667519999999999,0.27731,0.069201,0.24376,0.11646,0.2738,0.057611,0.040825,0.087632,0.25959,0.25598,0.12534,0.18837,0.24777,0.097447,0.097825,-0.030851,0.076897,-0.03083,0.043698,0.073324,0.10943,-0.041124,0.048512,-0.21014,0.92516,-0.03094,-0.19914,-0.22319,-0.0443649999999999,-0.352,0.14972,-0.16788,-0.017145,-0.0706789999999999,0.36415,0.38571,-0.082856,0.2401,-0.34403,-0.33631,0.24989,-0.1120299999999999,0.26876,-0.000172,0.8029783970293739,1.0842445082489478,0.7619360467268176,0.4536361994946687,0.235420439383627,0.7045454545454546,4.3475
21,33000000,0.25782,0.2516,0.8560200000000001,0.8506100000000001,0.75457,0.35008,0.77151,0.48363,0.8586299999999999,0.67461,0.000304,-0.020618,0.64368,0.77825,0.39274,0.77827,0.79072,0.7991199999999999,0.86241,0.92877,0.7702100000000001,0.075012,0.71262,0.68392,0.79297,0.84706,0.8497899999999999,0.62857,-0.12229,0.73022,0.75372,0.72963,0.79128,0.8042699999999999,0.7994600000000001,0.61747,0.6009399999999999,0.71012,0.7461300000000001,0.8143,0.66787,0.83119,0.73238,0.66032,0.2621,0.8305299999999999,0.53435,0.84806,0.7069,0.66562,0.45564,0.1950599999999999,0.41946,0.54519,0.5925199999999999,0.54292,0.66897,0.72327,0.71536,0.25064,0.7169300000000001,0.71203,0.67687,0.6337,-0.21239,0.87785,0.59597,-0.18949,-0.21183,-0.13808,-0.3318,0.41242,0.11473,0.16352,0.3787,0.64908,0.6420899999999999,-0.039149,0.5889300000000001,-0.3290099999999999,-0.31289,0.3941,0.33521,0.4918899999999999,0.23229,0.7484802364110454,1.5623694108813724,0.6856080507961281,0.6030398031326896,0.2948063306861731,0.6255924170616114,4.2561
22,34500000,0.14102,0.0879419999999999,0.3726,0.4011,0.36789,0.27301,0.55261,0.22219,0.5597,0.3576,-0.1117599999999999,0.030262,0.20565,0.38284,0.22351,0.54496,0.4342899999999999,0.4175899999999999,0.67893,0.67829,0.39045,-0.036078,0.31033,0.396,0.50371,0.34255,0.35268,0.37534,-0.18058,0.37805,0.2515,0.35126,0.38672,0.48506,0.56382,0.37349,0.3453699999999999,0.5193300000000001,0.45024,0.35104,0.22505,0.48761,0.40391,0.39809,0.12975,0.54393,0.29961,0.37535,0.34501,0.43658,0.33015,0.15883,0.2318,0.42368,0.3716,0.30607,0.2571199999999999,0.396,0.31639,0.1699099999999999,0.33325,0.3795699999999999,0.27452,0.27734,-0.2151,0.53872,0.28514,-0.19497,-0.21653,-0.09145,-0.3426099999999999,0.3562099999999999,-0.024081,0.048711,0.17467,0.53162,0.53795,-0.065852,0.46043,-0.34509,-0.33197,0.31775,0.14088,0.38704,0.0747179999999999,0.7735942948492313,1.3818667763751176,0.7400650175036773,0.4887601589771884,0.2450663267270829,0.652,3.9112
