paint name,start,H3pSer10,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,RAD51,SUZ12,H4K16ac,MED1,HDAC1,NANOG,POU5F1,ZSCAN4,MuERVL-Gag,OTX1/OTX2,WHSC2/NELF-A,SOX2,KLF4,BRD4,PCNA,RBAP48,HA-tag,ZMYM2/RAMP,SALL4,CPSF6,CyclinT1,rDNA,LINE1,SINEB1,Telomere,MinSat,E-Cadherin,MajSat,Control,Malat1_RNA,LINE1_RNA,SINEB1_RNA,MERVLP1_RNA,MERVLP2_RNA,TERRA_RNA,18k_intron,ITS1_RNA,Rnu3b_RNA,MajSat_sense_RNA,Rnu2_RNA,MajSat_antisense_RNA,polyA_RNA,n_rad_score,n_per_dist(um),c_rad_score,c_surf_dist(um),c_alpha1_dist(um),trans_score,paint
1,3000000,0.0696799999999999,0.0926305,-0.0660454999999999,0.169945,-0.036875,0.360995,0.38397,-0.047713,0.275985,-0.23091,0.0035144999999999,-0.1761,-0.2298,-0.0028945,0.2671,0.23845,-0.0264249999999999,-0.064954,0.4586449999999999,0.43406,-0.0705185,-0.2076349999999999,0.080047,0.18584,-0.0624259999999999,-0.13091,0.19111,0.30157,-0.19227,0.18145,-0.160265,-0.231825,-0.0548639999999999,-0.0017585,0.075679,0.23998,0.21448,0.175595,0.309025,0.2511,0.08986,0.292635,-0.1753299999999999,0.13977,0.0856514999999999,0.1365299999999999,-0.1838199999999999,0.14465,0.16458,0.18993,0.1151,-0.0702985,-0.0295359999999999,0.06967,0.030642,0.038602,-0.047485,0.036372,0.24756,0.0269685,0.2051649999999999,0.31374,-0.089734,0.063825,-0.23029,0.70709,-0.14875,-0.14581,0.026515,-0.246845,0.43652,0.11191,-0.18773,-0.010999,-0.1015099999999999,0.35933,0.369235,-0.11473,0.166455,-0.27153,-0.2197,0.14769,-0.167775,0.26628,-0.17026,0.7324335860770634,1.6201081914221818,0.8467714420406977,0.4140492749302994,0.1917145036240431,0.589054960900671,3.1222
2,4500000,0.20237,0.1481849999999999,0.0818915,0.37402,0.18469,0.33329,0.4257399999999999,0.1953,0.44254,-0.0118325,0.134295,-0.16793,0.0294989999999999,0.2398399999999999,0.353315,0.399115,0.1455749999999999,0.18934,0.579805,0.53364,0.137095,-0.0895425,0.26256,0.29394,0.1541,0.10257,0.37262,0.4167,-0.16627,0.38785,0.0714854999999999,0.0449615,0.11875,0.19619,0.179425,0.33896,0.274485,0.28673,0.32348,0.36674,0.2821999999999999,0.464495,0.0778609999999999,0.3135599999999999,0.2546149999999999,0.3417049999999999,0.007864,0.31969,0.362105,0.3885,0.26502,0.057399,0.1217549999999999,0.2143999999999999,0.25065,0.2264349999999999,0.149815,0.22588,0.3703349999999999,0.1642549999999999,0.36963,0.41046,0.15031,0.22243,-0.233995,0.8256350000000001,0.14229,-0.158665,-0.014233,-0.2502999999999999,0.1425599999999999,0.17694,-0.1504449999999999,0.103185,0.1187399999999999,0.42113,0.44801,-0.1093799999999999,0.302735,-0.27408,-0.21393,0.1750649999999999,0.012958,0.31453,0.0013565,0.7077725660421157,1.8231725700217467,0.8135953319125924,0.5037258016524334,0.2323993882825143,0.5961538461538461,3.7411
3,6000000,0.1885099999999999,0.14131,0.0912169999999999,0.36372,0.18457,0.3935,0.4465399999999999,0.13939,0.4388,-0.04915,0.10565,-0.16344,0.011754,0.20799,0.42117,0.3336199999999999,0.11885,0.18572,0.56589,0.54771,0.1235599999999999,-0.11167,0.26155,0.29203,0.10307,0.10683,0.40662,0.43144,-0.18435,0.39973,0.16234,0.001166,0.12825,0.20168,0.16321,0.38126,0.34573,0.2514699999999999,0.3492099999999999,0.37825,0.2956,0.5141600000000001,0.040096,0.29702,0.18665,0.35141,-0.032284,0.2989199999999999,0.36328,0.39252,0.25706,0.03265,0.10232,0.19153,0.23084,0.17767,0.1112,0.18729,0.35401,0.10708,0.40492,0.42121,0.10243,0.19575,-0.23575,0.8619399999999999,0.082748,-0.16135,-0.033479,-0.2278099999999999,0.0654309999999999,0.15664,-0.15325,0.1040099999999999,0.094439,0.41144,0.42481,-0.10934,0.28551,-0.28019,-0.2242,0.16943,-0.008626,0.30106,-0.02445,0.7112078301130907,1.7929935112982336,0.8057297763658627,0.5258170864132571,0.2479459779367547,0.6245353159851301,4.0198
4,7500000,0.1582299999999999,0.1326299999999999,0.083618,0.3180699999999999,0.10445,0.4411049999999999,0.4102549999999999,0.115365,0.3803499999999999,-0.12713,0.0549109999999999,-0.133805,-0.015711,0.14,0.438025,0.294415,0.0381355,0.112645,0.5096149999999999,0.5191300000000001,0.0123924999999999,-0.13064,0.230185,0.198565,0.0317184999999999,0.0281899999999999,0.38483,0.42438,-0.19897,0.379705,0.1652549999999999,-0.0673645,0.1179,0.1359,0.0807999999999999,0.394405,0.34524,0.1105,0.3369,0.3617899999999999,0.26993,0.505435,-0.022005,0.224,0.082789,0.29417,-0.0578105,0.2473499999999999,0.33919,0.34103,0.2291699999999999,0.0172714999999999,0.069501,0.156195,0.1586899999999999,0.134395,0.0854169999999999,0.15137,0.3194099999999999,0.11245,0.4503549999999999,0.39664,0.0411454999999999,0.163195,-0.2370799999999999,0.974065,-0.0104145,-0.1663,-0.0640034999999999,-0.210055,-0.005958,0.19402,-0.166945,0.1129499999999999,0.0118599999999999,0.38135,0.3901549999999999,-0.1137599999999999,0.2345849999999999,-0.28433,-0.2394449999999999,0.1526949999999999,-0.059252,0.28114,-0.0647095,0.7277061729926395,1.674425409324917,0.8100137790354773,0.5116010851665556,0.2404493536595908,0.6269511264151251,3.9113
5,9000000,0.289495,0.16424,0.25778,0.57314,0.447975,0.2620149999999999,0.44503,0.38021,0.613675,0.159135,0.234155,-0.157405,0.291245,0.46725,0.3871449999999999,0.48552,0.31677,0.375915,0.645685,0.67262,0.310465,0.0315135,0.4545899999999999,0.43361,0.3007499999999999,0.28255,0.5645549999999999,0.47405,-0.14793,0.55854,0.25712,0.312085,0.2822,0.39082,0.31378,0.40693,0.30337,0.37494,0.422325,0.49768,0.43708,0.63533,0.25382,0.452205,0.35593,0.5596949999999999,0.17694,0.489295,0.51777,0.5762,0.39041,0.1761349999999999,0.2294399999999999,0.3564149999999999,0.426735,0.378545,0.3210249999999999,0.3805499999999999,0.4921899999999999,0.2683999999999999,0.506425,0.5126,0.381945,0.36041,-0.23865,0.879985,0.30821,-0.17109,-0.048341,-0.2424799999999999,-0.049655,0.300815,-0.1094699999999999,0.32894,0.25238,0.4602349999999999,0.4886799999999999,-0.1054,0.41239,-0.2802699999999999,-0.22254,0.182325,0.173605,0.3344749999999999,0.097508,0.7050324842664959,1.9160431688945687,0.7871818423940671,0.5723147948474396,0.2573195574820773,0.6095238095238096,3.9023
6,10500000,0.25368,0.158,0.2949199999999999,0.53096,0.29928,0.3232,0.51761,0.22785,0.58968,0.15216,0.19566,-0.16053,0.15319,0.39352,0.38572,0.46216,0.32561,0.4264699999999999,0.6967,0.72755,0.2971,-0.015694,0.43322,0.45816,0.27546,0.30846,0.5869,0.4901,-0.17087,0.49249,0.31836,0.17302,0.3665199999999999,0.46247,0.31725,0.4217,0.34715,0.37526,0.45022,0.4901,0.4376,0.63947,0.2149599999999999,0.40588,0.32316,0.5652,0.13362,0.47544,0.51582,0.5282600000000001,0.37148,0.15088,0.19891,0.33493,0.41213,0.3327699999999999,0.23628,0.34703,0.48775,0.26118,0.5071899999999999,0.52981,0.29562,0.3234599999999999,-0.23924,0.81389,0.2043599999999999,-0.17325,-0.067973,-0.25851,-0.081409,0.40824,-0.12708,0.47993,0.2570199999999999,0.47221,0.49196,-0.10528,0.38406,-0.28411,-0.2347199999999999,0.1840099999999999,0.13622,0.33546,0.050276,0.7138590167514252,1.8677324497357164,0.7861267576225104,0.5532754324143645,0.2572737496932024,0.6098191214470284,4.004
7,12000000,0.302385,0.198875,0.394325,0.661895,0.44294,0.304955,0.5944149999999999,0.3130199999999999,0.71611,0.252745,0.30472,-0.1788949999999999,0.292595,0.4954749999999999,0.4152,0.562175,0.4502049999999999,0.5905100000000001,0.766885,0.8520350000000001,0.4306149999999999,0.02546,0.553685,0.61968,0.3939,0.5342899999999999,0.750225,0.56213,-0.14643,0.61768,0.405455,0.30755,0.502705,0.59982,0.41085,0.4836,0.375105,0.53179,0.561715,0.628695,0.60134,0.7368250000000001,0.3090849999999999,0.4913599999999999,0.46259,0.68347,0.229015,0.6191249999999999,0.62713,0.66311,0.4708199999999999,0.2053699999999999,0.26141,0.41402,0.54341,0.43467,0.355265,0.46755,0.6099749999999999,0.30325,0.5894649999999999,0.6035550000000001,0.37759,0.40839,-0.238185,0.8476600000000001,0.3763999999999999,-0.1692849999999999,-0.0621749999999999,-0.25976,-0.11377,0.38867,-0.11625,0.376,0.323255,0.4892999999999999,0.519795,-0.104845,0.42445,-0.28231,-0.226685,0.188125,0.1786749999999999,0.3511799999999999,0.079395,0.7042844418538816,1.9769517114371475,0.7733300749400819,0.5897546812709492,0.2681279832847766,0.6054639035359801,4.14715
8,13500000,0.26556,0.15581,0.326575,0.5273349999999999,0.3235949999999999,0.34062,0.5936,0.2473049999999999,0.61742,0.16425,0.26928,-0.1834549999999999,0.1588349999999999,0.39716,0.37514,0.52033,0.349435,0.4237449999999999,0.706445,0.8156899999999999,0.34313,0.0060585,0.45114,0.57649,0.3454,0.32925,0.58203,0.5067699999999999,-0.157415,0.507125,0.2335249999999999,0.2006,0.38229,0.48963,0.3629199999999999,0.4236499999999999,0.35355,0.5737099999999999,0.516425,0.4916299999999999,0.46525,0.638935,0.2225949999999999,0.4243749999999999,0.44065,0.605695,0.1596,0.48397,0.527575,0.55752,0.4534049999999999,0.17414,0.18161,0.4104299999999999,0.4593449999999999,0.359305,0.262035,0.39136,0.503245,0.27945,0.4921799999999999,0.474645,0.269835,0.35313,-0.237935,0.95723,0.21749,-0.17373,-0.082197,-0.26003,-0.15081,0.43093,-0.12908,0.288005,0.25949,0.47784,0.520775,-0.1064749999999999,0.40859,-0.28135,-0.2271549999999999,0.18245,0.13745,0.3488699999999999,0.0548804999999999,0.7113170122411585,1.9220726403762975,0.7679727035740412,0.595439051520764,0.279786502932791,0.6328241604477611,4.1677
9,15000000,0.2463899999999999,0.114315,0.199585,0.41268,0.2604649999999999,0.24478,0.5092000000000001,0.292705,0.4905949999999999,0.098641,0.185655,-0.16637,0.168125,0.34721,0.3095699999999999,0.430865,0.28613,0.30422,0.634645,0.6374299999999999,0.2185949999999999,-0.0035744999999999,0.35674,0.43311,0.2588,0.1822799999999999,0.399815,0.39952,-0.18076,0.398815,0.128735,0.1812,0.2079649999999999,0.3477199999999999,0.29648,0.313385,0.23259,0.4539799999999999,0.3511849999999999,0.3298,0.3457449999999999,0.501985,0.1596699999999999,0.40113,0.33635,0.457655,0.095454,0.3272199999999999,0.43613,0.4411899999999999,0.409185,0.10533,0.14981,0.3635899999999999,0.374005,0.358795,0.2188549999999999,0.30472,0.35303,0.217885,0.363435,0.34118,0.2458649999999999,0.2870899999999999,-0.23945,0.8967799999999999,0.2155399999999999,-0.177315,-0.085282,-0.27439,-0.167645,0.38169,-0.128925,0.2192449999999999,0.2177649999999999,0.4551149999999999,0.48576,-0.10777,0.37313,-0.28702,-0.2412,0.17937,0.10677,0.329295,0.052827,0.7213168683347342,1.8404495159015288,0.7651026010197847,0.6007506551230709,0.281521836773536,0.649025069637883,4.13335
10,16500000,0.23875,0.1120599999999999,0.16385,0.3511,0.18069,0.30172,0.4542,0.1241599999999999,0.41984,-0.011205,0.12747,-0.12382,0.000808,0.23526,0.3120699999999999,0.39093,0.1875,0.2117099999999999,0.59407,0.5889,0.1693599999999999,-0.062395,0.28983,0.34723,0.14429,0.091385,0.3855099999999999,0.38727,-0.19278,0.37455,0.1137,0.037998,0.18302,0.2434199999999999,0.2153699999999999,0.3216699999999999,0.31193,0.3412699999999999,0.33923,0.31578,0.2979,0.4627699999999999,0.055994,0.33507,0.2598,0.3957,0.043124,0.27242,0.38499,0.37832,0.2988099999999999,0.066413,0.10159,0.29855,0.27018,0.2454199999999999,0.14625,0.22103,0.327,0.15729,0.37556,0.35915,0.12608,0.21475,-0.2374,1.0753,0.13978,-0.17288,-0.089063,-0.21308,-0.14132,0.25534,-0.1677799999999999,0.21699,0.078038,0.41108,0.43758,-0.11162,0.28834,-0.2858699999999999,-0.25315,0.16216,0.001346,0.30075,-0.010473,0.7354821641591563,1.6879893783570858,0.7714226679855621,0.5841676892140353,0.2689680283641859,0.6674757281553398,4.176
11,18000000,0.063558,-0.010283,-0.015777,0.13018,0.00494,0.15794,0.340175,-0.0451705,0.227545,-0.1883099999999999,-0.040449,-0.1030799999999999,-0.187765,0.0274679999999999,0.138865,0.29632,0.0133195,0.0095085,0.46109,0.4561299999999999,0.0146744999999999,-0.16997,0.074575,0.22382,-0.0281389999999999,-0.101445,0.12326,0.1669,-0.2333299999999999,0.102245,-0.12633,-0.1941149999999999,-0.0359685,0.0675685,0.0948094999999999,0.090977,0.0846534999999999,0.345485,0.17226,0.09383,0.068198,0.2609749999999999,-0.137805,0.124245,0.182875,0.16792,-0.135935,0.052431,0.160215,0.145485,0.17179,-0.0648785,-0.0255565,0.153635,0.045755,0.077853,-0.0450459999999999,0.0422484999999999,0.1396899999999999,0.100355,0.112345,0.17776,-0.0784844999999999,0.069485,-0.23973,1.1623,-0.048525,-0.17628,-0.11019,-0.2066749999999999,-0.15944,0.171035,-0.19508,0.2520349999999999,-0.0916309999999999,0.347955,0.35836,-0.1176799999999999,0.1562049999999999,-0.29166,-0.2690149999999999,0.146535,-0.1515099999999999,0.26222,-0.118865,0.7599069456738192,1.4901170045479284,0.7722817035149876,0.5819382654973642,0.2762194480484135,0.7228743545611016,4.22975
12,19500000,0.077642,-0.003822,0.014743,0.181,0.077089,0.12345,0.40409,0.0053659999999999,0.2925,-0.12546,0.022578,-0.14551,-0.13797,0.086571,0.12357,0.33328,0.094987,0.0687779999999999,0.54072,0.5434100000000001,0.089233,-0.12489,0.1229,0.3272,0.083642,-0.034727,0.15031,0.1985,-0.214,0.12618,-0.1479599999999999,-0.12225,-0.001025,0.1556799999999999,0.20749,0.11207,0.097831,0.51007,0.18273,0.10675,0.11773,0.29914,-0.085616,0.16648,0.26493,0.23192,-0.11802,0.099873,0.18667,0.2103,0.23224,-0.017026,-0.017328,0.20262,0.13301,0.12542,-0.00536,0.11442,0.16925,0.10894,0.11522,0.17895,0.008367,0.10649,-0.2387699999999999,1.0521,0.027581,-0.17663,-0.1051,-0.24188,-0.1950599999999999,0.28065,-0.17652,0.27333,-0.033533,0.38558,0.40684,-0.1163299999999999,0.22228,-0.29112,-0.25769,0.16155,-0.085363,0.29595,-0.10745,0.7442443344744222,1.6102103390364852,0.7559169887222453,0.6081897811659334,0.2852409061855501,0.7134146341463414,4.1804
13,21000000,0.12679,-0.002888,0.048463,0.19618,0.09116,0.1424099999999999,0.45133,-0.003652,0.31409,-0.089291,0.028513,-0.13422,-0.13607,0.10427,0.16041,0.30993,0.1125099999999999,0.10561,0.55262,0.57367,0.11213,-0.1116099999999999,0.1382,0.3594699999999999,0.075409,-0.018606,0.20193,0.20722,-0.21361,0.14725,-0.10293,-0.10902,0.037075,0.17505,0.1845099999999999,0.10792,0.12228,0.48512,0.2058699999999999,0.14299,0.1381599999999999,0.34398,-0.057328,0.18485,0.24493,0.27351,-0.1124599999999999,0.11498,0.20699,0.24495,0.28953,0.0259839999999999,0.018824,0.22937,0.14884,0.13359,-0.000763,0.12484,0.1986,0.11719,0.11803,0.2247,-0.009706,0.10989,-0.2401599999999999,0.83216,0.1051,-0.17679,-0.10369,-0.21113,-0.1842599999999999,0.27936,-0.16841,0.1951099999999999,-0.017586,0.39033,0.40304,-0.11707,0.2138699999999999,-0.29336,-0.25831,0.157,-0.073775,0.29154,-0.086932,0.7513012957945571,1.589003201667773,0.7533753715841601,0.6225396443508444,0.2891730341640666,0.7058823529411765,4.0931
14,22500000,0.17422,0.007542,0.10425,0.2422699999999999,0.14864,0.14424,0.46483,0.027401,0.34495,-0.067507,0.060663,-0.097849,-0.089283,0.15438,0.15102,0.33852,0.13554,0.11699,0.58204,0.6226,0.15408,-0.11059,0.15986,0.39454,0.1254299999999999,0.008309,0.21135,0.21469,-0.2114599999999999,0.17725,-0.073751,-0.0515679999999999,0.051323,0.21516,0.26976,0.11813,0.1152099999999999,0.5566,0.2545199999999999,0.1779599999999999,0.14151,0.38278,-0.009764,0.2478699999999999,0.30035,0.32271,-0.0443389999999999,0.15979,0.22426,0.2720599999999999,0.31122,0.061207,0.063789,0.2643,0.18281,0.15946,0.025975,0.16347,0.2298199999999999,0.1326099999999999,0.13974,0.2494,0.04271,0.1507099999999999,-0.24185,0.85035,0.05439,-0.17629,-0.10553,-0.21949,-0.19615,0.2413199999999999,-0.17034,0.2164699999999999,-0.00121,0.39701,0.41957,-0.11598,0.23214,-0.2953699999999999,-0.25445,0.16393,-0.057008,0.29601,-0.068647,0.7483608582308395,1.592960710598743,0.7441690695039461,0.6418866442866824,0.3001525958254638,0.7219430485762144,4.2128
15,24000000,0.1109599999999999,-0.004513,0.01779,0.18217,0.069508,0.17279,0.46867,-0.045963,0.30071,-0.13204,-0.010497,-0.10499,-0.16378,0.079964,0.12796,0.26745,0.061839,0.051116,0.54525,0.579,0.076985,-0.15382,0.11184,0.31777,0.042754,-0.059421,0.14326,0.18095,-0.22824,0.12295,-0.17365,-0.14049,-0.0405709999999999,0.12908,0.19808,0.10708,0.097893,0.4683199999999999,0.24189,0.11972,0.083867,0.3245699999999999,-0.095278,0.21022,0.2216199999999999,0.22016,-0.1162,0.09621,0.16907,0.2043,0.26174,-0.0069819999999999,0.009973,0.19964,0.092935,0.12984,-0.0393209999999999,0.1059,0.18664,0.0782,0.11089,0.19646,-0.034161,0.073107,-0.2430699999999999,0.9283,-0.008151,-0.1817599999999999,-0.1129299999999999,-0.21448,-0.18974,0.17932,-0.17795,0.18638,-0.037099,0.38177,0.40031,-0.11589,0.19508,-0.29356,-0.2646,0.1527099999999999,-0.11344,0.28289,-0.071924,0.7518148959380009,1.5615918240709297,0.7498251973363175,0.6245931532614448,0.2958142321451653,0.731404958677686,4.2349
16,25500000,-0.020483,-0.076477,-0.14906,-0.014165,-0.12125,0.14128,0.352,-0.18278,0.10835,-0.30768,-0.13894,-0.10878,-0.32387,-0.10737,0.037712,0.13967,-0.071462,-0.13855,0.40753,0.40828,-0.13258,-0.24189,-0.052445,0.11025,-0.1224,-0.247,-0.056034,0.04659,-0.25253,-0.059939,-0.3128599999999999,-0.32384,-0.20156,-0.086348,0.060917,-0.009006,0.012946,0.29949,0.1081599999999999,-0.0419649999999999,-0.081108,0.15363,-0.2539599999999999,0.078291,0.007597,-0.017547,-0.2549,-0.098173,-0.0102069999999999,0.018951,0.11329,-0.1133,-0.1057299999999999,0.057598,-0.072113,-0.024057,-0.15483,-0.068053,0.015886,-0.023207,-0.042293,0.075739,-0.1904799999999999,-0.0298079999999999,-0.24186,1.087,-0.17329,-0.18336,-0.12608,-0.2044,-0.18309,0.078155,-0.20483,0.062332,-0.1995,0.31476,0.32372,-0.12087,0.088546,-0.2928,-0.27147,0.13282,-0.26855,0.23697,-0.19027,0.7714606228998887,1.3949966836499428,0.7685969896336398,0.579585901617764,0.2701540410617548,0.7544378698224852,4.0889
17,27000000,-0.014619,-0.0478049999999999,-0.14609,-0.010217,-0.12475,0.1814899999999999,0.35523,-0.13752,0.11985,-0.28019,-0.13655,-0.093388,-0.31,-0.09045,0.0611554999999999,0.142455,-0.0656694999999999,-0.1299799999999999,0.4121649999999999,0.41262,-0.13023,-0.2236049999999999,-0.0367465,0.10173,-0.120795,-0.24804,-0.0373129999999999,0.0603159999999999,-0.2585699999999999,-0.0331884999999999,-0.29407,-0.31344,-0.191775,-0.074309,0.0733645,0.0071844999999999,0.0573874999999999,0.27288,0.131965,-0.0190065,-0.0789515,0.16228,-0.2408549999999999,0.10173,-0.009881,-0.0105569999999999,-0.22813,-0.0822295,0.0139129999999999,0.0365235,0.105825,-0.11753,-0.0773165,0.090536,-0.0707754999999999,-0.0345575,-0.166925,-0.0714885,0.0200539999999999,0.0038415,-0.014227,0.097005,-0.17997,-0.0275735,-0.2425199999999999,1.1946,-0.1657599999999999,-0.18422,-0.12505,-0.1902349999999999,-0.18192,0.1087099999999999,-0.19799,0.0837694999999999,-0.1738249999999999,0.328355,0.3326099999999999,-0.1206,0.094794,-0.2942599999999999,-0.26946,0.1347799999999999,-0.23306,0.24266,-0.1662649999999999,0.7700810952834596,1.4182332792847117,0.7616484888508619,0.5901123784531915,0.2771416635160635,0.7528376881055452,4.2374
18,28500000,-0.081099,-0.067361,-0.1889399999999999,-0.030012,-0.160845,0.165665,0.318225,-0.19409,0.0836939999999999,-0.312285,-0.167335,-0.10271,-0.32209,-0.10807,0.04641,0.0846075,-0.0887434999999999,-0.165075,0.3831699999999999,0.3770599999999999,-0.169075,-0.24627,-0.056084,0.042223,-0.161,-0.27193,-0.0662125,0.0333634999999999,-0.262765,-0.0562765,-0.316335,-0.33742,-0.2425,-0.096041,0.0241649999999999,0.001318,0.0336384999999999,0.218775,0.0874644999999999,-0.043716,-0.087802,0.1067049999999999,-0.2767199999999999,0.0668994999999999,-0.075101,-0.046099,-0.26666,-0.118175,-0.0035649999999999,0.0056495,0.051325,-0.1636099999999999,-0.1145099999999999,0.031571,-0.0966809999999999,-0.0835279999999999,-0.1812,-0.076053,0.003199,-0.0302855,-0.0276239999999999,0.077364,-0.187685,-0.045686,-0.2397699999999999,1.2322,-0.19829,-0.1852,-0.13702,-0.19481,-0.18463,0.0403805,-0.2048249999999999,0.032379,-0.17812,0.30722,0.3250249999999999,-0.120285,0.088927,-0.29319,-0.27203,0.12779,-0.24063,0.2273149999999999,-0.2017749999999999,0.7715272969406983,1.3999353334802382,0.7666252098666546,0.5808958519737716,0.2723263845988739,0.7578947368421053,4.140700000000001
19,30000000,0.068339,0.036311,0.016061,0.22791,0.1014,0.22235,0.41803,0.024109,0.30674,-0.083466,0.008716,-0.099207,-0.080833,0.16827,0.18656,0.26483,0.1151599999999999,0.080499,0.5029399999999999,0.5242600000000001,0.0866909999999999,-0.1141799999999999,0.15921,0.23343,0.037488,-0.046397,0.19427,0.2295199999999999,-0.22078,0.19618,-0.094044,-0.059123,-0.018394,0.12427,0.18913,0.1739,0.14937,0.29009,0.21914,0.15277,0.12448,0.31808,-0.023358,0.2527,0.11122,0.2352699999999999,-0.06299,0.1224099999999999,0.23861,0.27534,0.20002,-0.00909,0.058846,0.20405,0.13333,0.11304,0.03499,0.15156,0.20234,0.09417,0.20646,0.2392,0.095078,0.12268,-0.2412099999999999,1.1879,0.008535,-0.18002,-0.1132,-0.19368,-0.2088699999999999,0.1328099999999999,-0.17178,0.13387,-0.017598,0.3685199999999999,0.40084,-0.11506,0.22215,-0.28998,-0.25853,0.14787,-0.0650309999999999,0.2665099999999999,-0.0566429999999999,0.7525996800855055,1.5669310213214251,0.748728845090921,0.6356653853695335,0.3014608734377311,0.7268292682926829,4.3568
20,31500000,0.0303184999999999,-0.0309184999999999,-0.0798354999999999,0.0962254999999999,0.0245975,0.12235,0.3632649999999999,-0.0659289999999999,0.2046,-0.12325,-0.0809054999999999,-0.1335199999999999,-0.16108,0.062894,0.0855755,0.20745,0.0874674999999999,0.01878,0.4452399999999999,0.43392,0.0446589999999999,-0.14212,0.07167,0.179225,-0.0269335,-0.12545,0.054612,0.11222,-0.25138,0.0584235,-0.1995899999999999,-0.145485,-0.1298099999999999,0.0533714999999999,0.11169,0.0495924999999999,0.0538329999999999,0.270435,0.0993129999999999,0.007036,0.0383165,0.24264,-0.100805,0.156,0.063498,0.1,-0.143485,-0.0086829999999999,0.121885,0.12968,0.171975,-0.029441,0.0082534999999999,0.165725,0.0751039999999999,0.0500745,-0.0347554999999999,0.056502,0.08184,0.0553275,0.0595285,0.1092199999999999,-0.0223734999999999,0.071561,-0.24448,1.0025,-0.0744589999999999,-0.1824049999999999,-0.12789,-0.216455,-0.211985,0.111835,-0.178785,0.0767725,-0.0503085,0.34702,0.35703,-0.1173349999999999,0.18058,-0.29858,-0.2820899999999999,0.1448849999999999,-0.1152699999999999,0.253865,-0.0914995,0.7656040550830167,1.459137392060592,0.7651256475971815,0.5725675786304125,0.2699184480543497,0.7190154760359425,4.0288
21,33000000,0.41415,0.22595,0.4221399999999999,0.78841,0.66904,0.17608,0.5793,0.43196,0.82163,0.50274,0.35113,-0.17814,0.4984,0.7537,0.37894,0.6109600000000001,0.69775,0.73674,0.70967,0.8167399999999999,0.73651,0.2076199999999999,0.6629,0.66884,0.58845,0.6129,0.73936,0.56498,-0.15766,0.7092,0.38308,0.63031,0.42771,0.66062,0.55307,0.46925,0.38575,0.63175,0.5089199999999999,0.59964,0.6160899999999999,0.67015,0.5321600000000001,0.60787,0.57445,0.75349,0.37683,0.70286,0.7233,0.7731100000000001,0.53058,0.2842699999999999,0.40225,0.55392,0.72254,0.4945199999999999,0.49188,0.63695,0.63469,0.36218,0.6072,0.5956600000000001,0.6665399999999999,0.4849199999999999,-0.24833,0.84235,0.4384399999999999,-0.1784,-0.0860399999999999,-0.2716,-0.232,0.3533199999999999,-0.036706,0.37015,0.51342,0.55784,0.58737,-0.099194,0.56182,-0.29402,-0.2452599999999999,0.19583,0.44931,0.3740699999999999,0.26821,0.7097048111716265,2.0122558772938035,0.7083420767504047,0.7165007630477893,0.3166473365375476,0.6363636363636364,4.1605
22,34500000,0.71824,0.38688,0.73217,1.1267,0.93788,0.35197,0.8324299999999999,0.687,1.2005,0.75307,0.64299,-0.3585,0.80205,1.0618,0.65633,0.87613,0.89128,1.0789,1.0706,1.162,0.97199,0.3834599999999999,0.95358,1.0978,0.96003,1.0699,1.1021,0.89364,-0.097928,1.0816,0.70025,0.91465,0.8221700000000001,1.0065,0.8381200000000001,0.81476,0.64759,1.1125,0.92035,1.0055,0.98285,0.91139,0.80361,0.80614,0.98366,1.0864,0.6332,1.1074,1.0443,1.1462,0.78705,0.48531,0.58411,0.75212,1.0349,0.73201,0.80916,0.96895,1.0201,0.4899,0.97551,0.8447899999999999,0.98833,0.74876,-0.2446199999999999,0.80977,0.7148,-0.1701,-0.059157,-0.369,-0.24634,0.60522,0.075836,0.50846,0.80524,0.66037,0.72668,-0.086936,0.83455,-0.28515,-0.2075199999999999,0.24065,0.75508,0.46701,0.40976,0.6759870697861057,2.427770906649478,0.6763282471641695,0.7824672887760917,0.3219203767734529,0.5840163934426229,4.0061
