baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Kcnc1	2.44978435191518	-2.38228529990896	0.257924576596709	-9.23636410047848	2.55015603659616e-20	1.07973606589481e-17
Gm11417	2.8771192716829	6.38744776435548	0.693995592345982	9.20387367701192	3.45273119888991e-20	1.40565999000961e-17
Nrg3	26.7563793384882	-1.77936619172773	0.197030359881852	-9.03092392865099	1.70228397625747e-19	6.67358366247603e-17
Prkcg	3.05070409260871	3.69076514879238	0.412400510261819	8.94946794912848	3.57199833179806e-19	1.35034294078866e-16
Afap1l2	2.72565649668381	-3.6161381323321	0.404392893994127	-8.94214064103861	3.81703384612868e-19	1.39321735383697e-16
Gldc	1.42018827219723	3.98011110249393	0.451402910724455	8.81720300851906	1.17354354386964e-18	4.14065280395338e-16
Whrn	1.94962016151171	2.34597896007401	0.268745234444466	8.72937882944596	2.56075139205809e-18	8.74372693062417e-16
Tspan9	4.58348346699276	-2.25631374228017	0.258787382697712	-8.71879346960186	2.81181925930418e-18	9.30097089366711e-16
Shisa9	3.78669297474427	-6.60236050150334	0.780732334813628	-8.45662489831347	2.75227451958053e-17	8.82812902719996e-15
Tbc1d4	8.38411215880815	1.61990624546242	0.191785852374244	8.44643244227104	3.00339666955726e-17	9.35028051390107e-15
Man2a1	3.49342266944537	3.36836302331239	0.400390896133976	8.41268634186251	4.00725496536114e-17	1.21190839452422e-14
Dach1	7.95618753507563	4.57839365575978	0.545974993147869	8.38572043265687	5.04160248094034e-17	1.48237117390982e-14
Nos1ap	4.4653784023549	1.59931673789596	0.191422739842365	8.35489419497907	6.54913874655511e-17	1.87358469276448e-14
Fam135b	5.45651113033372	-4.84435635046549	0.581667720717286	-8.32839124112242	8.19483057974843e-17	2.28269162333256e-14
Dlg2	39.9947006571018	-1.16096807715355	0.139521605238188	-8.32106307242934	8.71778409689339e-17	2.36609601706709e-14
Ppp2r2b	11.4645816302854	-3.62580597077323	0.446603689053559	-8.11862073610952	4.71511487949395e-16	1.24773727498609e-13
Pex5l	12.5586305009428	-3.61840804508303	0.460309758710999	-7.86081106604305	3.81654080777959e-15	9.85319132935291e-13
Myrip	1.45699894765029	2.63306825835274	0.335431954130466	7.84978361759955	4.16755684839478e-15	1.05032355333949e-12
Rgs6	22.0782800522359	-3.14332264056912	0.40122924053227	-7.83423121505102	4.71720021074816e-15	1.16119916815743e-12
Arhgef26	2.46621140836893	5.52939891214897	0.712057460898321	7.76538301441735	8.1398865403826e-15	1.95819770522613e-12
Sgcd	20.6207471688665	2.04513932450773	0.264672380946025	7.72705983600457	1.1005892228538e-14	2.588830427535e-12
Pvt1	3.1386311939227	-2.27880635948926	0.297428478092827	-7.6616952556172	1.83494634736064e-14	4.22237110582879e-12
Ptchd4	9.01138219011255	-1.64866851466028	0.219221255744368	-7.52056870152584	5.45384855004123e-14	1.2282763170678e-11
Nrcam	10.3281953241881	-1.77718518734224	0.236900884472536	-7.50180900041458	6.2943044337336e-14	1.38802525898063e-11
Kcnd3	7.38443829321883	-1.01146085554947	0.135480994191508	-7.46570293187936	8.28560873274959e-14	1.78986058032968e-11
Etl4	17.4456083561507	2.60331001869481	0.353226520839984	7.37008651701479	1.70517339190817e-13	3.60985207066959e-11
Kcnd2	53.2929852773302	-2.58266457582784	0.356993562689559	-7.23448500407196	4.67298970112598e-13	9.69874431106245e-11
Cdh7	2.22282335231605	-1.2816836383743	0.178158382544907	-7.19406867117936	6.28885399459697e-13	1.28014460640017e-10
Ptprd	22.2293015543277	-2.39875984387599	0.333559011276161	-7.1914107033073	6.4125268182672e-13	1.2806904975728e-10
A930011G23Rik	3.78168920364682	-1.48002954963695	0.210065852196986	-7.04555040316155	1.84729825603829e-12	3.62104667410469e-10
Khdrbs3	2.46166513177022	-3.42190585981115	0.486244642616507	-7.03741606570244	1.95837428625518e-12	3.76898033091111e-10
