baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ptprk	10.9784473662194	-6.13813141720181	0.323305689138848	-18.9855348155216	2.24637383072639e-80	4.18082260952907e-78
Rasgrf1	4.33523766745233	-3.11006543646554	0.164365744852277	-18.9216155669218	7.5698213303198e-80	1.38900890551277e-77
Airn	4.98881988441822	4.43129661657125	0.235424317290423	18.8225951659222	4.93092049858347e-79	8.92222670215909e-77
Prkcd	1.90528908443689	-5.70466785883683	0.304087573956915	-18.7599505780696	1.6054871409175e-78	2.86524472217441e-76
Cntn4	29.704113525841	-5.94421023893712	0.317185258776458	-18.7404996747544	2.31443961483645e-78	4.0746647705526e-76
Nav1	7.04827789599307	-5.94825853309833	0.317418581382244	-18.7394780330622	2.3593056405928e-78	4.09827118475239e-76
Csrnp3	3.34730264202225	-3.13995856196119	0.167777703756165	-18.7149930632294	3.73670143793801e-78	6.40549293861268e-76
Prmt8	1.69513891596321	-3.32932742148697	0.178027541454422	-18.7011930529823	4.84093857657796e-78	8.19061659424126e-76
Camk4	7.17718473844584	3.39919299750594	0.181857322391321	18.6915377000413	5.80164875441448e-78	9.6902410221169e-76
Stac2	1.27840441798991	-6.19003215148185	0.336240480030152	-18.4095387650135	1.10156703050714e-75	1.81660952828444e-73
Chd7	5.55904841330676	3.43927624417248	0.188260119344489	18.268745691588	1.46785930061121e-74	2.39040887104536e-72
Meg3	95.5874933191755	-1.85958163807875	0.102380329247814	-18.1634660851459	1.00476091846509e-73	1.61605249947694e-71
Bicd1	4.82440439335949	2.25680784207662	0.12473886102601	18.0922594892544	3.66737994186738e-73	5.82666169300588e-71
Tbc1d4	8.58753551611617	-3.23159165035392	0.178930871542009	-18.0605594915197	6.51588296049338e-73	1.02275811095552e-70
Atrnl1	6.7085536331202	-4.27466155006943	0.237093907201896	-18.0294027818663	1.14521917958774e-72	1.77618041329394e-70
Lpp	6.62745057019813	3.51581803999447	0.196804659872473	17.8645060654188	2.22896351397042e-71	3.41634548941255e-69
Gldc	1.29418409954722	-8.01421269672115	0.449730660016899	-17.8200274280166	4.94122788091637e-71	7.48538567820679e-69
Cacna1d	16.5328717953053	-1.85403363627175	0.104219995729039	-17.7896153545433	8.50617922221231e-71	1.27377589548255e-68
Cotl1	2.19411265630447	-3.78832669707382	0.21312655704653	-17.7750100671253	1.10377904249117e-70	1.63409470063352e-68
Frmd4a	48.2194280873014	-6.09281794628301	0.343809312368542	-17.7215035401714	2.8616067631482e-70	4.18448986641011e-68
Myrip	1.43463480150025	-2.58083281285929	0.145637516374902	-17.7209339811568	2.890728338785e-70	4.18448986641011e-68
Ntn1	4.21231057792623	-7.46742581910868	0.423033762266392	-17.6520800115389	9.80765527828583e-70	1.40411135126932e-67
Thrb	6.5503612475974	-4.73927082773488	0.2685064772849	-17.6504897597172	1.00877593466451e-69	1.42851444313144e-67
Trim9	6.51254583059392	-2.76504660950842	0.156733960906658	-17.6416559213681	1.17953188499768e-69	1.65235929008062e-67
Vsnl1	3.99600155257373	1.86399565219815	0.106008583974941	17.5834407206002	3.29933205884778e-69	4.57273383645413e-67
Nwd2	3.46350682862136	-5.50350750147973	0.313136892823271	-17.5754043283102	3.80170409826239e-69	5.21353694654341e-67
Abat	3.20770839187255	-2.74368136404224	0.156450556572769	-17.5370508366717	7.47050574017874e-69	1.01380988315676e-66
Etl4	14.5932057587416	-5.78776932272136	0.330055708005413	-17.5357346724828	7.64550615700754e-69	1.0268624145721e-66
Adgrb1	2.61656804991282	-6.15238804689833	0.353285932271779	-17.4147552588235	6.37609700910832e-68	8.47630528925135e-66
Usp3	2.93492603056899	2.84297602370129	0.163369916288986	17.4020779852291	7.95635447689512e-68	1.04702410227262e-65
Tfap2b	2.94467424875205	-7.86276438576423	0.453690534996305	-17.3306775858312	2.76056875571343e-67	3.59646897494346e-65
Cdh8	2.47292814518042	3.86010489840768	0.222987621006001	17.3108483824929	3.89631399091696e-67	5.02585927462041e-65
Tjp1	15.0711053232359	-2.42445470193215	0.140334633531659	-17.2762392355926	7.10311830085827e-67	9.07249266897859e-65
Shc4	1.41856271164907	-5.00294541719607	0.29103657567466	-17.1900916769605	3.15033804067701e-66	3.945681428706e-64
Zcchc16	6.61013233291122	-4.63685696532589	0.269748634954598	-17.1895474692813	3.18004720612627e-66	3.945681428706e-64
Mtcl1	5.84503704207203	2.80190163582582	0.162995188762822	17.1900879841486	3.15053870205532e-66	3.945681428706e-64
Syne1	9.97598278969534	1.77166685531894	0.103546128813491	17.1099284504405	1.2515312468395e-65	1.53820274375708e-63
Inpp4b	29.0459289880528	-1.81957784739291	0.106434327128858	-17.0957800596605	1.5954683919854e-65	1.94259459913886e-63
Mapk4	6.56853938648605	-2.33360998140955	0.136746690591438	-17.0652026116065	2.69452873536186e-65	3.25040003373095e-63
Adarb2	24.2263516358212	-6.91351213625073	0.405757629511724	-17.0385265326255	4.25312512990691e-65	5.08346001765387e-63
Homer3	1.20816873652406	-4.08760465412856	0.241948242137954	-16.894541650763	4.93534136390947e-64	5.84523884445568e-62
Mmp24	3.06491145753776	2.55066926668307	0.151083030212597	16.8825662491273	6.04585707132441e-64	7.09598431758689e-62
Pde1c	3.27264716133698	4.67124754248514	0.276753286562801	16.8787427983268	6.45038967929419e-64	7.50318542337899e-62
Ptprr	4.6739795875377	2.71292964266136	0.160846346551443	16.8665916312478	7.92385903274008e-64	9.13557836093255e-62
Parm1	1.96497186723275	-7.42479848540921	0.440590229760837	-16.8519362979056	1.01535128094816e-63	1.1603505691397e-61
Ar	0.969796293690492	-5.56817670301677	0.330818894682139	-16.8314953967996	1.43433278958802e-63	1.62491196371763e-61
Adamts2	1.75712399011904	-5.53447143869336	0.328884246598339	-16.8280223085678	1.52098166297347e-63	1.6936195816426e-61
Megf10	2.59490289345544	-7.66906620446055	0.455729578870912	-16.8281071934391	1.51880296255153e-63	1.6936195816426e-61
Myt1l	10.2120005616546	-1.7586775280175	0.104757369378749	-16.7881031992987	2.98224784396659e-63	3.29260380603362e-61
Tmem117	4.86981402161158	-2.32526190470139	0.138575495536175	-16.7797480767037	3.43289323524684e-63	3.75829689653746e-61
Kcnd2	56.8121086294801	5.87044707055598	0.350536599231479	16.7470303626681	5.95244033659202e-63	6.46236605876007e-61
Tmem189	1.00539027517593	-4.3117055667711	0.25816312573683	-16.7014772325248	1.278596425761e-62	1.37665737477805e-60
Nav2	17.1248992811375	3.52167474993357	0.211813301541579	16.6263153650068	4.49394552837777e-62	4.7989444544021e-60
Grik2	18.7444520853407	6.41530941332252	0.386043757145032	16.618088738869	5.15499987491216e-62	5.46010881059802e-60
Trim67	2.23225174593459	-3.89319705322415	0.234734694181535	-16.5855203756684	8.86941150277913e-62	9.31860427888762e-60
Frmd3	3.05134251005359	-3.47068065704005	0.209958596765384	-16.5303098349353	2.21999579383553e-61	2.31376841616714e-59
Lhfp	7.94813937745851	2.73307689361633	0.165964054486121	16.467884579458	6.24150861931832e-61	6.45352176924438e-59
Rmst	4.68673268631703	-6.97045528664885	0.423683513858006	-16.4520333188724	8.10992853297145e-61	8.31938180531906e-59
Etv1	4.746820950169	6.30379932978781	0.384352693865018	16.4010801287675	1.87867874629367e-60	1.91214271146203e-58
Gdpd5	1.56986187662123	-3.24864135464309	0.19842885438203	-16.3718193342414	3.03989168619941e-60	3.07005495254309e-58
Gad1	4.08938523514449	-5.3666192198236	0.331258373698704	-16.2007050867937	4.9852187215454e-59	4.99595611571488e-57
X4933413L06Rik	3.85987763595814	-3.19987397610464	0.199312259392449	-16.054576802544	5.30998553794111e-58	5.28080088460281e-56
Pclo	9.47979702898367	1.78460857621578	0.111257093656188	16.0404026167595	6.67204057903586e-58	6.58510186846054e-56
Slc4a4	18.2621098544762	6.30616427422407	0.393729116289513	16.0165047829155	9.80066897914311e-58	9.60023424513357e-56
Cacna2d1	6.2013387358162	5.89330212009959	0.368661366726636	15.9856785982934	1.60806228220975e-57	1.56342055318124e-55
Kif26b	1.55322625065989	3.5002574540528	0.219806296262875	15.9242820317881	4.29920178524154e-57	4.14888895245384e-55
Ndst3	4.69837258514227	3.56384354592566	0.224230975840802	15.8936272411172	7.01483367697025e-57	6.71979802526238e-55
Pcsk2	5.58603654125509	3.74780039752289	0.236656580085562	15.8364512669282	1.74388747629909e-56	1.65834788622077e-54
Nhsl2	2.53780134117934	3.98830617118869	0.253531994552017	15.7309777735781	9.27673969710668e-56	8.75778005608014e-54
Scn9a	2.89698263878773	-4.86370071606584	0.309661352692514	-15.7065151132869	1.36477740797149e-55	1.27915971734192e-53
X9530026P05Rik	4.94900130075639	-5.06491700917565	0.322746863234419	-15.6931564211575	1.68466162849893e-55	1.56769797829172e-53
Pla2g4e	1.72435855642445	-2.1332263606692	0.136087343390478	-15.6754207079221	2.22745250238331e-55	2.05810292206026e-53
Rarb	1.6923038329408	-4.46236233606757	0.285079334596439	-15.6530544116238	3.16649717476836e-55	2.90514966147057e-53
Flt3	1.18564387708085	-3.42787148555755	0.219649520819269	-15.6060958966446	6.61637728165814e-55	6.02784358219876e-53
Als2	2.55718872719199	3.43093101084795	0.221206631619911	15.5100730286565	2.96541420127371e-54	2.68287612598568e-52
Man2a1	3.20053912157225	-2.5581924165478	0.165174162602535	-15.4878485608169	4.1908145184111e-54	3.76537458936965e-52
Ntrk3	8.06869724521495	7.29630736857702	0.472794749358961	15.432293566013	9.92784339388018e-54	8.85890025585418e-52
Rims2	10.7366833269391	2.43635503983364	0.15895709470246	15.3271236140423	5.03806970220301e-53	4.46503211430617e-51
Srgap2	13.3798269613114	2.5611756712545	0.167457075245107	15.2945205062594	8.31711150741576e-53	7.32130599450085e-51
Ryr2	10.683028223928	3.06729221924111	0.201176108781582	15.2468016098834	1.72897310733197e-52	1.51174910351147e-50
Erc1	4.39110110108507	2.30358817393852	0.151560798696882	15.1991028929957	3.58496894071034e-52	3.11366502397162e-50
Zfp385a	1.39469539552421	-3.92322317996831	0.259092944864095	-15.1421459276948	8.53815573140165e-52	7.36656244163581e-50
Syt1	15.2554190142836	5.08631770525666	0.335969090625951	15.1392430053022	8.92349228190285e-52	7.64837220056778e-50
Dner	7.17994703152218	-4.4242734741909	0.293565283186327	-15.0708333974995	2.51915141606378e-51	2.14506566329928e-49
Ablim1	7.07386949367588	3.3376370408591	0.221735584396665	15.0523293315356	3.33289255094429e-51	2.81954052946118e-49
Mkx	1.39939618238527	-6.01465729901136	0.401115758592246	-14.9948167584349	7.93814698003592e-51	6.6721405713489e-49
Ajap1	1.26338044421654	-5.64551440547993	0.378831200800808	-14.9024536351439	3.17695130923123e-50	2.65316164465798e-48
Ptprd	19.688708683591	4.20570074387118	0.282540885097234	14.8852819740542	4.10751098957575e-50	3.40844924663649e-48
Lrfn5	6.80948868352718	-5.27685604380192	0.355268218493899	-14.8531609896666	6.63641825017527e-50	5.47210487109388e-48
Ndrg3	4.77199939230542	1.96760454685896	0.133692951930488	14.7173393843678	4.98906185255012e-49	4.08789294434107e-47
Reln	2.40290115336812	6.73735465148944	0.458421915779461	14.6968424056119	6.75362837802895e-49	5.49914190681007e-47
Epha3	2.52262779240147	3.89614598820514	0.265282682564954	14.6867709212462	7.83599221550326e-49	6.34082649587431e-47
Kctd1	2.10044734876861	-2.22391531258218	0.151492072726275	-14.6800771324879	8.64920133264627e-49	6.95566635566145e-47
Asap1	8.73225171441084	-3.25661067248654	0.222186357244549	-14.6571135729192	1.2132179868671e-48	9.69681222877582e-47
Sgcd	20.6339075229914	-5.97157216405616	0.407454695154893	-14.6557942148294	1.23701674903848e-48	9.82674036980076e-47
Mfap3l	0.878664401964682	-2.97497936380382	0.203075188117024	-14.6496447517235	1.3542189270414e-48	1.06925843524214e-46
Ank1	3.2183130207707	3.40500979820741	0.232966469262507	14.6158793108146	2.22463524972619e-48	1.74593662852005e-46
Kcnj3	10.059198390541	2.99944573417272	0.205639879850601	14.5859146404474	3.45263416962688e-48	2.69346814143108e-46
Fbxw11	4.59277031312324	1.81726967531171	0.1246216532794	14.5822947095512	3.64070319356543e-48	2.82327864320062e-46
Rimbp2	1.3517597967462	-5.03519477792476	0.346126740978047	-14.5472573534678	6.07919054038937e-48	4.68637244734868e-46
Sorcs3	6.8896377289146	-7.1090456116027	0.491112186037461	-14.4754005575835	1.7331315087656e-47	1.32819042918813e-45
Plcxd3	6.01341518320763	2.48402882978793	0.172085922969128	14.4348171362835	3.12473338863103e-47	2.3806448296541e-45
St3gal4	11.2132399362391	-3.89948524252633	0.270419798320905	-14.4201174127748	3.86684160858504e-47	2.92890770213057e-45
Kcnb2	3.19219620463906	3.86435838326844	0.268321641164138	14.4019631308998	5.02943694237475e-47	3.78748580839643e-45
Sla	0.876053891373697	-5.81106054939295	0.403554731847659	-14.3996838366564	5.19807589251839e-47	3.89198463952469e-45
Prkce	7.44882729648029	1.81145618017926	0.125913591523976	14.3865023485914	6.28972975898576e-47	4.68243424571808e-45
Exph5	1.65189883343681	3.68384685930144	0.256650316553337	14.3535644482085	1.01199353853223e-46	7.49105217045337e-45
Lin7a	6.91133579026538	1.9518769981268	0.136484498109693	14.3010893190087	2.1541113320587e-46	1.58552330135937e-44
Psd2	1.26151466277411	-4.44034354258387	0.311194371134279	-14.2687142007073	3.42841600500273e-46	2.50929234343683e-44
Pde4b	24.3560315871837	3.62136141873287	0.254069963372004	14.2534023725998	4.26961899415141e-46	3.1075193438997e-44
Tspan9	3.8358236472935	3.27808702793587	0.230296590452585	14.2341969609436	5.62048517646363e-46	4.06798227105379e-44
Pparg	1.50407542535254	-4.29766791674139	0.30239757914644	-14.2119785775804	7.7212716102845e-46	5.55760920103793e-44
Tmem266	1.73472344991701	3.98074434055253	0.280363435493423	14.1985146299362	9.35748360824027e-46	6.69831299165683e-44
Coro6	1.22100592161275	-6.33654778363418	0.446694607262697	-14.1854136598244	1.12798628371996e-45	8.03027612257027e-44
Plpp4	1.82322137039044	-6.6025786958324	0.467098420949749	-14.1353051085195	2.30134398751913e-45	1.62945160159779e-43
Gm17276	2.03358600337192	-3.73878224969458	0.265224439790541	-14.0966731898737	3.98099180516289e-45	2.80347898581957e-43
Ctnna3	23.4220195664711	5.57872215553521	0.395827275675752	14.093829552325	4.14462591310241e-45	2.90302077397302e-43
Nedd4l	8.22402695707838	2.97508206219019	0.211598922943923	14.0600056975651	6.68808296088615e-45	4.65948367991577e-43
Prkca	11.0770586973357	-2.80120377922596	0.199365276295448	-14.0506101728303	7.63731528736076e-45	5.29249699807106e-43
Spred2	4.79046764558041	2.37184235324502	0.168982564846035	14.0360181856991	9.38389375450442e-45	6.46843216051236e-43
Agl	2.27493676110683	-2.66555607441327	0.19011864519738	-14.0204874258698	1.16809620864451e-44	8.00945126643196e-43
Sfxn5	4.83124449728229	-2.18104335662862	0.155635679245065	-14.013774779717	1.28395020870777e-44	8.75386389850013e-43
Cdkl1	1.33978837433741	-2.63562532758018	0.188078456687085	-14.0134355311368	1.29009968415108e-44	8.75386389850013e-43
Gm11417	2.55711305313102	-4.20987337107507	0.300663202400352	-14.0019574642505	1.51635894720558e-44	1.02358157327432e-42
Tll1	3.5662079937629	3.89849156043238	0.278518001499528	13.9972696179173	1.61974963520338e-44	1.08773702306338e-42
Tubb4a	4.08852551415375	2.59613767623865	0.185546844962757	13.9918179517401	1.74883674266487e-44	1.16840231197117e-42
Brinp1	3.84372208606448	3.34712853911474	0.239430523521848	13.9795398259208	2.07827438164764e-44	1.38141625735232e-42
Rif1	2.19127789502488	2.46347795303887	0.176394450176454	13.9657339024814	2.52293088829721e-44	1.66846414277848e-42
Wscd2	2.28124876826505	2.23633903205188	0.160156039365017	13.9635011012914	2.60324770229646e-44	1.7128843972484e-42
Meis1	4.55143624480595	2.17069687227622	0.155603431584522	13.9501863819573	3.13784318021208e-44	2.05426235938709e-42
Dapk1	1.85002293051057	-2.58210995439061	0.185448378290056	-13.9236049309204	4.55345692964751e-44	2.96612184397239e-42
Grin3a	5.50394006818853	-5.11095436252083	0.367268378549416	-13.9161296235394	5.05548410226001e-44	3.2767585514549e-42
Lamb1	0.535837610241609	-4.76478974752508	0.342481546352471	-13.912544480926	5.3154281329308e-44	3.42818800573379e-42
Trpc7	1.37710830872956	-8.32794272747038	0.59963949846748	-13.8882491042608	7.46375855629251e-44	4.79004169809748e-42
Osbpl10	2.89771377451818	-3.00316530065784	0.216309265999812	-13.8836646076014	7.95695232351084e-44	5.08152817993624e-42
Tbxas1	1.58659585952827	-5.41780705933043	0.392269309614372	-13.811447713451	2.17417781499125e-43	1.38171651579054e-41
Adgrl3	27.2225624507914	-3.70284839104586	0.268146102740012	-13.8090703284845	2.2471286952957e-43	1.42114527389866e-41
Smad3	2.99236928803384	-4.37977483970808	0.317530978332723	-13.7932206259219	2.79976083266797e-43	1.76209102067625e-41
Car10	14.4885030777012	5.97317327140905	0.433203285972094	13.7883840331577	2.99391413977847e-43	1.87522660639586e-41
Fstl4	4.13796467204808	-2.29598222706036	0.166552857592291	-13.7853067203492	3.12435843519916e-43	1.94756658821888e-41
Cdh7	3.13549502333061	1.78517794963949	0.129511276257357	13.7839576693855	3.18331146140341e-43	1.97486579615065e-41
Bsn	2.5382429737153	2.12462518024214	0.15424995456846	13.7739112221208	3.65857220693785e-43	2.25895159772447e-41
Lrrtm3	11.384535430718	7.35827608421566	0.534460571300173	13.7676687099954	3.98878208782703e-43	2.4512194830288e-41
Sgcz	8.97727889713862	-4.17940851452191	0.303947341931467	-13.750436137929	5.06234271836297e-43	3.09634746172924e-41
Reck	1.69528937081405	-3.65630433877677	0.266300693890523	-13.7299842721397	6.7148091037605e-43	4.08787537400896e-41
Cacng2	4.44745896754598	-1.43298499477606	0.104591274983733	-13.7008081696961	1.00400532783376e-42	6.08380530745032e-41
Bcan	4.13658099054131	-5.40713262725416	0.394803058954844	-13.6957718655179	1.07610702697371e-42	6.49051960528405e-41
Cdh18	17.9658348435028	4.10295277007059	0.29992828834068	13.6797792324616	1.34099212527651e-42	8.05089650142969e-41
X1700025G04Rik	3.05361316922921	5.30256981875481	0.387832217301111	13.6723293790674	1.48562178270839e-42	8.87829384638759e-41
Efna5	5.63169160694704	-6.14456624693729	0.44988787129579	-13.6579948893474	1.80896445081623e-42	1.07612734544447e-40
Cyld	3.87080961351216	-1.32732274547374	0.0971929010013401	-13.6565812091095	1.84441844698519e-42	1.09223106942377e-40
Ptchd2	0.826150829889829	-5.73591955638602	0.420239194408426	-13.6491779746069	2.04168627417755e-42	1.20357867782738e-40
Elmod1	5.30861900415037	-1.92177184078285	0.140822594842418	-13.6467577730216	2.11062134524147e-42	1.23861148134261e-40
Rock2	5.26983335028546	2.48702109692447	0.182289332611234	13.6432618480671	2.2143033408303e-42	1.2936297723918e-40
Zfp423	2.92341408143162	-2.70644700840802	0.198552409340604	-13.6308948221589	2.62343703506337e-42	1.52580971842882e-40
Cacnb4	8.69742559257011	2.2701335679231	0.167031353854726	13.5910624893666	4.52464015064784e-42	2.619867194784e-40
Clstn2	3.05436545444408	5.73558496059495	0.422476106266005	13.5761167922326	5.5491398109982e-42	3.19885811759666e-40
Pam	6.35715390191767	-3.87602118908028	0.285547834838513	-13.5739820659901	5.71318997634995e-42	3.27891801814481e-40
