baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Pld5	6.51698231671959	-0.914150495461145	0.142162301913456	-6.43032986352213	1.27327325768282e-10	2.01583914782313e-08
Sez6	0.966331129498504	4.72740571681837	0.737308622419064	6.41170545559068	1.43900658139548e-10	2.24701863305851e-08
Zbtb20	42.7815169392071	-1.01591565178271	0.158609801541915	-6.40512529431697	1.50245944395471e-10	2.31439664887024e-08
Dgkz	4.86537329865309	1.73498701915282	0.271755923969857	6.38435767584318	1.72118373534496e-10	2.61596978655962e-08
Khdrbs3	2.85316013541051	-3.39856508302031	0.53527575642782	-6.34918552205828	2.16457867282177e-10	3.24658319624939e-08
Polb	5.22061917001254	-0.840706932438897	0.13252269075544	-6.34387158641652	2.24061613804745e-10	3.31698485163674e-08
Ptk2	9.27822217582767	-0.96943468598094	0.153270513424316	-6.32499144370414	2.53246615024827e-10	3.70097200598461e-08
Cttnbp2	7.9613144196392	1.46818695346299	0.236465111134171	6.20889460783895	5.33585912785075e-10	7.69917192384439e-08
Gprin3	1.16094974209138	-4.47870865508047	0.722420198294563	-6.19958947113255	5.6610628345446e-10	8.06630690637174e-08
Sash1	4.39509931519936	-4.42212037173835	0.722374998030714	-6.12164095351252	9.26165363058587e-10	1.30337765104998e-07
Sorbs2	7.62302030353147	1.14051409227069	0.186856989012973	6.10367371482962	1.03657790685841e-09	1.44096970247305e-07
Gnal	2.50412796254843	1.58521555121706	0.262599535919856	6.03662739031215	1.57368526665554e-09	2.16125763308512e-07
Lrp1b	55.7254616842066	1.74227538107065	0.290638185749088	5.99465406302386	2.03919063347086e-09	2.76723024177789e-07
Plch1	0.869347166531336	1.75174418940505	0.292459373416074	5.98970095895298	2.10227222355673e-09	2.78648849724688e-07
Tmod1	2.7236807166543	-2.68747881117287	0.448585590289292	-5.9910056616837	2.08547378751039e-09	2.78648849724688e-07
Shank1	3.10045592975017	-1.02003346737538	0.170635986763329	-5.97783320343882	2.26125082175459e-09	2.96275840427363e-07
Lhfp	7.94813937745851	-1.17167969115151	0.196796793407532	-5.95375397568175	2.62060661322471e-09	3.39457895274414e-07
Mast4	16.8179854398198	-1.99934653435665	0.336247237841501	-5.94606084258479	2.74672087728498e-09	3.51796306518781e-07
Map3k5	3.05512019047046	-1.72859500687433	0.2910724104552	-5.93871127865065	2.87271265440352e-09	3.63845017194953e-07
Megf10	2.59490289345544	2.18050084819007	0.368048017593166	5.92450099975911	3.13247105120677e-09	3.92385027612153e-07
Tmeff2	15.3447405048441	1.98031762283371	0.335263139116868	5.90675619171899	3.48909525318267e-09	4.32306486859013e-07
Zfp804a	4.02983591839764	2.47377161795285	0.419887814477571	5.89150609438558	3.82691543597098e-09	4.6906461349068e-07
March11	4.48869830322799	1.31153248485093	0.222793290256135	5.88676832835996	3.93820140217371e-09	4.77569763652959e-07
Zfp521	8.91928206367578	-0.701953407496724	0.120682426114398	-5.81653377461375	6.0080407906399e-09	7.20901652342149e-07
Hecw1	4.33533438463226	1.01682737692524	0.175177746061426	5.80454652367024	6.45404388196491e-09	7.66350481359562e-07
Hs6st3	4.61774170372317	4.04945659589921	0.706672241530537	5.73031790116553	1.00242588958564e-08	1.17800543457594e-06
Baiap2	2.1473389205756	1.76233029029907	0.307827048382233	5.72506639543501	1.03393296409202e-08	1.20263284262091e-06
Tmem117	4.86981402161158	1.12367124965002	0.197496621533087	5.68957200851037	1.2735817553647e-08	1.46642004337396e-06
Mb21d2	1.69095688328624	1.58892988077007	0.27989486569001	5.6768811276797	1.37172724836141e-08	1.56363189040717e-06
Cdyl	3.33713598098125	-1.55210587328309	0.274159488365772	-5.66132466373855	1.50208932361563e-08	1.69527883167273e-06
Chd9	18.9413054205891	-0.928783306736467	0.164321308524468	-5.65223898882332	1.58371180124418e-08	1.7698755708218e-06
Spon1	5.99167488024877	-1.7785399720255	0.315033438626559	-5.64555934055555	1.64645067801828e-08	1.82212536686703e-06
Tmem63c	1.59557127382936	-1.4596350663286	0.259012630321962	-5.63538181328928	1.74670902231739e-08	1.91449386013423e-06
Mkx	1.39939618238527	3.95162490059841	0.701542073974555	5.63276964731518	1.77338259309521e-08	1.92521792178022e-06
Kcnip4	65.2727819816033	2.96909493377087	0.531630093572099	5.58488875944004	2.33849848929444e-08	2.51476832825163e-06
Slc22a4	1.29077308394404	-4.43610971882622	0.795257490575328	-5.57820551381027	2.43012448541323e-08	2.5888774774977e-06
Ptpre	2.67491008810759	1.98823904166496	0.356660887645668	5.57459231032987	2.48110217708909e-08	2.61871145524431e-06
Elavl4	2.59073317297188	1.33206366831815	0.239052388292973	5.57226672291441	2.51446060783942e-08	2.62957215309739e-06
Cdh7	3.13549502333061	-1.03983999372715	0.186982527167348	-5.5611612992935	2.67985363947201e-08	2.7770592396674e-06
Shank2	6.61693062821423	1.12794618321884	0.203145923634684	5.55239388040695	2.81783780583042e-08	2.89374172510459e-06
Sgcd	20.6339075229914	2.29738525274265	0.415991971495654	5.52266728726193	3.33891640012943e-08	3.39824178973887e-06
Galnt7	2.94007525879495	2.21023422320501	0.400464854417752	5.51917152984258	3.40601605574927e-08	3.43585637340584e-06
Erbb4	17.1446357964927	-2.17703414867693	0.395637278046047	-5.50260116900197	3.74228349912551e-08	3.74195522864313e-06
Syt14	2.70004255862083	-1.18407381742409	0.21537970980337	-5.49761079400228	3.84971440417051e-08	3.81590386896867e-06
Magi3	3.54998982103696	-1.48567361565556	0.270948895302917	-5.48322448037516	4.17642511545451e-08	4.10405774922982e-06
Osbpl3	1.17177548286177	-1.4275637944739	0.26136525710299	-5.46194934360145	4.70934475329935e-08	4.58093855702506e-06
Arhgap10	2.74184842284177	-0.923871897471017	0.169185014224189	-5.46071944792215	4.74208921597471e-08	4.58093855702506e-06
Plpp4	1.82322137039044	3.5509342822312	0.650719373002438	5.45693647608351	4.8441955852191e-08	4.64025088032878e-06
Fam19a1	2.43825117734813	-4.20881258792248	0.773281957857319	-5.44279165594997	5.2451982060913e-08	4.98250119593623e-06
Dlgap4	4.5511353715155	-1.12857568259799	0.208366149135005	-5.41631012178835	6.08415368293788e-08	5.6846940845745e-06
Lingo2	21.9080554049809	2.88034700341256	0.531671107038883	5.41753532452519	6.04262137622006e-08	5.6846940845745e-06
Stard5	2.10447898100516	-1.01341579476219	0.188120908335925	-5.38704497935203	7.16255141956036e-08	6.63787997004622e-06
Ptprn2	7.79015071322308	-0.682578137624582	0.126918956145315	-5.37806296518124	7.52914870749707e-08	6.92135210619025e-06
Galnt9	0.984534705882093	-1.54047926542342	0.289837604916783	-5.3149737621718	1.06672696298355e-07	9.72769652083954e-06
Nkain1	2.31623516813	-1.40360295871058	0.264919954057238	-5.29821531830449	1.16940020438146e-07	1.0579359468051e-05
Magi2	70.6882367227435	-0.837838275119552	0.158229905229205	-5.29506905730553	1.18971442141897e-07	1.0594964601371e-05
Ahi1	5.63658252656499	-0.824659806542058	0.155715657836324	-5.2959337423143	1.18409770282673e-07	1.0594964601371e-05
Serinc2	0.993390799126557	-3.68222713893978	0.698945252162752	-5.26826261076362	1.37720992119241e-07	1.21696247222265e-05
Foxo3	3.45894022566369	-1.20875042650523	0.232210806036737	-5.20540127798357	1.93577838305926e-07	1.69694750164485e-05
Phyhip	0.502948123098216	3.47987498123583	0.668689070016311	5.2040255139073	1.95017214418348e-07	1.69694750164485e-05
Malt1	1.39534515776414	3.18244166500308	0.613904107693117	5.1839393565256	2.17247597838912e-07	1.87606467254981e-05
D030068K23Rik	1.65353723566841	-2.12881900494995	0.41086445803035	-5.18131700939851	2.20324671207371e-07	1.88833152412994e-05
Odf2	3.94941896636796	-0.934029607350956	0.180941486273852	-5.16205336092642	2.44255636751844e-07	2.07107627120315e-05
Plekhg1	4.17475937257439	-3.92931046535963	0.761306949156105	-5.16126966884408	2.45280547953702e-07	2.07107627120315e-05
Neo1	4.34229358132015	1.10734219496382	0.215066286751268	5.1488413720766	2.62100418462213e-07	2.18980181486754e-05
Trim9	6.51254583059392	-0.837399679220804	0.162662910508736	-5.1480677223947	2.63183479811258e-07	2.18980181486754e-05
Itga8	0.657694503456055	-2.06112455216236	0.401509716111479	-5.13343630167616	2.84499346244347e-07	2.35000583176762e-05
X4930578G10Rik	7.25647188476887	-1.63241272141717	0.319117332273962	-5.11539974900436	3.13077195653188e-07	2.5674582397487e-05
A930011G23Rik	4.43117696347896	-1.2300210070193	0.240664420655686	-5.11093830848833	3.20562659604772e-07	2.61006696916771e-05
Lrrc16a	4.84915618605065	-1.37139967221674	0.270485135960443	-5.07014800405632	3.97506457246754e-07	3.21360007528777e-05
Slc25a23	2.60980747901663	-1.11383189622894	0.219785792068927	-5.0678066391099	4.02425890701156e-07	3.2304596676778e-05
Lima1	3.52986799636171	2.74079846647709	0.541622976104743	5.0603437952142	4.18501192643291e-07	3.33601055590271e-05
Agap1	8.59257963379926	-0.914568435249551	0.181041406750475	-5.0517086210564	4.37875326926557e-07	3.4662089247471e-05
Cotl1	2.19411265630447	1.58028252913256	0.31324408790557	5.04489179571987	4.53778091821527e-07	3.56732170253351e-05
Kank2	1.99444140727183	-2.69533454832491	0.537817873889844	-5.01161207014285	5.39759331143148e-07	4.21418946280873e-05
Slc35f3	1.45743263182714	-1.10073784463398	0.221156703775875	-4.97718507212647	6.45156296793224e-07	5.00281403207208e-05
Sorcs2	1.13876960154197	-3.71868288870217	0.747462545756397	-4.97507588816913	6.52220833616935e-07	5.02342248810773e-05
Cdh4	3.88434661238583	2.8256517630228	0.568150139832689	4.97342439069874	6.5780436875391e-07	5.03242416068847e-05
Lrrn2	2.08781736915932	1.39989832952872	0.28280691408369	4.95001451454773	7.42079471015247e-07	5.63930926006853e-05
Sgsm1	0.776712728025579	-2.96873670854948	0.606271083431097	-4.89671500040605	9.74520153786833e-07	7.35665909471266e-05
Csmd2	6.81665150920962	2.65257743907271	0.541942185726637	4.89457641227196	9.85176930511478e-07	7.38817883611864e-05
Ntn4	0.991817921629641	2.90636508902099	0.596136682075264	4.87533342001936	1.08624827108523e-06	8.09290460268009e-05
Sdk2	1.5494215833105	3.40962473498016	0.709608890413724	4.80493519887024	1.54801634123197e-06	0.000114583365413658
Gm2163	10.8170840606523	-0.993580020716358	0.207179076000557	-4.7957546673955	1.62063529607991e-06	0.000119184656387193
Inpp5j	0.767037868739653	-1.89031638885386	0.394351801374047	-4.79347725119397	1.63915054047375e-06	0.000119773570582438
Plcxd3	6.01341518320763	-0.997597756544489	0.208205391888881	-4.79141172807333	1.65611880045165e-06	0.000120242663734703
Zmiz1	5.92182475283742	-1.36635445200515	0.285650196131518	-4.78331354401052	1.72428838155346e-06	0.000124399767476759
Mical3	6.64427588734999	-0.911890710703232	0.191668666304226	-4.75764102858542	1.95868410652426e-06	0.000140421636039434
Aff3	3.16457142340376	1.39153151928232	0.294215456629631	4.7296343136521	2.24924609536665e-06	0.000160244726506778
Atp2b1	9.38962982699879	-0.60356634896523	0.127846972602157	-4.72100618951261	2.34680796518345e-06	0.000165275387664019
Ephb1	4.64200221186633	-1.68015691980114	0.355902958164057	-4.72082875755883	2.34885628577692e-06	0.000165275387664019
Tle2	0.564590070621557	-3.874756684139	0.822077890106862	-4.71336929355358	2.43654037225651e-06	0.00017039339695308
Efna5	5.63169160694704	2.1744666266053	0.461473100108398	4.71201165592215	2.45283346455265e-06	0.000170486882088023
Galnt13	11.6776166338185	1.05714469549384	0.225315260019051	4.69184686116892	2.70749762766546e-06	0.000185920273841919
Cdh10	5.71734817170824	2.43123446067505	0.518142089073351	4.69221572990351	2.70261918494502e-06	0.000185920273841919
Cit	4.49995794859617	-0.939396833659564	0.200794714864853	-4.67839422114191	2.89130260782445e-06	0.000197353044470604
Dpf3	5.89826864540763	0.915379646566789	0.195775235169595	4.67566618307888	2.93000891702651e-06	0.000198804593126102
Plekho1	2.12821395974882	-1.2360885882238	0.265194912703297	-4.661056939681	3.14589669281807e-06	0.000212189801191912
Gabra2	2.94294674090798	3.56104624077287	0.765147136542819	4.65406726458237	3.25450555792314e-06	0.000218224169733917
Plxna4	6.91537150276689	0.882710993721657	0.190186392038451	4.64129417599548	3.4623379006014e-06	0.000230802279116698
Dlgap3	1.25004122504141	-1.08323124751061	0.233629670133785	-4.63653116870947	3.54304789889256e-06	0.000234809319764397
Siah3	0.417310682759144	-4.80666075520733	1.04248225637943	-4.61078423713513	4.01152731771848e-06	0.000264320230605046
Tenm2	14.2641266787023	1.76994684793147	0.387611341347665	4.56629272450501	4.96425425094391e-06	0.000321520080718805
Shisa6	6.28481698679372	0.669778672218799	0.146649888151844	4.56719524753607	4.94293557502299e-06	0.000321520080718805
Tbc1d16	2.13148131769792	-1.61289417632507	0.353112986466704	-4.5676433270379	4.93238399835808e-06	0.000321520080718805
Apba2	6.83734275211066	0.701323351508832	0.154219512772814	4.54756560242784	5.4270006471455e-06	0.000349504973880291
Sptbn4	2.99098164569193	-0.733704128681491	0.161384886049294	-4.54630013158349	5.45971668891136e-06	0.000349636576050003
Sfxn5	4.83124449728229	1.36257573645282	0.30009291879736	4.54051279154944	5.61175739055649e-06	0.000357365488798622
Caln1	9.35065797385322	-0.599978143845747	0.133092550392611	-4.50797690836839	6.54486971196703e-06	0.000414472054703957
Gabrg2	3.15414731169624	-0.786345396348251	0.174699079731734	-4.50114217862942	6.75892735552804e-06	0.000425663054837923
Spock3	7.48828441032388	-1.0966084778809	0.243965268545468	-4.49493685891817	6.95905937530477e-06	0.000435858889115929
Abhd12	4.1803857587718	-0.926877341106722	0.206644156861643	-4.48537890053822	7.27844760835877e-06	0.000450907740693922
Lhfpl3	23.508931614176	1.55180403076161	0.345961465413157	4.4854823033785	7.27491847433111e-06	0.000450907740693922
Celf4	7.77056488435237	0.874567353654199	0.195070850697878	4.48333182802751	7.34865206221685e-06	0.000452796134363297
Gm28539	1.38086863973239	-1.50629725715603	0.336380304510003	-4.47795913423115	7.53600226468765e-06	0.00046184349362997
Grm7	15.0253273913458	2.18374935467204	0.489648453587383	4.45983100461753	8.20243035265166e-06	0.000499997345400408
Vcan	5.8762433392282	3.79476767583388	0.851292683680833	4.45765334129973	8.28617602390467e-06	0.000502415534555795
Ubl3	2.34058791493951	-1.15914955854202	0.261518518930773	-4.43238040380941	9.31983999011749e-06	0.000559968131332637
Nrg3os	2.9787528761666	-1.4409202690564	0.325201719859102	-4.43085070300582	9.38620599688349e-06	0.000559968131332637
Arhgap44	3.11578211334481	-0.915320777619998	0.206623359399695	-4.42989979583766	9.42768837219076e-06	0.000559968131332637
Pde10a	16.2648989113936	-1.12819011666811	0.254681713457827	-4.42980417145233	9.43186956889782e-06	0.000559968131332637
Mapk14	4.13109166963507	-0.850453259659218	0.192066234681247	-4.42791655217602	9.51476967231136e-06	0.000561963002563094
Tmem132e	0.310669232300332	3.39710116340241	0.768650702161177	4.41956424921092	9.89001158528752e-06	0.000581114649797383
Nrp2	0.996054719074448	3.74708721583285	0.850422509889869	4.40614773510417	1.05225209918808e-05	0.000615108804033072
Zic2	1.4297620464758	3.25310373678681	0.739681980781885	4.39797618612812	1.09264964257636e-05	0.000632239252575023
Itga3	0.534859959874056	-3.04860140369482	0.693044457519603	-4.3988540282188	1.0882398907124e-05	0.000632239252575023
Cerk	4.0484794244193	-1.36109568344105	0.310128966655493	-4.38880539963564	1.13974997070806e-05	0.000656162116974809
Tead1	3.38613369972518	-1.07750562394398	0.247126836804233	-4.36013197869541	1.29984022229432e-05	0.000744566768539347
X9530026P05Rik	4.94900130075639	1.55098785161033	0.356384647670052	4.35200523297026	1.34898041511761e-05	0.000761238997620079
Rps6ka5	2.92159545978593	1.56953979538235	0.360632108705581	4.35219093778397	1.34783798419916e-05	0.000761238997620079
Lsamp	183.506773303052	-0.846645999796382	0.194464152051372	-4.35373816132818	1.33835548622773e-05	0.000761238997620079
Zfyve28	3.40770182113063	-0.705824429049291	0.162737659530968	-4.33719171753835	1.44314739241269e-05	0.000810366360892231
Pde5a	1.6308538632383	3.12157715676943	0.723216107325195	4.31624396242299	1.5870657147498e-05	0.000886811866785928
Gm20732	1.9212771790559	-1.32132071061992	0.306558717547499	-4.31017170606212	1.63127834525408e-05	0.000907070334514697
Homer3	1.20816873652406	1.68810549473083	0.392677119080793	4.29896577290388	1.71596967184213e-05	0.00094494387871152
Dpy19l1	1.13092878264334	-1.51578936958928	0.352578337667979	-4.29915626585288	1.7144955960433e-05	0.00094494387871152
Fmnl3	1.65021021271809	-2.95630522765267	0.692615940781016	-4.26831820289762	1.9695224564659e-05	0.00107935511929109
Cacna1c	8.23821004296787	2.33521528615488	0.54745179686976	4.26560895316676	1.99357695506898e-05	0.00108731022539863
Bcl2	2.43994435191696	-1.47497143757276	0.348862221352676	-4.2279483053617	2.35831956268428e-05	0.00128011831881134
Nptx1	0.526761512793321	3.21189970541171	0.759975946887882	4.22631758092412	2.37546674524992e-05	0.00128331494924663
Cxcl12	5.68900360895215	3.30451981243387	0.783340939247005	4.21849497054293	2.45938456207659e-05	0.0013223832369392
Sla	0.876053891373697	1.90760235451743	0.453201317417413	4.20917212992227	2.5630807723528e-05	0.00137166937671594
Adarb1	3.43132802669552	0.902183828203437	0.214556641405961	4.20487486330671	2.61226646396909e-05	0.00139145913190578
Medag	1.2378677827791	-3.9732092709285	0.946837362344963	-4.19629540292785	2.71316328788321e-05	0.00143848131714329
Gpd2	2.507428913337	-1.5523551601577	0.370218421778218	-4.19307919012103	2.75193322103812e-05	0.00145228179567655
Cpd	2.28511452893042	-1.67636054696684	0.400068431300249	-4.19018451797998	2.78727701976331e-05	0.00146415533402221
Gm16054	0.337314925355307	4.30110953936269	1.02761396177634	4.18553046119356	2.84500910725662e-05	0.0014876265510834
Kcnc3	3.68315032606347	-0.933523759782763	0.223468604665823	-4.17742689707471	2.94825373760768e-05	0.00153457280159772
Rab3c	4.01005752584575	0.720537706424606	0.172698915771496	4.17221905074364	3.01647427434579e-05	0.00156294501151217
Sesn1	6.3684282816336	-0.881604428542821	0.21160429951453	-4.16628788056494	3.09599696680761e-05	0.00158969682092973
Bmp6	3.72449063429155	-2.14139488567811	0.513859917531347	-4.16727363357247	3.08264378918312e-05	0.00158969682092973
Pced1b	2.13236529089353	2.93059118294037	0.707073369360428	4.14467763874517	3.40292076825509e-05	0.00173945712275066
Cacna2d3	20.374917067211	-1.04622084815953	0.252660122407045	-4.14082300836547	3.46061914949106e-05	0.00176105346808253
Frmd6	1.76136423583319	-1.30430224916161	0.315879167166584	-4.12911766502716	3.64158016120672e-05	0.00184490543367091
Myt1l	10.2120005616546	0.53743783459889	0.130254072281081	4.12607318287239	3.69009885373033e-05	0.00186121401918903
A230006K03Rik	1.46208421643162	-2.93685199430832	0.712201667052107	-4.12362415053636	3.72957287769633e-05	0.00186792269087288
Eml5	13.3354678516805	-0.798795653674735	0.19373116701386	-4.12321706407513	3.73617311622963e-05	0.00186792269087288
Shisa8	0.434541432120856	-5.3326983483684	1.29626697681905	-4.11388891619723	3.89048705661053e-05	0.00193657912481675
