baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Hs3st4	3.4011788279662	-5.13557957767536	0.8911812505977	-5.76266564655733	8.279571585784e-09	7.20665330925379e-07
Mtcl1	5.84503704207203	-1.80187818096496	0.313273517026523	-5.7517730769831	8.8312288040389e-09	7.63417388601198e-07
Kcnip4	65.2727819816033	3.32939446127451	0.578979157519936	5.75045650267621	8.90028007451951e-09	7.64152617826604e-07
March11	4.48869830322799	1.97673709808419	0.345016723692696	5.72939501867408	1.00789441843411e-08	8.59502395611952e-07
Cdh18	17.9658348435028	-2.21494203018599	0.388405213690677	-5.70265782258513	1.17953614084231e-08	9.99122525743004e-07
Erbb4	17.1446357964927	-2.51670912151469	0.441621015180637	-5.69879837010311	1.20654821225629e-08	1.01518966579244e-06
Tmem150c	0.834889325913486	-3.49764459855552	0.614326339118481	-5.69346351578286	1.24487827053525e-08	1.04050388426658e-06
Cdk17	3.8081977321177	-1.81471332110036	0.321003508358115	-5.65325073978895	1.57441369341486e-08	1.30728126477559e-06
Slc25a13	1.72077697116833	-5.4104361469971	0.963712992718395	-5.61415710681207	1.97522692635772e-08	1.62936856454646e-06
Syt1	15.2554190142836	-2.4024778707944	0.428124716177626	-5.6116308636515	2.00428630687382e-08	1.64260373240614e-06
Mkl2	3.39554209196635	-2.44656893440408	0.436344904484133	-5.60696116595318	2.05909838188174e-08	1.67663746307932e-06
Epb41l4b	1.29825880349818	-4.38606136444609	0.782865826078791	-5.60257098769395	2.1119549645993e-08	1.70865279539793e-06
Nrp1	2.54066056089506	-5.40208290410208	0.967787805080806	-5.58188776066571	2.37921907031987e-08	1.91261935582847e-06
Galntl6	2.05685289024044	-3.86269590151691	0.695016783047542	-5.55770162064228	2.73350146497443e-08	2.1835140499647e-06
Mgat5	7.54261875105322	1.95156888388748	0.35243836537444	5.53733383087873	3.07110838395093e-08	2.43776471156256e-06
Gm11417	2.55711305313102	3.62163794590026	0.655010294573491	5.52913133717766	3.2182034697131e-08	2.53855912445307e-06
Epha6	3.5998853730112	-2.63745785667245	0.47862194400573	-5.5105243077632	3.57766397004217e-08	2.80457745129827e-06
X4930445B16Rik	1.48788870171221	-2.46634387434674	0.448193048903639	-5.50286060968563	3.73677859875881e-08	2.91122732684784e-06
Nell1	1.95328688090224	-3.1661412451503	0.576489229643291	-5.49210823437133	3.97163854468662e-08	3.07521779585827e-06
Gprc5b	1.25266762393229	-5.02707284271854	0.917888958588341	-5.47677667944703	4.33143294551595e-08	3.33335458569249e-06
Lsamp	183.506773303052	-1.0969667266956	0.200870180800961	-5.46107302896574	4.73265301822283e-08	3.62004931775699e-06
Zbtb20	42.7815169392071	1.52882033141632	0.280964452145423	5.44133010330084	5.28842143074341e-08	4.0207931853863e-06
Pde8b	5.13696845015743	-4.85981128593711	0.893623872186513	-5.43831855570975	5.37857458377413e-08	4.06484968992894e-06
Usp29	3.47522584807729	-1.47893147610984	0.272375114211341	-5.42975991177487	5.64299148371138e-08	4.23929735213818e-06
Fam78b	1.14582434496639	-2.60100114788202	0.480006124463851	-5.41868325281732	6.00395788989417e-08	4.43134225312013e-06
Kcnc1	2.75612475017625	-1.99411451678149	0.367994636578318	-5.41886842515731	5.99774357605317e-08	4.43134225312013e-06
Galnt14	0.826125628194293	-5.94038981957698	1.09615042350168	-5.41931991468857	5.98261786933461e-08	4.43134225312013e-06
Aff2	3.90008722695695	-1.2691744313669	0.234463112614511	-5.41310919749494	6.1939690793681e-08	4.54500486922702e-06
Kcnk10	2.1669532502045	-4.70152963622856	0.870997245472553	-5.39786969553248	6.74368148182525e-08	4.91976901630731e-06
E430024P14Rik	1.04649173846374	-2.73158963514054	0.506177078433734	-5.39650993994614	6.79496490483286e-08	4.92869264735032e-06
Megf10	2.59490289345544	4.04896196173736	0.754384754005	5.36723726220815	7.99518524947889e-08	5.76612760192417e-06
Lrp8os2	0.929733080304259	-4.69094249650869	0.879480980231494	-5.33376230066278	9.61984344535248e-08	6.89841159794282e-06
Mdga2	37.5491567787741	-1.22726623468968	0.230858531235639	-5.31609652076058	1.06016927897917e-07	7.55954602824636e-06
Prkcg	1.54555897800233	3.7808331270331	0.714590514738308	5.29090863795986	1.21710157853587e-07	8.58158604620183e-06
Ncald	2.48253928753826	-2.31990980192274	0.438461891182787	-5.29101809889245	1.21637326959001e-07	8.58158604620183e-06
Tbc1d4	8.58753551611617	1.76127957403001	0.333991889354568	5.27342019422581	1.33904497003948e-07	9.38893698159347e-06
Rbfox1	28.3008800452057	-2.43150537387792	0.463343499563428	-5.24773818164912	1.53977911306782e-07	1.07367691635519e-05
Ror1	2.37070292733768	-5.38326353287431	1.02861646676803	-5.23349927479657	1.66330659514599e-07	1.15343915040316e-05
Necab1	0.715499745074162	-5.484576916444	1.0484031705033	-5.23136239068323	1.68265271458516e-07	1.16047868364915e-05
Palm2	1.66868167689928	-2.93056612541644	0.561110219730392	-5.22279941153905	1.76238268087572e-07	1.20886042474633e-05
Abtb2	4.75820051840347	-2.73897722624632	0.524786271669949	-5.21922423300152	1.79674124044719e-07	1.22576601057751e-05
X5330434G04Rik	7.13636438235526	-1.11013091054178	0.213968932158133	-5.18828083752524	2.12244355813859e-07	1.44018065307888e-05
Zeb2	15.0535602905219	-4.66537303987627	0.900607140698146	-5.18025321924463	2.21584897586792e-07	1.49552031681438e-05
Map3k1	1.57288864853871	-2.42374243304527	0.468173592572421	-5.17701654150932	2.25462233417871e-07	1.50748971583892e-05
Sh3pxd2a	1.40955678051451	-4.91788039788686	0.949988150940082	-5.17678077670786	2.25747212022467e-07	1.50748971583892e-05
Abcc4	1.93383457443014	-3.75544940844803	0.727196552303817	-5.16428384671306	2.41361204693185e-07	1.60327356022773e-05
Erc2	9.85295700210602	1.04658321393807	0.202968752299244	5.15637605336932	2.51775007900516e-07	1.66369234278137e-05
Sipa1l2	0.661279644797711	-4.80431028465649	0.931947078195082	-5.15513208535519	2.53452210229225e-07	1.66605226317867e-05
Nfatc2	1.35116134222491	-4.80392101251211	0.932139262219741	-5.15365161324965	2.55462351290514e-07	1.67056494074486e-05
Gm38399	2.39012822049118	-2.77679263468089	0.539488068117839	-5.14708813555143	2.64561043605595e-07	1.71232047761345e-05
Klf12	6.57168699429338	-1.31964698480444	0.256374187891226	-5.14734730379461	2.64195906984395e-07	1.71232047761345e-05
Ryr3	1.57521737100397	-3.25070968166813	0.631795128446639	-5.14519586382452	2.67241835800471e-07	1.72084653552946e-05
Ano6	3.87316150386459	-2.31212035531353	0.449484463327636	-5.14393832035122	2.69037896550488e-07	1.72361791490544e-05
D030068K23Rik	1.65353723566841	-2.52843626429842	0.492423517986904	-5.13467812145735	2.82627309552553e-07	1.80153498679938e-05
Tgfbr1	4.21482511812897	-4.67076539657883	0.913221368168895	-5.11460370878554	3.1440031614829e-07	1.99399316085808e-05
Gm12394	4.78233202865663	-2.37675314573017	0.465007659819634	-5.1112128919598	3.20097012673426e-07	2.01997219847566e-05
Ntng1	4.46777061662674	-3.03345725426116	0.594824248063497	-5.09975385861765	3.40095456295974e-07	2.13549490244353e-05
Dlgap2	1.51415672240661	-2.7268417879232	0.535131871285198	-5.09564452099309	3.47556759750625e-07	2.17154151723398e-05
Rnf182	1.65561258739111	-3.56275342731587	0.70084499851528	-5.08351123980832	3.70520642068101e-07	2.30361626775444e-05
Map1b	6.48817809391745	-1.35139872467844	0.266382036484827	-5.0731601218741	3.91262997289301e-07	2.42065210234719e-05
Abhd3	1.44038086637067	-2.3967366240112	0.472731015130213	-5.06997964445177	3.97858251972001e-07	2.44944829177494e-05
Mast4	16.8179854398198	-2.14562409482472	0.424171469088234	-5.05838853196983	4.22814284310218e-07	2.59045586518411e-05
Cacng3	1.4629358080279	-4.52795099703612	0.89573673275929	-5.05500202396289	4.30386204424266e-07	2.62410835074332e-05
Chn1	1.95026942708748	-2.78133185343715	0.550692589788368	-5.05060700836018	4.40408310798813e-07	2.67230446663068e-05
Dab1	20.791502074051	1.42197190626801	0.282118718645485	5.04033164865917	4.64725784871649e-07	2.80636561285411e-05
Gm13889	1.94661317543851	-5.30492499447021	1.05387168358365	-5.03374848865001	4.80980641964776e-07	2.89069365820831e-05
A830018L16Rik	0.74458383776058	-3.04152893989721	0.605875924308411	-5.02005248577755	5.16573630240634e-07	3.08989373804125e-05
A330033J07Rik	2.11566325326956	-4.86841609156717	0.971993205403015	-5.00869354282018	5.48007500953225e-07	3.26245408940125e-05
Lekr1	1.23764131316578	-2.22670430914272	0.445723407516457	-4.99570870991446	5.86200868694021e-07	3.45721549709684e-05
Tmod1	2.7236807166543	-2.69681011592791	0.539754382611088	-4.99636538916454	5.8420921170096e-07	3.45721549709684e-05
Lpp	6.62745057019813	-1.90018287548192	0.381056990917286	-4.98661071906272	6.1447698858376e-07	3.60712282461192e-05
Kndc1	1.36693064363413	-3.40518480630004	0.683272757484063	-4.98363906507639	6.23994292267332e-07	3.64603331606759e-05
Chac2	0.958732044804331	-2.41442433410919	0.484589936536354	-4.98240708704452	6.27981464467066e-07	3.65242122720684e-05
Fgf1	1.92054286580831	-3.48762713164285	0.701079913012333	-4.97464991780688	6.53656606682498e-07	3.78431194171551e-05
Pak1	5.05183573330112	2.02182972973063	0.406538425000026	4.97328076609363	6.58292119387232e-07	3.79374650172888e-05
Scg2	1.81452042454709	-3.54999490729544	0.718003115219467	-4.94426114879785	7.643318795081e-07	4.37815968425757e-05
Kcnn3	1.57095574813659	-6.77579605570736	1.37059921306704	-4.94367426386079	7.66637580398481e-07	4.37815968425757e-05
Kcnmb2	1.85614431352862	-4.6537763329253	0.943616128677907	-4.93185331565461	8.14530752143971e-07	4.63071739766174e-05
Fgfr2	22.3382574085301	-1.11019137052323	0.225599687645036	-4.92106785302837	8.60732804474839e-07	4.87143889025872e-05
Dip2c	10.8391518833775	-1.05584559612322	0.214840472837172	-4.91455628532084	8.89837590649154e-07	5.01367867481383e-05
