baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mmp24	3.06491145753776	-4.80059383278519	0.715746091843333	-6.70711847049244	1.98505102367142e-11	2.0754210508191e-10
Myo5a	4.9352634101573	-2.07260932776879	0.309056851398118	-6.70623970441903	1.9970358017308e-11	2.08632783796682e-10
Per2	0.773867620935303	3.94423123761091	0.58871888198447	6.6996852968527	2.08868863568551e-11	2.17981022047968e-10
Mical3	6.64427588734999	-2.75345242905482	0.410986959918248	-6.69961020077749	2.08976223593437e-11	2.17981022047968e-10
Ppp2r3a	5.68633146172057	1.54644158867198	0.230929449313588	6.6965975680824	2.1332803723795e-11	2.22347725391145e-10
Akap17b	0.802789382161231	5.16943489016955	0.77249914469671	6.69183250966461	2.2039303945719e-11	2.29533370938554e-10
Ehhadh	0.820167086691941	3.39178342366774	0.507342622986075	6.68539024713647	2.30310073882001e-11	2.39675897955437e-10
Tpcn1	1.9223050436571	4.44760340437783	0.665398037976181	6.68412461495272	2.32309066343572e-11	2.41569063957112e-10
Pten	6.66133277105745	1.28729411137533	0.192856104892657	6.67489427981466	2.47410452455338e-11	2.570734283633e-10
Epha7	1.74212455686348	-4.20414024594336	0.63032723904351	-6.66977402455737	2.561975977411e-11	2.65998046804611e-10
Atp1a3	5.93172218555747	-2.87857862599355	0.431663924665112	-6.66856427306677	2.58317921131404e-11	2.67992376092695e-10
Nrg3os	2.9787528761666	-5.10346982497165	0.765521542184778	-6.66665736199465	2.6169507683611e-11	2.71286524482495e-10
Gkap1	2.45590892662945	1.93712614852508	0.290823854113262	6.66082276652129	2.72298853832366e-11	2.82061303102378e-10
Osbp2	1.77779444212745	-4.5954737873536	0.690393965110259	-6.6563064273305	2.80794526318595e-11	2.90637477741935e-10
Spred3	0.522567499191603	4.61496070140925	0.693336379474539	6.65616407566383	2.81066478507338e-11	2.90695006831877e-10
Soat1	1.6140755094361	3.04285968031775	0.457566295683474	6.65009575447987	2.92902400174037e-11	3.02703365102937e-10
Nr2f1	0.898310373139019	5.99403566373414	0.901551377483036	6.64857911977061	2.95935889093915e-11	3.05603279782993e-10
Lmo4	2.26750134766239	5.35656192296195	0.805845776631669	6.64713035458433	2.98862334894796e-11	3.08388284893363e-10
Cmas	0.646466747834	2.37184076833912	0.3569545742852	6.64465716145736	3.03923662074389e-11	3.13370253259356e-10
Gm15337	0.71446665745304	-3.32863896655753	0.501042857508222	-6.64342164882155	3.06483434828253e-11	3.15767250530489e-10
Elavl3	6.0568453472894	-2.86851253983199	0.431923450219607	-6.6412521440397	3.11029432627861e-11	3.20205396732208e-10
Gnal	2.50412796254843	-3.92566678902026	0.591355858868449	-6.63841700415713	3.17069793151632e-11	3.26174017686997e-10
Hes1	1.02593014060544	5.49486632374068	0.827979331484764	6.6364776447826	3.21267634931782e-11	3.30239531393152e-10
Slc41a1	0.973826116388789	4.2901088147364	0.646937769183744	6.63140879863813	3.32497957505957e-11	3.415221757716e-10
Trim37	3.96312118222537	-1.67663241460383	0.252854457796947	-6.63082007417182	3.33826953625122e-11	3.42625295794768e-10
Tra2a	7.97045358716751	1.1673980045327	0.176063771523689	6.63054070936805	3.34459413611665e-11	3.43012383349062e-10
Flot2	1.32238391115806	1.99201496568641	0.3006249624945	6.62624603478446	3.44331083349839e-11	3.52867132326856e-10
Celf2	18.8215765137654	-1.13041128841363	0.17083438458691	-6.61700096937185	3.66559093182504e-11	3.75359864093517e-10
Nrxn2	5.6398141133555	1.87637625031615	0.283918533013333	6.60885441468533	3.87305363901532e-11	3.9630217547731e-10
Clasrp	1.23795333342705	2.44676249270932	0.370264874736044	6.60814098138144	3.89175990110667e-11	3.97913198412238e-10
X9330159F19Rik	3.98550182877724	0.972054601970238	0.147249943687004	6.60139201164276	4.0731491350835e-11	4.16142651177543e-10
Nt5dc3	1.76176672428875	-4.73746356022984	0.717682400881776	-6.60105856630897	4.08232228625006e-11	4.16762917293082e-10
Lats2	2.02909966394797	1.84086448982778	0.278994201371542	6.59821774351597	4.16129803425774e-11	4.24502954367902e-10
Hdac1	1.04302574387147	2.62246202661222	0.397480062544838	6.59771966881079	4.1752978530115e-11	4.25607941238312e-10
Pik3ip1	1.13582921107933	4.68319347567733	0.709866104286692	6.59729130239742	4.18737517327639e-11	4.26515431788994e-10
Tkt	1.47509635652129	2.78853344854028	0.422747699399315	6.59621200186903	4.21795662665284e-11	4.293049036294e-10
Nadk	1.48572460853113	1.91044027088104	0.289673830671472	6.59514277300295	4.24846814606998e-11	4.32083039685467e-10
Epb41	8.23468249503555	-3.12479867713304	0.474087268805462	-6.59118875941652	4.36318719501332e-11	4.43414674470529e-10
Cml1	0.280770901765564	4.49311032820385	0.681937845141682	6.58873878347423	4.43578409579308e-11	4.50451695593198e-10
Ccdc107	1.71964139484656	-2.88276167586637	0.43763777480516	-6.58709517739825	4.48514787925955e-11	4.55120557083474e-10
X3632451O06Rik	1.75924085603559	-4.80076502057868	0.729754395776298	-6.57860377185084	4.74886388514084e-11	4.81516877712205e-10
Cdc42bpa	9.88247976637957	-0.942982406597414	0.143400204082527	-6.57587911140436	4.83665401385825e-11	4.90048617467463e-10
Cyp4f13	0.991239613226414	3.48343184834456	0.529850744735783	6.5743643525152	4.88614507597797e-11	4.94689970578478e-10
Pcgf3	1.73190775867811	2.49080171298646	0.378904147641807	6.57369872694322	4.90804913879155e-11	4.96533435087835e-10
Nipal2	1.64592469257885	-4.83143120414652	0.735067305514045	-6.57277390506141	4.93864223046691e-11	4.99252508399721e-10
Jak1	3.49870710925534	1.91454035337544	0.291371485451761	6.57078831995869	5.00495694014932e-11	5.05575913465459e-10
Hectd2	0.79392978327285	5.05594541936627	0.770011422927574	6.56606547490377	5.16621069940718e-11	5.21472883144519e-10
Trio	7.30320354482846	-1.23815549930708	0.188657406667433	-6.56298377667042	5.27415877875483e-11	5.31969393337621e-10
Fam78b	1.14582434496639	-4.15010294110294	0.63296830742123	-6.55657304235473	5.50583575867817e-11	5.54920505760249e-10
Kdm5c	3.84890906436488	1.37329722053029	0.209747246022744	6.54739095063673	5.85509447371936e-11	5.89679117349472e-10
Itih5	2.97154129090676	5.43633227132735	0.830879499518154	6.54286484921099	6.03513675610755e-11	6.07356272047228e-10
Ece1	2.17300341827144	-3.87132428839716	0.591774963018185	-6.54188590313544	6.07478433320666e-11	6.10888679016703e-10
Sgk3	1.86979391599321	3.20505376238699	0.490022149172567	6.54063039354227	6.12600585922818e-11	6.15578823625509e-10
Blmh	1.92105958728529	2.76505752421168	0.423185540811283	6.53391304180864	6.40731560814543e-11	6.43365360205036e-10
Man1a2	4.68177736705626	-1.93061931799032	0.295690113749134	-6.52919806317326	6.61227639509394e-11	6.63449838447253e-10
Gpd2	2.507428913337	2.6794981146625	0.410562101687252	6.52641367444973	6.73631114188544e-11	6.75390598442022e-10
Gm14964	0.816059356980314	5.66541480638842	0.869396121341558	6.51649422779361	7.19695778438469e-11	7.21037493163373e-10
Fhod3	1.68592924599	-3.85848856803032	0.592121533538204	-6.51637940774428	7.20246622255045e-11	7.21051666914794e-10
Fxyd1	0.431612995205382	4.89173426481854	0.750764185005028	6.51567344649743	7.23642510311693e-11	7.2391192301099e-10
Cflar	2.193964149042	3.11085102299281	0.477814972078603	6.51057669762817	7.48628322894259e-11	7.48349815333659e-10
Arhgef40	1.78448942081295	2.70943248519318	0.416283412927177	6.50862465583551	7.58419596680573e-11	7.57573775569033e-10
Mei4	0.853686669455251	-3.3244667200065	0.510845933406628	-6.50776780748152	7.62756920045537e-11	7.6134020956997e-10
Fus	10.5293897133673	0.965324869692726	0.148415320340714	6.5042130925342	7.81011214136026e-11	7.78981860572941e-10
Arhgap20os	0.307115560565116	-4.96820989058237	0.764139182621505	-6.50170807043046	7.94130977786571e-11	7.91479947074375e-10
Samd12	6.96980541193185	-1.83512547620593	0.282333483323909	-6.49985065391826	8.03997879560917e-11	8.00719904514524e-10
Ccdc64	1.1286937986393	-3.850259127878	0.592617243910001	-6.49704200720614	8.19145955809498e-11	8.15201919725971e-10
Pip4k2a	4.71789183742701	2.36282114262125	0.363950493541029	6.49214985157007	8.4620024426323e-11	8.41502611523056e-10
Sox2	0.496573573236713	5.74239907906841	0.884899887488623	6.48932061158414	8.62243033681103e-11	8.56822127034439e-10
Xpo1	2.05465271398026	1.30001056414542	0.200635789617126	6.47945496975508	9.20545344251487e-11	9.14081796010253e-10
Mcmbp	2.12331569774987	1.88450686329738	0.290875221121012	6.47874664618948	9.2487649174908e-11	9.17704258984409e-10
Efhd2	0.581564545914169	4.22266339729903	0.65255092547471	6.47100974414706	9.73501558715335e-11	9.65239368364614e-10
Gm17750	0.559951670977895	5.71880896499055	0.883872874355075	6.47017136843726	9.78918334488685e-11	9.69894382290227e-10
Atad2b	5.33583691365482	0.986226438830143	0.1524572939743	6.46887015452597	9.87383932214977e-11	9.77561026478129e-10
Adam10	6.05949803255985	1.1545278933666	0.178559507692147	6.46578783896018	1.0077238364894e-10	9.96963898618198e-10
Cpeb4	2.91317345068795	-1.17722926986883	0.182081237119539	-6.46540680683076	1.01026650436619e-10	9.98743965133164e-10
Rybp	1.02318728998324	2.76164667673446	0.427256983151855	6.46366656517098	1.02195928288464e-10	1.00956051217317e-09
Rab6a	2.28125779396812	1.60801943893113	0.248812743927212	6.46276960556948	1.02803756724927e-10	1.01481886230668e-09
Sbno1	3.64893165424604	1.23999961692348	0.191911090662967	6.46132337969543	1.03791248528422e-10	1.02381455505092e-09
Ngly1	1.48377938159905	2.40337132505401	0.372416761867494	6.45344563172247	1.09335238556416e-10	1.07771014673914e-09
Wasf1	2.22229610767205	2.18241650516615	0.338373304793836	6.44973014787869	1.12049482961779e-10	1.10365454808761e-09
Ptgr2	0.922529283094464	5.06270416754922	0.785073627800512	6.44869982670677	1.12813748394327e-10	1.11036828547823e-09
Mpped2	4.18477567489498	-4.83644111091298	0.750624250506148	-6.44322523240058	1.1696092111726e-10	1.15034405213059e-09
Ywhae	6.26948327368264	1.53363171721806	0.238142072595591	6.43998643541853	1.1948418002292e-10	1.1743013596254e-09
Aamdc	0.979417554022056	2.78071053456734	0.431881784585072	6.43859184114211	1.20586987292335e-10	1.18427351920506e-09
Gm11817	1.41916510484094	-4.60200312849025	0.715426007885618	-6.43253540934454	1.25492783870047e-10	1.23155263060196e-09
Smarcd2	0.513269043431356	3.44101418644183	0.535056696982787	6.43112067533384	1.26666545198298e-10	1.24216425893368e-09
Atp7a	2.59057071785705	2.02902034227166	0.315689336054409	6.42726918695145	1.29916643846946e-10	1.27310730130104e-09
Lgals8	1.88701559097795	2.74537484729119	0.427315761676287	6.42469829926598	1.32131313584374e-10	1.29386603353211e-09
Cryl1	1.31151896425875	2.35859754129722	0.367171631540755	6.42369218830955	1.33008028223893e-10	1.30150244660451e-09
Rimklb	1.08616875495064	1.52247734531788	0.237024020795077	6.42330401876929	1.33347792814622e-10	1.30387743556364e-09
Tnpo1	4.09973649327405	1.56998358918546	0.244440609755729	6.42276089375799	1.33824613991226e-10	1.30758813743427e-09
Fads1	0.739692996861874	5.14021467348338	0.80055608071603	6.42080523438894	1.3555537196122e-10	1.32353664411264e-09
Plxna4	6.91537150276689	-4.1567629192571	0.647511480730932	-6.41959724724079	1.36635349673228e-10	1.33311250752347e-09
Xrcc5	0.926386408769904	3.22783641878142	0.503347436157724	6.41274035966279	1.42926825964954e-10	1.39348469291666e-09
Gpr158	13.1833874606439	1.64010477281612	0.255794063842528	6.41181717893892	1.43795216394491e-10	1.40093454116025e-09
Btrc	4.37120905394958	1.32088769901194	0.206034219355374	6.41101125407543	1.44557523849497e-10	1.40734082095507e-09
Gm15577	0.715474055457103	4.66934296038279	0.728500904768565	6.40952252745133	1.45976078527752e-10	1.42012209632175e-09
Klhl26	0.990183080478914	1.81641708031845	0.283572290663807	6.40548156544647	1.49895496960993e-10	1.45719681741746e-09
Vangl1	0.622456826487311	4.10237215308075	0.640683615237436	6.40311700738659	1.5223643160227e-10	1.47888391798734e-09
Gabrg2	3.15414731169624	-4.72152233529737	0.737396147028833	-6.40296583365895	1.52387304009677e-10	1.4792799345159e-09
Zfp438	0.781977003087642	2.55751510520825	0.399443036666821	6.4027029399476	1.52650021774456e-10	1.48076031952333e-09
Id3	3.04088529955209	5.41617286984121	0.845966149194519	6.40235176667315	1.53001650617418e-10	1.48310041561689e-09
Mapt	11.9514181046359	-1.15808386752697	0.180914139724656	-6.40128996710555	1.5406964911162e-10	1.49237616136598e-09
Agmo	3.04241000528125	3.28469734560076	0.513480608437926	6.3969257877006	1.5853632976981e-10	1.53453572799524e-09
Cntn6	8.90812863580563	-4.27271810129996	0.668202626194228	-6.3943449693327	1.61237043700259e-10	1.55955340684879e-09
Calm2	10.0158146432238	-2.00097947570831	0.313040417608917	-6.39208026552068	1.63643952341349e-10	1.58169532352951e-09
Lhx1os	0.810807331518808	-4.28024356956728	0.669648888696016	-6.39177282575956	1.6397339138098e-10	1.58374012451723e-09
Krcc1	1.51274684690299	2.28331295818313	0.357440849633207	6.38794631482716	1.68128337766133e-10	1.62270417951724e-09
Adgrb1	2.61656804991282	2.72735283053275	0.427115853282689	6.38551065143358	1.70826452066078e-10	1.64756165363084e-09
Pcca	7.82868683440127	1.23450030389008	0.193338450138058	6.38517740784906	1.71198878374132e-10	1.64996910398599e-09
X4921534H16Rik	0.49994541663019	-4.71648173518649	0.738869216343841	-6.38337831764752	1.73223249354807e-10	1.66828269181494e-09
Ptpn1	2.3942044763334	-2.51436117970229	0.394149378190248	-6.37920879451104	1.78005212709822e-10	1.71188262903111e-09
R3hcc1l	1.27892300093417	2.35553286687163	0.369251344268752	6.37921270547144	1.7800066741516e-10	1.71188262903111e-09
Phf14	5.97933255366405	1.15553922512925	0.181246924014427	6.37549702657172	1.82370528274405e-10	1.75260947594180e-09
Ncald	2.48253928753826	3.30491241797786	0.518439165426187	6.37473524065457	1.83279294743883e-10	1.76008386339104e-09
Map7d2	3.35512646746643	-2.20543583683533	0.346095316278904	-6.37233655903642	1.86169776860145e-10	1.78656496579718e-09
Cpeb1	1.17097985204214	-1.8094010474822	0.284359316735429	-6.36307988166143	1.9774777812329e-10	1.89631791512234e-09
Tmem132d	1.77753852256328	-5.20755498423863	0.818506285047934	-6.36226633731183	1.98798330592837e-10	1.90503250464677e-09
Zfp346	1.42596131593448	-2.12681764708981	0.33438637640962	-6.36035974289956	2.01281777023397e-10	1.9274559332212e-09
Jak2	1.35737792186002	2.55364857808952	0.401571589839367	6.35913655921478	2.02890974685694e-10	1.94148165591332e-09
Ampd3	1.31825799263809	3.62032074896304	0.569461561129775	6.35744534149164	2.05136627116819e-10	1.96157337033058e-09
Thyn1	0.974539129364207	2.01082768956251	0.316308549160648	6.35717148619097	2.05502537826224e-10	1.96367467688145e-09
Eml6	7.56402682897485	-1.55103286775305	0.244095421534093	-6.35420712934764	2.09504383657793e-10	2.00049139619221e-09
Nmnat1	0.484145310794256	3.31549243264844	0.522169941030704	6.34945095863626	2.16084736315325e-10	2.06185968209971e-09
X1700019D03Rik	0.68234126344583	3.60157587472148	0.567276852925181	6.34888565635958	2.16880153311274e-10	2.06798073792545e-09
Tsga10	0.80899547695556	2.7491546896518	0.433104843080258	6.34755009918548	2.18770746917152e-10	2.08452835803683e-09
Fam189a1	2.87349493385515	-3.58379814331674	0.564701218350674	-6.34636162780728	2.20466658418016e-10	2.09919883475977e-09
X3110056K07Rik	3.10345982364366	1.23487036849568	0.194608547236528	6.34540664339278	2.21838690602078e-10	2.11076686135901e-09
Rasgef1a	0.671660082694875	-4.62754343706901	0.729756799061072	-6.3412131863971	2.27962830661671e-10	2.1675022151023e-09
Dnajc6	5.63827954519955	-2.6315440777665	0.415208454743399	-6.3378865427796	2.32938252631977e-10	2.21324287419421e-09
Nck2	1.42193054153915	2.2404260141738	0.353746462959389	6.33342308338785	2.39780868758781e-10	2.27664732987577e-09
Traf6	1.21836627547767	2.37139512058544	0.374497679561022	6.3322024407872	2.41686085189562e-10	2.29311621082046e-09
Phgdh	0.615204737912545	5.13387444394422	0.81089062900051	6.33115522653424	2.43332386909222e-10	2.30710699938278e-09
Dcun1d3	1.38667959219841	1.74024072440445	0.275099242137227	6.32586520735075	2.51817566854539e-10	2.38587377340672e-09
Hecw1	4.33533438463226	-3.77954181507599	0.598198951584427	-6.31820200464287	2.64623971113565e-10	2.50544260176937e-09
Rdh5	0.720378778916598	6.00926220545553	0.951330878820164	6.31668995429665	2.67224937112755e-10	2.52828664092244e-09
X4921511C10Rik	1.57642964279418	5.63400140762441	0.892211322865926	6.31464907834513	2.70775192770677e-10	2.56007369097399e-09
Fyco1	1.94293676285906	1.71211541762037	0.271192058530357	6.31329481732855	2.73156411685511e-10	2.58077102039018e-09
Rassf2	1.21758893718431	6.11644631685233	0.968984140060716	6.3122254162685	2.75051195830231e-10	2.59684667321093e-09
Wdr35	0.579851133208351	5.53169654004215	0.876819836743323	6.30881773910126	2.81174996043523e-10	2.65279920775614e-09
Atg16l2	2.39316999648817	1.6167324037448	0.256700748042998	6.29812112379976	3.01275061335089e-10	2.84044242037679e-09
Gm11417	2.55711305313102	2.38992946105195	0.379504468603149	6.2975001845133	3.02484000943142e-10	2.84984049976936e-09
Prrx1	1.30177083397178	7.27464929915661	1.15561182917899	6.29506302676471	3.07274983525888e-10	2.89294982737933e-09
Zdhhc20	6.35630055798683	1.76408648786482	0.280440635862885	6.29040967061325	3.16629250913853e-10	2.97893136276444e-09
Pan3	9.30516649788005	1.22364122348277	0.194796999850114	6.28162253229924	3.35057564667468e-10	3.15010383576447e-09
Zeb1	9.88246118400122	1.450115094808	0.230895574332212	6.28039363249802	3.37716870003451e-10	3.17288541852893e-09
Spata1	1.04357926841116	3.63381877079483	0.578657343830104	6.27974190518824	3.3913554102474e-10	3.18398741695834e-09
Garem	1.26207310010089	2.63195316888595	0.419273920418959	6.27740730035384	3.44265390564457e-10	3.22989212446472e-09
Ddx6	3.7867898271007	1.51510326186119	0.241414062387077	6.27595280440587	3.47499588752853e-10	3.25796020578826e-09
Lsm14a	2.1671368931313	2.30780426601003	0.367851661010822	6.27373615676602	3.52485627195587e-10	3.30240195353746e-09
Tsc22d2	2.64452397819882	1.89076365426067	0.301851631625898	6.26388416082507	3.75504467627372e-10	3.51561151398867e-09
Usp25	2.41144805650001	2.60452657639482	0.41609812706155	6.25940471010473	3.86449780781885e-10	3.61556602005893e-09
Dach1	6.5016637916737	-1.64555073948818	0.262939393107817	-6.25828910624066	3.89223779873196e-10	3.63898502616311e-09
Ankhd1	6.68039310656348	0.926331757923749	0.148020797492062	6.25811895097665	3.89648583512245e-10	3.64042330979626e-09
Proca1	0.399236486939662	3.49297818861719	0.558272308317283	6.25676419298954	3.93047010656265e-10	3.66962236842733e-09
Camk2b	1.74226342566546	-4.17135487542398	0.666824353180234	-6.2555526886951	3.96110579129673e-10	3.69565668792164e-09
Med25	0.596694626695256	3.42503318348738	0.547693595232922	6.25355712262947	4.01207721319257e-10	3.74061466753936e-09
Gm27151	1.12130790911705	5.0917524928596	0.814579117840294	6.2507770962254	4.08415424882658e-10	3.80517422558843e-09
Pkig	2.77991537701493	2.22465235528332	0.355999968580532	6.24902402141665	4.13025398528733e-10	3.84545823231707e-09
Prrc2b	3.07348736262932	1.97156041964471	0.315651537075146	6.24600291167074	4.21089327632125e-10	3.91782210300388e-09
Cfap74	1.25762147135511	2.54337082123774	0.407274074010785	6.24486306282876	4.24171564537921e-10	3.94376814502905e-09
Bcorl1	0.707120325958924	3.48115968664606	0.557536683514002	6.24382177815684	4.27006517317566e-10	3.96738074699966e-09
Asap1	8.73225171441084	1.48300224912826	0.23759322461614	6.24176994745632	4.32646965189421e-10	4.01700896843115e-09
Dtnbp1	2.27684444532945	2.22357067710325	0.356313080736231	6.24049690375892	4.36183030003003e-10	4.04704351387455e-09
Ubxn7	2.85803991088899	1.2197406335835	0.195517319429787	6.23852985065871	4.41702343808869e-10	4.0954251132313e-09
Fem1c	1.36438245785873	-2.95682862864434	0.474044407885969	-6.2374507102204	4.44759177956991e-10	4.12092383162219e-09
Srgap3	7.09915410976798	1.01375601568503	0.162569131732234	6.23584566690543	4.4934394355997e-10	4.16053472207319e-09
Smg6	7.22806601757757	1.03711917352519	0.166326053313654	6.23545832335366	4.50457271384028e-10	4.16797068942453e-09
Ocln	1.53779294270467	4.48341636741968	0.719081980779602	6.23491686241244	4.52018086885351e-10	4.17953406559167e-09
Tex9	0.433517267346881	2.99859362859017	0.480998772807141	6.23409829320391	4.54387721665989e-10	4.19855504854371e-09
Gucy1a2	3.77299930602069	1.35221754275072	0.217182570268912	6.22617892898323	4.77948200184151e-10	4.41321929173475e-09
Lrig3	0.765382479868426	6.15230268719054	0.989339414603169	6.21859656694085	5.01621195484437e-10	4.6286268965202e-09
Crk	2.44680114173735	1.81330298936026	0.291655665984373	6.21727331522996	5.05868191405989e-10	4.66461163455008e-09
Cep112	1.28505643955259	1.78006373590988	0.286398165248094	6.21534615757015	5.12116264693488e-10	4.7189862936605e-09
Slc9a9	6.30510637197597	1.93257665472701	0.311071204021121	6.2126504470526	5.209825882976e-10	4.79739621232231e-09
Vps50	1.6968253063302	1.99965553781017	0.322108191460972	6.20802448003705	5.3654794483152e-10	4.93734358822703e-09
Il17ra	0.599681890179848	6.15931068750471	0.992410703676296	6.20641299482976	5.42076091183134e-10	4.98479964753279e-09
Acss1	0.79401043809137	7.67635916682919	1.23687367069109	6.20625965992152	5.42604988174053e-10	4.98625035302217e-09
Pgap2	1.93587942800618	1.93979211661266	0.312574881086203	6.20584773117995	5.44028345808145e-10	4.9959130730912e-09
Mtmr10	1.43016602056973	3.4173344190817	0.550991893799505	6.20215008158578	5.56969234951705e-10	5.11125797238809e-09
Sfmbt1	2.67703691220038	1.44777883961512	0.233540488556503	6.19926269985875	5.67282776402047e-10	5.20235092215802e-09
Efnb2	0.646790689891981	4.09945643464912	0.661359566683127	6.19852897147742	5.69933159411864e-10	5.22309140293205e-09
Hs2st1	2.51068945522978	1.58880142014827	0.256612583562623	6.19144002250593	5.96170231538016e-10	5.45981394731646e-09
Pacrg	4.92264709070188	2.21632460934487	0.358309313841584	6.18550655460982	6.190336279424e-10	5.6653384137644e-09
Rhob	3.16017969227978	5.07909504174756	0.821163836408001	6.18523955458746	6.20082324632724e-10	5.67107286006851e-09
Grid2	178.250974584135	-0.979360224788294	0.158427189003595	-6.18176861527265	6.33873887857974e-10	5.79326236964073e-09
Aldh1l1	0.466111693234392	7.0272812675612	1.13785972561834	6.17587661233233	6.57973597976265e-10	6.00943255527608e-09
Adgrl1	1.89058389146979	2.24516024273889	0.363608949492507	6.17465616804119	6.63076116568963e-10	6.05192094164675e-09
Slc1a4	0.420928373624784	5.63796107293874	0.913547726615026	6.17150139908849	6.76445326534386e-10	6.16975082280345e-09
Gm5577	0.70847326248079	4.72156702067519	0.765460364406031	6.16827106957909	6.90407149530719e-10	6.29282228897232e-09
Fam214a	3.24752540928227	1.32343433627405	0.214559763020399	6.16813850669766	6.9098606499672e-10	6.29382900558029e-09
Dnm3	13.213700444502	-1.40502702255797	0.227912950219982	-6.16475290764229	7.05932857098791e-10	6.42561513219666e-09
Ptpre	2.67491008810759	-4.63996809499946	0.753199183584806	-6.16034668667033	7.25858585776708e-10	6.60251191598515e-09
Cass4	0.319982586081342	-4.55960196682873	0.740498582468213	-6.1574756181582	7.39136182282799e-10	6.71873789510785e-09
Sh3pxd2b	0.940486071207128	7.23297953636402	1.17484412591866	6.15654398468243	7.43495323910938e-10	6.75379288488401e-09
Zfand6	2.91299760403896	1.35096992374818	0.219526130502091	6.15402786291681	7.55394040528279e-10	6.85724252330908e-09
Ccdc191	1.37785321030401	1.48915712095874	0.24199212175548	6.15374215555435	7.56756834599089e-10	6.86497506606263e-09
Mpp7	4.82576715467289	2.81100187921425	0.457048007138372	6.15034271085492	7.73156997558287e-10	7.00901772077975e-09
Shtn1	2.65889984557399	-4.51829198980358	0.734752963664363	-6.14940287858103	7.777519310983e-10	7.04591853965318e-09
Prdm11	1.27823598297898	1.95347348799405	0.31769077535196	6.14897768381802	7.79839491798584e-10	7.0600697926644e-09
Flrt1	1.15003526937168	5.03978156873084	0.819745237547798	6.14798517623224	7.84733655548946e-10	7.09959371198659e-09
Hadhb	1.2855654681436	2.47275397718031	0.402362498458481	6.14558758993159	7.96680347287134e-10	7.20282669300313e-09
Prkcz	3.28785463418383	-2.55185858304239	0.415248215273091	-6.14538121822905	7.97716908713385e-10	7.20734812949854e-09
H2afv	1.37536775560514	2.58427554307774	0.420649519291049	6.14353618526226	8.07042762071712e-10	7.28670665889345e-09
Pcyt2	3.44838171683703	1.58939498068659	0.258830392118416	6.14068142337565	8.21682287771694e-10	7.41390297932351e-09
Suv420h1	2.73945046621141	1.5083620721536	0.245638972797525	6.14056497214271	8.22284928047151e-10	7.41436107940501e-09
Orc3	3.06753729546464	1.58073910961491	0.257527311746267	6.13814161649912	8.34924180372959e-10	7.52327723897431e-09
Tnfaip6	0.712361097554562	5.8960562673803	0.961082452649294	6.13480794611055	8.52621337336995e-10	7.67759227018937e-09
Chd6	6.68058375862266	1.08321568466361	0.176587932887913	6.13414329591346	8.56193192770407e-10	7.70459179160778e-09
Smim4	2.37145501895188	1.60168865331353	0.261120831689708	6.13389840614798	8.57512915378206e-10	7.71130255562663e-09
Slc6a17	1.88142191818629	-4.52415123429578	0.737616425499753	-6.13347409018251	8.59804272711317e-10	7.72673605610471e-09
Mrpl48	1.64841706385562	1.66615374785215	0.271683890833645	6.13269245644142	8.64040830883557e-10	7.75961802334264e-09
X2610008E11Rik	1.75373961757756	1.89129204583943	0.308536946667001	6.12987217988084	8.79497029539413e-10	7.89314802395592e-09
Wls	2.83566634535652	-3.24622444406142	0.529646475219149	-6.12904002187166	8.84108867889252e-10	7.92924074772503e-09
Pvalb	4.58591548255284	-2.56939891057244	0.419442415743921	-6.12574888501766	9.02580619717298e-10	8.08950675510467e-09
Brf1	0.877382243777934	2.18303638823396	0.356584279357597	6.12207692432994	9.23634105168963e-10	8.27268280196334e-09
Babam1	1.80175571653998	1.6846635168783	0.275225392573349	6.12103229693578	9.29710557201936e-10	8.32155985077149e-09
Pum1	7.08080887145541	1.19100019667455	0.194631384027163	6.11926078945386	9.40104396599638e-10	8.40898972590955e-09
Gpt2	2.09852903882227	1.86241944488755	0.304362381664856	6.11908552791627	9.41138834862059e-10	8.41264154781887e-09
Pkd2	2.71134898469667	1.71507140891862	0.280401220224157	6.11649053291412	9.56585669480636e-10	8.54503222704278e-09
Antxr2	0.645670550701192	5.11673535690256	0.837368433030703	6.11049468199257	9.93227875890948e-10	8.8664561545481e-09
Far2	1.11337710701666	-3.06628588217577	0.501987535008837	-6.10829088041357	1.00703694581513e-09	8.98375920785278e-09
Ubr1	2.71859167025644	1.45297253901562	0.237879582742471	6.10801701543512	1.00876601323341e-09	8.9932125997285e-09
Rab31	6.88198902438261	1.78619128612389	0.292658654180833	6.10332638590011	1.03883400133294e-09	9.25512918296292e-09
Luzp1	7.24356980195245	-1.6027994965881	0.262904638793206	-6.09650519650519	1.08412427074148e-09	9.6522263601138e-09
Spg20	0.59353782385617	4.22317172218037	0.693195898157121	6.09232070386997	1.11285455339976e-09	9.90145756617597e-09
Gm21092	10.1751295985354	0.807419573697374	0.132567011742666	6.09065229036548	1.12451553050668e-09	9.99858779110341e-09
Crebrf	3.86031572448258	2.16248744040491	0.355113239068342	6.08957144509257	1.13213333615367e-09	1.00596636053073e-08
Rab5b	2.14342001676326	1.73975891100985	0.285702885054029	6.08939916963333	1.13335217458366e-09	1.00638377168087e-08
Klf15	0.367481154387303	5.32725020789329	0.875349650012853	6.08585404451246	1.15871965278614e-09	1.02822975793804e-08
