paint name,start,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,SUZ12,H4K16ac,HDAC1,SOX2,BRD4,CPSF6,rDNA,Telomere,MinSat,MajSat,Malat1_RNA,ITS1_RNA,Rnu2_RNA,polyA_RNA,n_rad_score,n_per_dist(um)
11,18000000,0.4223,0.56762,0.2509749999999999,0.1859049999999999,0.428085,0.321915,0.052228,-0.0396284999999999,0.15004,0.0634749999999999,0.6161749999999999,0.2108949999999999,0.163465,0.0632945,0.27052,0.43208,0.373,0.40947,0.4954649999999999,0.093724,-0.110465,0.227645,0.367625,0.172585,0.284325,0.261715,0.340295,0.0338669999999999,0.291625,0.48106,0.158695,0.477385,0.5580400000000001,0.19739,0.138975,0.39342,0.0308024999999999,0.4340549999999999,0.309295,0.21578,0.406095,0.179355,-0.269505,0.54362,0.233455,-0.1109549999999999,-0.006526,0.11218,-0.1677199999999999,-0.1615,-0.1660149999999999,-0.2900749999999999,-0.18529,-0.18377,-0.22732,0.218305,0.8003275733946686,0.7710895578960639
12,19500000,0.37805,0.4985199999999999,0.17511,0.1691599999999999,0.5202600000000001,0.41641,0.0434149999999999,0.017433,0.16934,0.0283149999999999,0.6862199999999999,0.12775,0.045604,0.065059,0.32353,0.4971399999999999,0.31393,0.42628,0.5170899999999999,0.070438,-0.14725,0.12671,0.3417699999999999,0.1418299999999999,0.20714,0.1165799999999999,0.33311,-0.0012,0.20296,0.39344,0.16926,0.38376,0.5584399999999999,0.13881,0.12387,0.43077,0.024464,0.41048,0.21893,0.19449,0.38008,0.11713,-0.18522,0.55084,0.13625,-0.063519,-0.013391,0.03153,-0.17456,-0.17611,-0.16969,-0.30123,-0.24796,-0.19295,-0.27948,0.23618,0.8155115689064875,0.7313283807056075
13,21000000,0.2200099999999999,0.3652149999999999,0.1477799999999999,0.04628,0.29198,0.30029,0.0404085,0.01115,0.1878299999999999,0.0028204999999999,0.63409,0.1594,0.0536965,-0.000822,0.18879,0.43645,0.350445,0.376635,0.488405,0.11856,-0.13752,0.1418699999999999,0.306045,0.0310419999999999,0.20634,0.1098799999999999,0.3474,-0.049776,0.209365,0.230825,0.1243499999999999,0.35035,0.49888,0.193265,0.1407149999999999,0.293215,-0.002998,0.254565,0.1812849999999999,0.25032,0.28986,0.1501799999999999,-0.25543,0.52647,0.102085,-0.0894694999999999,-0.021276,-0.0178049999999999,-0.1648099999999999,-0.172055,-0.16507,-0.2919199999999999,-0.252805,-0.18791,-0.285425,0.10988,0.8160685914199576,0.7259502142915553
14,22500000,0.4382,0.6666650000000001,0.45144,0.292925,0.421985,0.4337499999999999,0.221125,-0.0006194999999999,0.16028,0.147275,0.62251,0.4295,0.27756,0.10887,0.2282549999999999,0.60624,0.56969,0.54737,0.60828,0.25911,-0.08462,0.348675,0.4846549999999999,0.26271,0.47751,0.379595,0.56311,0.100655,0.4791149999999999,0.50369,0.34726,0.543545,0.64044,0.40875,0.2120099999999999,0.40097,0.045301,0.46477,0.4428299999999999,0.3629549999999999,0.50775,0.1808,-0.33313,0.7792600000000001,0.2194849999999999,-0.071056,-0.021925,0.210465,-0.17178,-0.161705,-0.1660649999999999,-0.29337,-0.070858,-0.180775,-0.11382,0.275735,0.78932048425733,0.8230231184722272
15,24000000,0.79425,0.89554,0.76567,0.43988,0.68071,0.5785899999999999,0.2385699999999999,0.043833,0.076477,0.31115,0.3552099999999999,0.77669,0.62629,0.2331099999999999,0.10693,0.61116,0.8123199999999999,0.65275,0.68829,0.5243899999999999,-0.039162,0.67715,0.63097,0.10167,0.74603,0.7017399999999999,0.8404299999999999,0.2626699999999999,0.86265,0.74683,0.458,0.76989,0.87221,0.66298,0.33183,0.6078100000000001,0.093347,0.6175,0.82842,0.5091100000000001,0.67969,0.34541,-0.47646,0.90144,0.38947,-0.090278,-0.12328,0.5405,-0.17429,-0.17778,-0.16913,-0.29251,0.059749,-0.18644,0.11964,0.14068,0.7381943011261342,1.0333292243043375
16,25500000,0.5174,0.54298,0.31158,0.16046,0.7186,0.69368,0.043694,0.011284,0.118,0.005513,0.5207,0.30068,0.20302,0.033082,0.12787,0.61406,0.5571699999999999,0.53346,0.8317399999999999,0.21202,-0.11107,0.27195,0.54365,0.22739,0.34195,0.26836,0.59,0.003684,0.41889,0.35298,0.14458,0.48385,0.79884,0.2831,0.18853,0.75356,0.1168299999999999,0.57786,0.3762,0.26944,0.52263,0.16693,-0.41811,0.80399,0.19145,-0.10073,-0.1003299999999999,0.15299,-0.17171,-0.16038,-0.16946,-0.28933,-0.127,-0.19282,-0.11176,0.14149,0.7804060920434744,0.8774049610406807
17,27000000,0.466855,0.37534,0.149345,0.040062,0.79459,0.59499,0.0306139999999999,-0.050871,0.1663499999999999,-0.0359935,0.76965,0.100226,0.0260189999999999,0.0380869999999999,0.1738199999999999,0.5832900000000001,0.4077699999999999,0.4438,0.8554350000000001,0.0696315,-0.14487,0.0959879999999999,0.41594,0.2349649999999999,0.126905,0.074789,0.4862899999999999,-0.0305639999999999,0.2259549999999999,0.1715999999999999,0.031195,0.3316099999999999,0.71034,0.125575,0.177725,0.790915,0.07074,0.53592,0.21108,0.1774449999999999,0.4217149999999999,0.1029899999999999,-0.2647199999999999,0.694995,0.1653,-0.0696869999999999,-0.097335,-0.0169404999999999,-0.170795,-0.16079,-0.163675,-0.2882249999999999,-0.27988,-0.1875,-0.2858,0.068577,0.7939689402035117,0.8171838313605027
18,28500000,0.392335,0.26631,0.03924,-0.041165,0.709975,0.5456650000000001,-0.048662,-0.047996,0.13188,-0.0243035,0.65331,0.000925,-0.0442259999999999,-0.003387,0.2007499999999999,0.53365,0.34835,0.43009,0.79958,0.049116,-0.184145,0.0252675,0.404145,0.1498249999999999,0.0220734999999999,-0.018873,0.413975,-0.077563,0.1473249999999999,0.093497,-0.034139,0.3001749999999999,0.6630050000000001,0.0932604999999999,0.0931895,0.71567,0.081837,0.488695,0.121515,0.069445,0.385185,0.0506029999999999,-0.2638399999999999,0.6251,0.12189,-0.0646104999999999,-0.060781,-0.0803474999999999,-0.16839,-0.16416,-0.16632,-0.295235,-0.284905,-0.189645,-0.328485,0.055481,0.7961158874726246,0.7918651968087695
19,30000000,0.410825,0.39602,0.202085,0.1027899999999999,0.60341,0.54032,0.0236229999999999,-0.045449,0.0556329999999999,0.0106775,0.52996,0.218945,0.13324,0.0157409999999999,0.0894254999999999,0.599685,0.5297050000000001,0.55542,0.8608199999999999,0.17819,-0.155405,0.2024499999999999,0.4717449999999999,0.1638,0.2525,0.172475,0.494135,-0.0409445,0.31717,0.2385699999999999,0.101945,0.4347999999999999,0.7271099999999999,0.278865,0.1917,0.698515,0.114295,0.5686100000000001,0.26671,0.286755,0.51061,0.1531249999999999,-0.3810949999999999,0.771995,0.235795,-0.11529,-0.0976545,0.0345335,-0.17017,-0.17552,-0.170005,-0.29081,-0.22541,-0.18755,-0.23657,0.0972195,0.7979873092828544,0.8083853529735368
20,31500000,0.35705,0.2208,0.024387,0.009487,0.69555,0.5380699999999999,-0.047288,-0.1378,0.14197,-0.078578,0.5929,0.004744,-0.076207,0.008434,0.16144,0.5083,0.31923,0.52122,0.79899,0.00089,-0.17105,-0.002546,0.41039,0.14456,0.032103,-0.098517,0.40967,-0.1393599999999999,0.12274,0.068199,0.00153,0.23003,0.63864,0.10036,0.024958,0.61015,0.18495,0.50355,0.05984,0.079463,0.42057,0.071408,-0.28225,0.60634,0.12353,-0.082326,-0.13824,-0.11485,-0.17079,-0.16277,-0.1698599999999999,-0.29267,-0.28234,-0.18293,-0.30587,0.014402,0.8096128956690725,0.7631171093016995
21,33000000,0.63861,0.74403,0.61636,0.47196,0.59395,0.57919,0.27796,0.053648,0.043311,0.23813,0.3304,0.6736300000000001,0.48527,0.095376,0.056695,0.54918,0.74452,0.6221300000000001,0.77852,0.53523,0.008718,0.59353,0.6882699999999999,0.25761,0.69106,0.49408,0.68133,0.2072099999999999,0.67083,0.5918399999999999,0.51258,0.66984,0.8265100000000001,0.73417,0.2974,0.57175,0.26279,0.71842,0.61782,0.41134,0.67874,0.24915,-0.42954,0.9327,0.2610699999999999,-0.14514,-0.12885,0.45605,-0.1775,-0.1595099999999999,-0.16737,-0.2904,0.05974,-0.18359,0.088995,0.24574,0.7453704691927739,1.0285006824407992
22,34500000,0.7834300000000001,1.1139,0.98913,0.87145,0.5749,0.59297,0.39963,0.022571,0.078167,0.47047,0.1837099999999999,0.99586,0.85605,0.22536,-0.016833,0.72949,0.98088,0.8579600000000001,0.96718,0.79527,0.20631,0.92,1.047,0.23456,1.1162,0.8577299999999999,0.92569,0.44187,0.97844,0.85985,0.87097,1.0271,0.91169,0.95624,0.4520899999999999,0.57153,0.46076,1.2659,0.9679,0.7076399999999999,0.8826299999999999,0.41645,-0.62758,1.0539,0.39868,-0.099062,-0.17699,0.79604,-0.17611,-0.1634,-0.16082,-0.29076,0.46438,-0.18604,0.50223,0.36257,0.6821806127535023,1.3082178991255249
23,36000000,0.96229,1.2964,1.3138,1.1047,0.43661,0.61737,0.75752,0.19018,0.083676,0.70122,-0.032936,1.3407,1.1247,0.1988,0.0328899999999999,0.80721,1.1284,0.99098,0.8589899999999999,1.0728,0.36434,1.2718,1.1473,0.43933,1.3657,1.2088,1.0187,0.5959399999999999,1.2789,1.1557,1.2784,1.1661,0.92002,1.3499,0.5653699999999999,0.4962,0.48903,1.196,1.2524,0.91166,0.98744,0.50545,-0.67218,1.1082,0.55674,-0.0614409999999999,-0.11939,1.1304,-0.17235,-0.16255,-0.15272,-0.27733,0.73182,-0.16305,0.90152,0.54495,0.6417419727117176,1.4847027336091148
24,37500000,0.7662,1.26,1.1461,0.95492,0.53191,0.56688,0.46547,0.1569,0.020762,0.57344,0.12841,1.2105,0.97789,0.29559,0.041026,0.79674,1.013,0.8855700000000001,0.8697,0.97149,0.16919,1.1062,1.0534,0.29455,1.235,0.99928,0.95648,0.40262,1.1477,1.0597,0.95509,1.05,0.88077,1.1945,0.52067,0.52979,0.41533,0.99113,1.0938,0.83419,0.92245,0.4685899999999999,-0.59719,1.1197,0.52805,-0.0766299999999999,-0.083044,0.90874,-0.1802099999999999,-0.16988,-0.15579,-0.2866,0.54914,-0.19173,0.63907,0.49048,0.6834121701244436,1.303691253312723
25,39000000,0.5113049999999999,0.7542,0.66699,0.4143449999999999,0.40967,0.50354,0.2266899999999999,-0.015929,0.17031,0.26111,0.2733,0.62839,0.4642849999999999,0.0548205,0.166705,0.597645,0.7165600000000001,0.69195,0.8356,0.4808949999999999,-0.017058,0.4980549999999999,0.756315,0.248755,0.6615500000000001,0.51274,0.672,0.17387,0.638995,0.4832499999999999,0.530965,0.68119,0.7832300000000001,0.70253,0.3133149999999999,0.48923,0.31465,0.7833600000000001,0.6559999999999999,0.5274650000000001,0.608105,0.2184249999999999,-0.4359849999999999,0.83415,0.3370849999999999,-0.0339635,-0.054315,0.347705,-0.17525,-0.16227,-0.165355,-0.293135,0.101465,-0.1891399999999999,0.136575,0.3105799999999999,0.7609973604792095,0.9167959443930832
26,40500000,0.20417,0.2482599999999999,0.066067,0.021575,0.40617,0.48907,-0.017471,0.024489,0.15879,-0.056254,0.5658,0.055348,0.004014,-0.068597,0.1877599999999999,0.53285,0.3140199999999999,0.42546,0.69767,0.030297,-0.15144,0.035587,0.4190399999999999,0.089057,0.15244,0.006676,0.37095,-0.081095,0.12594,0.1152599999999999,0.1049799999999999,0.28451,0.62856,0.20684,0.026824,0.3897199999999999,0.25703,0.5379,0.0932409999999999,0.17658,0.34154,0.11684,-0.2433,0.57827,0.10579,-0.11072,-0.099382,-0.0743,-0.1806,-0.176,-0.1724099999999999,-0.29874,-0.25361,-0.19043,-0.28724,0.045852,0.8181254444610634,0.7110158624515859
27,42000000,0.26309,0.37111,0.22543,0.096623,0.28101,0.3771,0.06921,-0.014816,0.13776,0.0074709999999999,0.46297,0.22218,0.1158299999999999,-0.001152,0.20243,0.48444,0.35855,0.39809,0.5291399999999999,0.17482,-0.1419,0.16979,0.3377199999999999,0.072068,0.27455,0.14951,0.42145,0.009809,0.2624599999999999,0.24203,0.22762,0.34647,0.52833,0.28835,0.036161,0.23868,0.12172,0.41808,0.24352,0.23901,0.38355,0.081357,-0.2692,0.55521,0.16397,-0.090421,-0.034212,0.073819,-0.1779599999999999,-0.16988,-0.16942,-0.29711,-0.17967,-0.18232,-0.18871,0.07817,0.7943396303097711,0.8127855310042875
28,43500000,0.22502,0.21586,0.085343,-0.000424,0.356155,0.3686499999999999,0.0194435,-0.095054,0.0789815,-0.0317389999999999,0.483835,0.0693704999999999,-0.0189754999999999,-0.1407899999999999,0.1148799999999999,0.44115,0.320435,0.48216,0.571765,0.0008725,-0.16732,0.051743,0.39305,0.07502,0.128605,-0.046456,0.397775,-0.12164,0.154455,0.0403885,0.1632049999999999,0.22821,0.60418,0.147515,0.104985,0.37267,0.0676175,0.326685,0.0904025,0.14719,0.4285799999999999,0.003986,-0.24815,0.606455,0.100655,-0.0624114999999999,-0.0987634999999999,-0.0688324999999999,-0.17607,-0.1543,-0.160935,-0.28335,-0.272745,-0.191925,-0.284535,0.016339,0.8136434945140874,0.736469553081637
29,45000000,0.26544,0.052797,-0.091489,-0.07353,0.5678300000000001,0.51088,-0.10595,-0.10792,0.2125,-0.14931,0.5397,-0.034785,-0.12462,-0.083336,0.10062,0.39399,0.26764,0.38677,0.68003,-0.10119,-0.17518,-0.107,0.3117,0.10302,-0.075259,-0.18308,0.28146,-0.18691,0.0288459999999999,-0.045654,-0.010587,0.11362,0.5381600000000001,-0.0129439999999999,0.028022,0.57382,0.093391,0.32544,0.016044,0.0255,0.43588,-0.021181,-0.20992,0.56696,0.10579,-0.074927,-0.043799,-0.1677799999999999,-0.17345,-0.15904,-0.1618,-0.27535,-0.3267,-0.18958,-0.36713,-0.029669,0.8196395027713694,0.7012929576614129
30,46500000,0.25029,-0.0534989999999999,-0.17401,-0.14533,0.47145,0.40695,-0.169275,-0.1264749999999999,0.154975,-0.1960149999999999,0.5177200000000001,-0.190385,-0.27696,-0.0278734999999999,0.178655,0.331895,0.1748799999999999,0.303045,0.6252800000000001,-0.1352249999999999,-0.2171099999999999,-0.2201699999999999,0.2089399999999999,0.0119774999999999,-0.19166,-0.259525,0.1839549999999999,-0.1415799999999999,-0.063802,-0.17153,-0.17386,-0.0501304999999999,0.531005,-0.0455905,0.013335,0.52739,0.0710745,0.2605999999999999,-0.14537,-0.0858125,0.32899,-0.067269,-0.1598499999999999,0.382545,0.007265,-0.0645139999999999,-0.0079175,-0.286505,-0.1732799999999999,-0.165715,-0.16871,-0.28525,-0.43188,-0.192375,-0.462285,-0.0267595,0.8332455411172167,0.6638031808591565
31,48000000,0.22764,-0.014176,-0.16997,-0.15945,0.67301,0.53809,-0.18204,-0.14894,0.096872,-0.20538,0.46521,-0.20043,-0.25001,-0.034345,0.1476,0.33246,0.1607299999999999,0.36217,0.75649,-0.12935,-0.18845,-0.22894,0.2118,0.086433,-0.14534,-0.22607,0.25635,-0.17853,-0.073139,-0.17717,-0.16555,0.050261,0.5329699999999999,-0.12439,-0.018219,0.65956,0.11441,0.33319,-0.13824,-0.073208,0.35386,-0.058474,-0.23849,0.4278399999999999,0.0337279999999999,-0.099197,-0.12232,-0.32358,-0.17065,-0.15172,-0.16142,-0.27498,-0.41147,-0.18879,-0.44487,-0.002671,0.8277673736563681,0.716642079414993
32,49500000,0.25063,0.19236,-0.017644,-0.028368,0.67495,0.49395,-0.11369,-0.1065599999999999,0.044551,-0.1399099999999999,0.56908,-0.043523,-0.11522,-0.026124,0.10007,0.44485,0.24825,0.43165,0.83291,0.000488,-0.16755,-0.065292,0.35534,0.099122,0.007401,-0.090273,0.36075,-0.1185599999999999,0.077205,0.014087,-0.039644,0.20898,0.62874,0.030841,0.0039759999999999,0.65078,0.19121,0.44951,0.071142,0.049795,0.40079,-0.019684,-0.25401,0.54487,0.053354,-0.071886,-0.08355,-0.18188,-0.16993,-0.15139,-0.16314,-0.2804,-0.35137,-0.19299,-0.36431,0.026926,0.822059899834433,0.7192722192848926
33,51000000,0.3504,0.5200600000000001,0.27652,0.14081,0.43561,0.41813,0.066468,-0.071155,0.0519049999999999,0.072183,0.38108,0.31831,0.10801,0.06824,0.1336099999999999,0.38699,0.4346899999999999,0.4181399999999999,0.68723,0.15816,-0.11497,0.26074,0.44413,0.11197,0.3291,0.21452,0.4697,0.018189,0.3258,0.26331,0.25865,0.45347,0.57887,0.29703,0.09831,0.48262,0.1719099999999999,0.4741399999999999,0.28485,0.18595,0.42039,0.065153,-0.39942,0.65045,0.11424,-0.075514,-0.01321,0.088654,-0.16671,-0.16194,-0.16464,-0.28813,-0.21395,-0.18385,-0.18551,0.065427,0.7943574503375157,0.8236652960845152
34,52500000,0.2778899999999999,0.3058,0.127575,0.0695625,0.355525,0.33759,0.008116,0.0136304999999999,0.043275,-0.0105984999999999,0.50303,0.18102,0.001947,0.0107355,0.148665,0.399305,0.307535,0.364985,0.525635,0.051841,-0.15342,0.1118949999999999,0.367225,0.139395,0.1601349999999999,0.10652,0.325295,0.0304914999999999,0.167385,0.1720499999999999,0.176795,0.2912949999999999,0.4733349999999999,0.23052,0.071335,0.305485,0.0605004999999999,0.287105,0.171255,0.15992,0.32215,0.041232,-0.2409649999999999,0.571065,0.088793,-0.109885,0.0288974999999999,0.0055569999999999,-0.17063,-0.16819,-0.1691099999999999,-0.28694,-0.226725,-0.1865649999999999,-0.23994,0.13695,0.8028895355816421,0.7688565074209293
35,54000000,0.2464,0.2794,0.19292,0.15457,0.27137,0.34973,0.009932,0.051723,0.0707179999999999,0.004234,0.50629,0.2656,0.1074,0.03232,0.2073699999999999,0.30115,0.34097,0.3673,0.45552,0.1974,-0.11522,0.20578,0.3378,0.15912,0.2674,0.16441,0.35288,0.0222349999999999,0.24846,0.2214199999999999,0.3301199999999999,0.30505,0.42882,0.3433,0.13242,0.18099,0.071175,0.23089,0.21743,0.081153,0.41275,0.11166,-0.22389,0.51945,0.18909,-0.088449,-0.053546,0.044417,-0.17235,-0.1725799999999999,-0.1661,-0.28796,-0.18494,-0.18167,-0.16937,0.15589,0.8001385704750963,0.7927678612649531
36,55500000,0.194175,0.211465,-6.7e-05,-0.011673,0.26659,0.3803999999999999,-0.1221999999999999,-0.035147,0.12497,-0.0538145,0.612485,0.0141055,-0.0842405,-0.0170825,0.3518249999999999,0.338505,0.20159,0.3942299999999999,0.4713699999999999,-0.0031379999999999,-0.1984,-0.0220585,0.291195,0.1079849999999999,0.067366,0.0092365,0.2466949999999999,-0.11348,0.0861659999999999,0.0960559999999999,0.0595114999999999,0.1878949999999999,0.4268349999999999,0.077419,0.0625029999999998,0.246295,0.253025,0.358685,0.0174029999999999,0.096794,0.28527,-0.0203985,-0.2116099999999999,0.4828949999999999,0.050598,-0.092375,-0.0561005,-0.11477,-0.169395,-0.18172,-0.17585,-0.30152,-0.29869,-0.187755,-0.3087149999999999,0.121565,0.8289426058992597,0.6724366571938756
