paint name,start,ATRX,H4K8ac,HDAC2,H3K9ac,H3K9me3,H3K9me2,RNAPIISer2-P,H3,H3K36me2,UBTF,LaminB1,RNAPIISer5-P,RYBP,HP1beta,RING1B,H2A.X,H3K4me1,H4K20me2,H3K27me2,JARID2,SF3A66,CBP,H2AK119u1,EZH2,H3K4me2,BRG1,HP1alpha,Fibrillarin,KAP1,H3K27ac,H3K4me3,H3K36ac,H3K14ac,H4K20me1,HP1gamma,H4K20me3,H3K27me3,mH2A1,CHD4,KAT3B/p300,H3K56ac,H3K36me3,SUZ12,H4K16ac,HDAC1,SOX2,BRD4,CPSF6,rDNA,Telomere,MinSat,MajSat,Malat1_RNA,ITS1_RNA,Rnu2_RNA,polyA_RNA,n_rad_score,n_per_dist(um)
1,3000000,-0.051658,-0.45043,-0.2629,-0.29968,0.54365,0.46842,-0.26835,-0.24936,0.047468,-0.41262,0.0386769999999999,-0.4066,-0.32561,-0.26835,0.006953,0.38389,0.036204,0.28431,0.39203,-0.10793,-0.18937,-0.38622,0.18812,-0.0735659999999999,-0.4523399999999999,-0.4717,0.35141,-0.34309,0.1111299999999999,-0.50095,-0.3862,-0.2572,0.37668,-0.3832,-0.2137599999999999,0.4651899999999999,-0.15913,-0.10337,-0.29197,-0.22965,0.19802,-0.14605,-0.2686,0.32013,-0.097707,-0.071763,-0.19039,-0.49601,-0.24831,-0.23449,-0.15175,-0.1851,-0.43694,-0.19699,-0.42689,-0.33905,0.759862300638242,1.0151861068625327
2,4500000,-0.0340365,-0.4521349999999999,-0.199695,-0.301215,0.608015,0.537,-0.22646,-0.24851,0.083585,-0.42269,0.0030819999999999,-0.3611999999999999,-0.3053599999999999,-0.2928349999999999,0.0274104999999999,0.46796,0.0969945,0.3981849999999999,0.41476,0.006606,-0.1519499999999999,-0.36821,0.22997,-0.037115,-0.4609199999999999,-0.46153,0.46242,-0.368405,0.1984049999999999,-0.5048299999999999,-0.3369,-0.2334299999999999,0.436135,-0.421665,-0.2307649999999999,0.528715,-0.158355,-0.091334,-0.258945,-0.2110449999999999,0.3222549999999999,-0.146275,-0.298725,0.425995,-0.037079,-0.0677979999999999,-0.22562,-0.489235,-0.2530099999999999,-0.2359949999999999,-0.1428749999999999,-0.198705,-0.43188,-0.20282,-0.41271,-0.34839,0.7542825570957395,1.0515476747570216
3,6000000,0.19179,-0.083188,0.11197,-0.096074,0.54276,0.4701899999999999,-0.045904,-0.06573,0.1197599999999999,-0.11785,0.060569,0.007014,0.039691,-0.037107,0.20624,0.48306,0.31637,0.4729,0.51649,0.14658,-0.06722,-0.027324,0.35984,0.019206,-0.038324,-0.11567,0.4853,-0.12285,0.38072,-0.2206199999999999,-0.024339,0.14047,0.5340600000000001,-0.081252,-0.0328069999999999,0.54945,-0.05075,0.14519,0.089086,0.018506,0.40992,0.001275,-0.26383,0.48893,0.1416099999999999,0.01206,-0.13987,-0.10909,-0.25334,-0.26069,-0.19718,-0.32465,-0.26492,-0.18879,-0.19608,-0.18408,0.7414300909689362,1.0894647438954816
4,7500000,-0.20237,-0.784745,-0.514615,-0.563925,0.55802,0.52016,-0.419085,-0.3623099999999999,0.0794655,-0.65843,0.146615,-0.714995,-0.55535,-0.441755,-0.027349,0.40029,-0.10332,0.26429,0.16959,-0.2243649999999999,-0.245505,-0.61116,0.0199645,-0.0643145,-0.805605,-0.70073,0.3146549999999999,-0.524945,-0.0471009999999999,-0.7037549999999999,-0.6817200000000001,-0.58821,0.30926,-0.69282,-0.31426,0.43484,-0.35343,-0.4125999999999999,-0.54649,-0.385545,0.15816,-0.2122299999999999,-0.18596,0.225985,-0.226905,-0.092532,-0.257305,-0.769875,-0.25464,-0.24829,-0.1369949999999999,-0.0984405,-0.5855,-0.215335,-0.590465,-0.446395,0.7851547357388811,0.9114769363358468
5,9000000,-0.0593415,-0.357925,-0.198825,-0.34953,0.4361649999999999,0.41916,-0.2163749999999999,-0.141645,0.0948765,-0.3487849999999999,0.185295,-0.326325,-0.2363549999999999,-0.2122699999999999,0.165145,0.35766,0.0763705,0.3369,0.3653899999999999,0.0017889999999999,-0.16307,-0.3156449999999999,0.2054549999999999,0.0247335,-0.359075,-0.40076,0.35099,-0.288555,0.131475,-0.4226899999999999,-0.27432,-0.16305,0.365455,-0.308555,-0.1234299999999999,0.3602949999999999,-0.145095,-0.062187,-0.2434899999999999,-0.14854,0.2564899999999999,-0.0939625,-0.143465,0.2945649999999999,-0.0306029999999999,-0.0139079999999999,-0.13943,-0.39559,-0.2564099999999999,-0.268615,-0.221955,-0.357655,-0.436205,-0.1962499999999999,-0.395985,-0.255835,0.7802735943027591,0.9154605607967264
6,10500000,-0.14049,-0.61749,-0.36165,-0.45075,0.59108,0.57221,-0.3203,-0.2296,0.13264,-0.52733,0.23643,-0.5949399999999999,-0.44946,-0.30007,0.13014,0.52347,0.015247,0.36123,0.39757,-0.096211,-0.17044,-0.48002,0.19382,0.010222,-0.63723,-0.57625,0.42395,-0.40991,0.077236,-0.57182,-0.54203,-0.35654,0.47522,-0.54819,-0.23342,0.41644,-0.20649,-0.16857,-0.4109899999999999,-0.22518,0.25681,-0.094473,-0.11094,0.31892,-0.1147,-0.022213,-0.14162,-0.62246,-0.2605,-0.27242,-0.2158699999999999,-0.31436,-0.51491,-0.19798,-0.50664,-0.34918,0.7865687539451808,0.8937385781833589
7,12000000,-0.070654,-0.3633,-0.17051,-0.30359,0.5361199999999999,0.5273100000000001,-0.22488,-0.15578,0.10372,-0.37271,0.071078,-0.33724,-0.264,-0.2162099999999999,0.1557,0.52637,0.15768,0.40135,0.5081600000000001,0.041897,-0.14488,-0.28267,0.27302,-0.010874,-0.3927199999999999,-0.38923,0.44513,-0.28458,0.19765,-0.42378,-0.29423,-0.12279,0.50532,-0.31722,-0.18715,0.4492899999999999,-0.023331,0.0588399999999999,-0.1995,-0.093438,0.30448,-0.04607,-0.19917,0.3896199999999999,-0.005954,-0.01775,-0.17189,-0.42436,-0.25784,-0.27898,-0.23194,-0.37139,-0.39037,-0.19645,-0.36196,-0.26146,0.7696289027519921,0.9808517650910682
8,13500000,-0.067437,-0.3840599999999999,-0.2227549999999999,-0.34935,0.545095,0.5481799999999999,-0.246695,-0.172515,0.102935,-0.390075,0.095733,-0.387345,-0.310345,-0.224245,0.1443999999999999,0.532715,0.0927705,0.375545,0.5274449999999999,-0.0399265,-0.154385,-0.34299,0.2442949999999999,-0.0223365,-0.4237949999999999,-0.42729,0.456095,-0.2946999999999999,0.155405,-0.4499499999999999,-0.37187,-0.176475,0.503285,-0.3747849999999999,-0.172685,0.429725,-0.032487,0.0872255,-0.258885,-0.13087,0.2796849999999999,-0.075417,-0.1517,0.34906,-0.0474444999999999,-0.0263654999999999,-0.1904799999999999,-0.454685,-0.25926,-0.2830899999999999,-0.2436049999999999,-0.37148,-0.4476,-0.1916399999999999,-0.4321,-0.269845,0.7712810431098993,0.9574345090156412
9,15000000,0.0162809999999999,-0.236715,-0.1148899999999999,-0.27788,0.551115,0.4550799999999999,-0.132105,-0.0259585,0.137035,-0.24852,0.267255,-0.24131,-0.13209,-0.11779,0.2961,0.48977,0.18142,0.35829,0.5215449999999999,0.00045,-0.1417749999999999,-0.224565,0.2799,0.0351285,-0.2456049999999999,-0.287265,0.4386849999999999,-0.187685,0.224245,-0.33899,-0.2219449999999999,0.02161,0.49106,-0.20116,-0.041979,0.41398,-0.10377,0.0871464999999999,-0.118945,-0.083968,0.2699849999999999,0.0232204999999999,-0.0680335,0.333945,0.0460465,0.037376,-0.0848934999999999,-0.28934,-0.26286,-0.295555,-0.2639249999999999,-0.4128,-0.429335,-0.18963,-0.375185,-0.1852,0.7830889120004338,0.908342090296369
10,16500000,0.0240664999999999,-0.199595,-0.097816,-0.2580099999999999,0.53362,0.43098,-0.15609,-0.11636,0.0801239999999999,-0.262345,0.18539,-0.194375,-0.1361049999999999,-0.1435499999999999,0.1971,0.403835,0.163215,0.3431949999999999,0.468645,-0.006604,-0.15896,-0.19547,0.2428199999999999,0.0370189999999999,-0.21643,-0.2432149999999999,0.392865,-0.19885,0.21116,-0.307575,-0.22227,-0.0090305,0.462595,-0.18254,-0.089708,0.3953299999999999,-0.139935,0.0693975,-0.1057699999999999,-0.0832475,0.262545,-0.0072469999999999,-0.10465,0.31166,0.0232804999999999,-0.0131,-0.1259,-0.2618,-0.25985,-0.2836,-0.25754,-0.40405,-0.368295,-0.195525,-0.3339299999999999,-0.207055,0.783787689546162,0.90873625191605
11,18000000,-0.148425,-0.46365,-0.3654199999999999,-0.47922,0.553245,0.42386,-0.2885,-0.17204,0.1335049999999999,-0.4784349999999999,0.3576749999999999,-0.535105,-0.394,-0.28242,0.20764,0.3725549999999999,-0.015928,0.2420149999999999,0.334345,-0.23623,-0.2143299999999999,-0.46333,0.11925,0.061237,-0.5472349999999999,-0.49524,0.28255,-0.338385,0.0124515,-0.43794,-0.511735,-0.3024449999999999,0.35714,-0.4365699999999999,-0.1391299999999999,0.33123,-0.2148199999999999,-0.10092,-0.37956,-0.2236249999999999,0.1206,-0.0641264999999999,0.0034909999999999,0.1762,-0.12909,-0.0079104999999999,-0.098955,-0.5259800000000001,-0.25986,-0.2859,-0.2660349999999999,-0.38161,-0.53217,-0.192585,-0.51812,-0.27746,0.8048887532642803,0.8122109212981359
12,19500000,-0.0918335,-0.48028,-0.29522,-0.39853,0.59154,0.561355,-0.254025,-0.15844,0.160505,-0.44882,0.2734199999999999,-0.49835,-0.354655,-0.27271,0.18841,0.5207550000000001,0.104555,0.37626,0.450655,-0.110535,-0.170435,-0.412625,0.2474499999999999,0.0339649999999999,-0.517035,-0.481695,0.442885,-0.3481449999999999,0.1173649999999999,-0.4719249999999999,-0.47804,-0.2373799999999999,0.509255,-0.437615,-0.16168,0.4514849999999999,-0.1605349999999999,-0.0664009999999999,-0.3266099999999999,-0.16366,0.2350199999999999,-0.0291355,-0.079166,0.30754,-0.0545875,0.025367,-0.107945,-0.4997749999999999,-0.25909,-0.278465,-0.2509549999999999,-0.380855,-0.50074,-0.19848,-0.47779,-0.30054,0.7909706564000588,0.8579759128095812
13,21000000,0.061823,-0.038199,-0.015962,-0.15816,0.54793,0.4826,-0.12343,-0.066041,0.073386,-0.16789,0.17645,-0.10035,-0.068583,-0.045341,0.24331,0.46368,0.30166,0.36109,0.56087,0.063145,-0.12633,-0.11648,0.32194,-0.017205,-0.087742,-0.17046,0.42454,-0.13649,0.26644,-0.1693599999999999,-0.1774,0.15061,0.5715399999999999,-0.10735,-0.041818,0.46611,-0.037822,0.2419199999999999,-0.014112,-0.0291449999999999,0.28488,-0.003479,-0.16953,0.39989,0.046005,-0.004664,-0.12055,-0.15757,-0.2596199999999999,-0.29219,-0.2670099999999999,-0.42628,-0.31881,-0.18931,-0.28678,-0.1556,0.7687022346837777,0.9740571412314996
14,22500000,0.37966,0.6108100000000001,0.4628899999999999,0.17904,0.32915,0.30778,0.1106099999999999,0.1681099999999999,0.050726,0.29882,0.055191,0.53003,0.46643,0.24528,0.2983699999999999,0.33501,0.5865,0.3508199999999999,0.50241,0.26556,-0.0517549999999999,0.42116,0.38987,0.05862,0.55796,0.41373,0.39089,0.1764099999999999,0.51302,0.29768,0.25758,0.707,0.52094,0.4027699999999999,0.2122,0.41948,-0.070222,0.41601,0.53186,0.27236,0.35112,0.1904,-0.20155,0.46451,0.3112,0.018868,-0.033704,0.40031,-0.25959,-0.30228,-0.277,-0.44216,-0.038524,-0.1819,0.048408,0.061291,0.751561723029591,1.0550257331867865
15,24000000,0.19933,0.23479,0.13616,-0.080094,0.40173,0.26015,-0.001163,0.079958,0.073386,0.023574,0.31845,0.11682,0.19862,0.10225,0.31254,0.23104,0.30946,0.2130699999999999,0.36088,0.018333,-0.14783,0.08986,0.23865,0.094219,0.1570099999999999,0.1132099999999999,0.28041,0.038999,0.2853199999999999,-0.000817,-0.031776,0.39744,0.40134,0.12597,0.14202,0.3115199999999999,-0.2484199999999999,0.15216,0.21679,0.0813789999999999,0.2001,0.1333,-0.00205,0.29518,0.16687,0.049802,-0.007893,0.1192599999999999,-0.26282,-0.30753,-0.29158,-0.44825,-0.2539,-0.17401,-0.19225,0.019743,0.7769188752390663,0.9319312921368964
16,25500000,-0.023381,-0.23315,-0.2391599999999999,-0.36132,0.56742,0.38545,-0.23433,-0.11039,0.093194,-0.32923,0.37604,-0.34809,-0.23487,-0.159,0.21969,0.30404,0.060726,0.1638,0.34741,-0.17657,-0.2123,-0.30129,0.12119,0.070043,-0.32129,-0.32368,0.25454,-0.21148,0.070117,-0.30961,-0.37887,-0.062871,0.36107,-0.2554099999999999,-0.064353,0.28229,-0.32415,-0.007755,-0.19626,-0.15834,0.0771429999999999,-0.000848,0.011242,0.21338,-0.060427,-0.01292,-0.074164,-0.32585,-0.26263,-0.29841,-0.28848,-0.42932,-0.44658,-0.1898,-0.42501,-0.19836,0.803332797792213,0.8235390105812628
17,27000000,-0.0663545,-0.3033599999999999,-0.33145,-0.4314749999999999,0.633705,0.3530549999999999,-0.234495,-0.099051,0.1497149999999999,-0.38641,0.5352650000000001,-0.4655549999999999,-0.303825,-0.18549,0.2733299999999999,0.23376,-0.0157824999999999,0.114225,0.24038,-0.258855,-0.241065,-0.37711,0.0920875,0.170085,-0.42729,-0.3841099999999999,0.1988349999999999,-0.23188,-0.0175075,-0.352875,-0.47401,-0.17057,0.313165,-0.349775,-0.0213135,0.250415,-0.39041,-0.0473374999999999,-0.27493,-0.197435,0.0098555,-7.5e-05,0.16543,0.11599,-0.1009199999999999,0.013241,-0.014384,-0.402765,-0.260695,-0.305,-0.29368,-0.42907,-0.52183,-0.18871,-0.5016449999999999,-0.17341,0.815004784278067,0.7518190714520414
18,28500000,-0.1148499999999999,-0.53989,-0.443445,-0.526685,0.64167,0.436585,-0.28993,-0.1381399999999999,0.18485,-0.510555,0.5785899999999999,-0.64112,-0.42927,-0.28017,0.26,0.3222049999999999,-0.0745275,0.15322,0.220445,-0.301315,-0.2174,-0.52061,0.10572,0.1229,-0.6154649999999999,-0.543455,0.238195,-0.30715,-0.0522755,-0.4966299999999999,-0.5860799999999999,-0.32156,0.364875,-0.5069600000000001,-0.13735,0.277145,-0.4275,-0.1994299999999999,-0.42704,-0.275795,0.0326334999999999,-0.0240389999999999,0.17618,0.1215949999999999,-0.1672499999999999,0.0424785,-0.0498659999999999,-0.56529,-0.265995,-0.3023,-0.28657,-0.41588,-0.587225,-0.1981149999999999,-0.56628,-0.25241,0.8182738712109522,0.7465111742620183
19,30000000,-0.10391,-0.4092399999999999,-0.267375,-0.38832,0.556905,0.4750649999999999,-0.2381749999999999,-0.16166,0.11232,-0.383165,0.186305,-0.42964,-0.3243499999999999,-0.21176,0.15341,0.4310199999999999,0.0572894999999999,0.276515,0.42011,-0.1230149999999999,-0.179605,-0.387325,0.1972849999999999,0.009669,-0.45866,-0.43371,0.33414,-0.2969349999999999,0.0733684999999999,-0.42698,-0.4109399999999999,-0.1803299999999999,0.42707,-0.35612,-0.14212,0.34945,-0.240125,-0.0691089999999999,-0.29468,-0.216565,0.192025,-0.047377,-0.1096549999999999,0.31214,-0.0749519999999999,-0.0360355,-0.15006,-0.4467699999999999,-0.2556549999999999,-0.288945,-0.2625949999999999,-0.40007,-0.46918,-0.196715,-0.460415,-0.287035,0.7916773610460944,0.8667088333769715
20,31500000,-0.13101,-0.50263,-0.32264,-0.41108,0.63412,0.5999899999999999,-0.2913199999999999,-0.2195599999999999,0.12827,-0.46945,0.22824,-0.4898,-0.39695,-0.29335,0.14311,0.48804,0.057474,0.3488199999999999,0.49188,-0.11573,-0.16981,-0.4438,0.21543,0.022094,-0.54014,-0.50647,0.4041099999999999,-0.37567,0.093145,-0.5133800000000001,-0.4643899999999999,-0.28254,0.4961399999999999,-0.4743699999999999,-0.18804,0.41855,-0.17406,-0.066883,-0.34763,-0.23771,0.19791,-0.086498,-0.14752,0.31392,-0.10805,-0.009674,-0.19972,-0.53347,-0.2582,-0.27875,-0.25075,-0.37958,-0.48962,-0.20344,-0.48353,-0.32085,0.7800950671830418,0.9148553259908994
21,33000000,0.40952,0.40463,0.55645,0.31082,0.33684,0.3725,0.15813,0.15743,0.0704809999999999,0.30795,-0.092122,0.5483600000000001,0.5324300000000001,0.18222,0.29777,0.51539,0.64628,0.58394,0.67587,0.47644,0.12623,0.43836,0.5848800000000001,0.055184,0.58367,0.3666,0.61807,0.17336,0.63893,0.035301,0.4550899999999999,0.64545,0.6529699999999999,0.40237,0.156,0.54166,0.12919,0.45108,0.57504,0.2903699999999999,0.5915100000000001,0.1860099999999999,-0.34346,0.6239399999999999,0.37795,0.065249,-0.07612,0.44228,-0.25729,-0.28763,-0.253,-0.42741,0.079855,-0.17839,0.20522,0.086782,0.7217299788891026,1.1981482401179986
22,34500000,0.3758499999999999,0.48156,0.524385,0.33782,0.26528,0.3477399999999999,0.143205,0.1449299999999999,0.0104659999999999,0.2886149999999999,-0.177755,0.4934649999999999,0.4377949999999999,0.1874,0.22292,0.512605,0.66953,0.5728200000000001,0.7832399999999999,0.47366,0.119875,0.4294,0.60476,0.0252035,0.606805,0.35421,0.567205,0.1389249999999999,0.59416,0.0889079999999999,0.4416849999999999,0.69363,0.65656,0.37341,0.105525,0.5329900000000001,0.3238149999999999,0.8198099999999999,0.493075,0.325885,0.5477099999999999,0.1445,-0.3831399999999999,0.61121,0.324955,0.025347,-0.147005,0.401935,-0.256455,-0.2842449999999999,-0.25814,-0.43875,0.134175,-0.179705,0.227025,0.1138,0.7035257649479416,1.2760151102351378
23,36000000,0.676975,0.784625,0.95257,0.6506149999999999,0.111455,0.198965,0.4423,0.3826149999999999,0.0341395,0.6634899999999999,-0.2097999999999999,0.921745,0.93019,0.3756899999999999,0.32926,0.518465,0.88713,0.65741,0.7144250000000001,0.727255,0.3438,0.83969,0.72957,0.1236549999999999,1.0234,0.75715,0.62773,0.3881699999999999,0.863515,0.38438,0.86813,0.95954,0.683335,0.752965,0.30454,0.52286,0.28489,0.745755,0.939585,0.5967950000000001,0.7074750000000001,0.299535,-0.43239,0.6804250000000001,0.5871999999999999,0.11004,-0.096418,0.8708,-0.254805,-0.29577,-0.2531249999999999,-0.4397999999999999,0.4198699999999999,-0.17055,0.5825750000000001,0.33994,0.6838846291034529,1.3514658445904455
24,37500000,0.488815,0.53233,0.697225,0.42887,0.229545,0.33046,0.27032,0.2642049999999999,0.0563535,0.418475,-0.145125,0.654625,0.6362,0.2587899999999999,0.363325,0.57248,0.77745,0.62695,0.784105,0.57721,0.16893,0.566085,0.665565,0.0297595,0.74034,0.46669,0.6257999999999999,0.236845,0.693945,0.1378199999999999,0.628275,0.79264,0.683755,0.49702,0.18949,0.549235,0.3404049999999999,0.64337,0.6601650000000001,0.4550499999999999,0.611605,0.2271149999999999,-0.380455,0.64022,0.43731,0.094571,-0.114565,0.5599350000000001,-0.25854,-0.2958699999999999,-0.263965,-0.439765,0.209545,-0.178485,0.330885,0.186705,0.6990599426072176,1.2533146488135467
25,39000000,0.264,0.33136,0.41166,0.23814,0.33163,0.39842,0.07517,0.0720789999999999,0.006879,0.18549,-0.14583,0.38734,0.3351,0.09762,0.26226,0.56158,0.59223,0.52556,0.74326,0.37387,0.056084,0.29138,0.50165,0.010222,0.4349399999999999,0.21303,0.56765,0.070422,0.51603,0.01354,0.33486,0.51268,0.61915,0.27505,0.044692,0.50948,0.21798,0.5110899999999999,0.40098,0.27532,0.4831,0.10139,-0.35165,0.5605899999999999,0.29147,0.035746,-0.15116,0.25522,-0.2585,-0.29435,-0.26035,-0.42768,0.043765,-0.18661,0.11809,0.010907,0.7221929344209534,1.1696122154636868
26,40500000,-0.0717215,-0.41357,-0.24628,-0.3560249999999999,0.4940299999999999,0.570705,-0.249875,-0.18917,0.10411,-0.4058549999999999,0.0707265,-0.391245,-0.333295,-0.2459049999999999,0.1458249999999999,0.59003,0.14901,0.39737,0.580355,-0.0780365,-0.14474,-0.355225,0.256985,0.0340655,-0.4348099999999999,-0.4480249999999999,0.446075,-0.31465,0.14212,-0.45591,-0.38665,-0.1803799999999999,0.519145,-0.3750749999999999,-0.158215,0.42257,0.0818055,0.107395,-0.27725,-0.12558,0.2420999999999999,-0.039622,-0.182415,0.36434,-0.0557634999999999,0.0123445,-0.173365,-0.47826,-0.2565349999999999,-0.2823699999999999,-0.25281,-0.377135,-0.41811,-0.197765,-0.4059,-0.307995,0.7636741780611942,1.0024214548635433
27,42000000,0.0565979999999999,-0.25854,-0.0491869999999999,-0.2128399999999999,0.482795,0.572145,-0.136315,-0.0754519999999999,0.1067249999999999,-0.24886,0.0966504999999999,-0.210465,-0.135265,-0.131565,0.2745899999999999,0.60763,0.293095,0.4834099999999999,0.60223,0.0497685,-0.0768504999999999,-0.191905,0.379095,0.0078774999999999,-0.2051449999999999,-0.279845,0.5389649999999999,-0.195055,0.2765449999999999,-0.364,-0.1703149999999999,0.01624,0.576855,-0.2014749999999999,-0.0775889999999999,0.45846,0.126875,0.1823099999999999,-0.10186,-0.0160625,0.356295,0.004978,-0.1880099999999999,0.4746299999999999,0.0311884999999999,0.055984,-0.1267349999999999,-0.286095,-0.261985,-0.29373,-0.2479399999999999,-0.402095,-0.32879,-0.192755,-0.2969549999999999,-0.184945,0.7610724750540412,1.0131450282316827
28,43500000,-0.0244055,-0.270375,-0.1334749999999999,-0.2482599999999999,0.41613,0.3589949999999999,-0.125725,-0.086686,0.09404,-0.289275,0.15855,-0.23215,-0.17991,-0.120815,0.22751,0.4406899999999999,0.162885,0.3324349999999999,0.403985,-0.0301529999999999,-0.1026349999999998,-0.237035,0.26474,0.027871,-0.279695,-0.30785,0.420655,-0.2101699999999999,0.19568,-0.34707,-0.229295,-0.0614754999999999,0.4272499999999999,-0.2304149999999999,-0.0758669999999999,0.370255,-0.11599,0.0179739999999999,-0.15238,-0.0810684999999999,0.243585,0.0009649999999999,-0.1562799999999999,0.3437449999999999,0.0232805,0.011881,-0.12476,-0.3263,-0.257155,-0.287115,-0.24874,-0.392745,-0.38242,-0.19628,-0.351925,-0.191275,0.7683956426236922,0.9890278321144944
29,45000000,-0.14209,-0.5272100000000001,-0.35223,-0.46342,0.61268,0.51895,-0.30651,-0.1834599999999999,0.16349,-0.4982,0.35367,-0.56855,-0.44876,-0.30489,0.18714,0.4442399999999999,0.025943,0.31818,0.36666,-0.16296,-0.18757,-0.48728,0.19227,0.050117,-0.60824,-0.55974,0.41063,-0.38589,0.062727,-0.52889,-0.50145,-0.35985,0.4368399999999999,-0.50908,-0.20064,0.40039,-0.27663,-0.1650299999999999,-0.3953,-0.2583,0.20107,-0.0677909999999999,-0.039715,0.26707,-0.097117,0.021702,-0.10751,-0.58665,-0.25898,-0.28738,-0.25653,-0.37886,-0.5255,-0.20393,-0.51048,-0.2838,0.7976518886143655,0.8460907704915135
30,46500000,-0.0226799999999999,-0.2613999999999999,-0.24334,-0.383625,0.655025,0.3371799999999999,-0.19752,-0.057609,0.170775,-0.33723,0.550235,-0.4185,-0.2527899999999999,-0.0995215,0.3153999999999999,0.2249349999999999,0.0298104999999999,0.15659,0.3645799999999999,-0.20576,-0.17656,-0.317835,0.16888,0.11982,-0.38292,-0.3223749999999999,0.276145,-0.197155,0.045445,-0.31825,-0.4063099999999999,-0.0672889999999999,0.39042,-0.3479049999999999,0.0088785,0.33114,-0.34807,0.11681,-0.2293499999999999,-0.18114,0.14565,0.0288895,0.15554,0.1663649999999999,-0.0522689999999999,0.0395304999999999,0.017972,-0.365095,-0.2597049999999999,-0.304895,-0.296775,-0.442035,-0.463905,-0.174275,-0.43533,-0.124955,0.8004415376526985,0.8102739689504013
31,48000000,-0.017119,-0.0677664999999999,-0.2011799999999999,-0.3593449999999999,0.55279,0.191795,-0.1923099999999999,-0.0551165,0.0906879999999999,-0.2610699999999999,0.4941249999999999,-0.303735,-0.1735949999999999,-0.0432915,0.2579,0.074646,-0.00096,0.0376815,0.3025,-0.225265,-0.21796,-0.245715,0.0864799999999999,0.098378,-0.250855,-0.218745,0.197745,-0.12523,0.0088375,-0.1979049999999999,-0.35427,0.055231,0.300055,-0.2261899999999999,0.022022,0.26931,-0.3793999999999999,0.222055,-0.1217249999999999,-0.1498499999999999,0.0741899999999999,0.018667,0.153495,0.080457,-0.051761,0.0039109999999999,0.0008234999999999,-0.2375599999999999,-0.2609,-0.31138,-0.30234,-0.44769,-0.44094,-0.188555,-0.416765,-0.0908404999999999,0.8118438481164014,0.7872854033837786
32,49500000,-0.035621,-0.14631,-0.22075,-0.37184,0.61482,0.3043099999999999,-0.20601,-0.10303,0.11775,-0.28574,0.49226,-0.34325,-0.21575,-0.098692,0.25975,0.16142,0.015308,0.098384,0.39235,-0.19125,-0.20123,-0.2742,0.11375,0.0996659999999999,-0.29401,-0.27851,0.23579,-0.17351,0.017002,-0.26279,-0.35944,0.008915,0.36307,-0.2878,-0.003003,0.30932,-0.35097,0.18481,-0.17606,-0.1748,0.10513,0.010138,0.12991,0.1353,-0.05175,0.007717,-0.034309,-0.2994,-0.2616,-0.31071,-0.29583,-0.44275,-0.45346,-0.185,-0.43272,-0.13851,0.8095953316887442,0.7872117507806964
33,51000000,0.17367,0.16666,0.1375,-0.15966,0.44323,0.25617,-0.027919,0.10479,0.09834,0.006665,0.35949,0.064936,0.13641,0.10465,0.36618,0.1992,0.27392,0.21139,0.4546,-0.021712,-0.1108799999999999,0.0701059999999999,0.25253,0.098764,0.1046,0.081399,0.33082,0.0217009999999999,0.25775,-0.038896,-0.036038,0.38026,0.4172,0.034125,0.11315,0.35973,-0.24636,0.27492,0.20328,0.042057,0.26709,0.13855,0.0167389999999999,0.26794,0.15504,0.048674,0.034138,0.043574,-0.26284,-0.31012,-0.28966,-0.4498,-0.27872,-0.17566,-0.22358,0.014948,0.7913072405118068,0.8540871513070574
34,52500000,0.091101,0.085974,0.063645,-0.14198,0.28324,0.19358,-0.039189,0.047726,0.083031,-0.026858,0.3296699999999999,0.011738,0.074985,0.049589,0.31262,0.16416,0.17535,0.17681,0.31525,-0.044094,-0.14923,0.013015,0.177,0.072598,0.0516019999999999,-0.009501,0.2174,-0.036653,0.16197,-0.071909,-0.018785,0.23139,0.28943,0.043506,0.074711,0.21868,-0.25776,0.097467,0.10739,-0.01633,0.14245,0.1209099999999999,0.024872,0.2080199999999999,0.099158,0.029544,-0.003812,0.013368,-0.26173,-0.30988,-0.29354,-0.4483899999999999,-0.30888,-0.18119,-0.23178,-0.029303,0.7913571783283626,0.8886868434167088
35,54000000,0.0776945,-0.035052,0.060227,-0.16996,0.277425,0.26566,-0.050417,0.0141394999999999,0.0829179999999999,-0.090534,0.2095799999999999,0.0318699999999999,0.0277864999999999,-0.0257279999999999,0.2718,0.282705,0.20664,0.28736,0.408985,0.0928269999999999,-0.12627,-0.03076,0.25464,0.056499,-0.0174515,-0.0717395,0.33186,-0.085188,0.2280749999999999,-0.18054,0.0219415,0.1645649999999999,0.3473599999999999,0.0141005,0.014776,0.2492449999999999,-0.11917,0.1084649999999999,0.0689675,0.0220534999999999,0.251895,0.0706165,-0.0651919999999999,0.29752,0.10427,0.032136,-0.034723,-0.075776,-0.25918,-0.304995,-0.278215,-0.43548,-0.289195,-0.18683,-0.224775,-0.049228,0.7785518601632033,0.9253062346307726
